cycle,index,pc,instruction,rd,value
300,126,00000018,00410113,2,00000054
301,127,0000001c,fff18193,3,0000000b
302,128,00000020,00018463,0,00000000
303,129,00000024,fe0006e3,0,00000000
306,130,00000010,00012283,5,00000016
308,131,00000014,005080b3,1,000000fd
309,132,00000018,00410113,2,00000058
310,133,0000001c,fff18193,3,0000000a
311,134,00000020,00018463,0,00000000
312,135,00000024,fe0006e3,0,00000000
315,136,00000010,00012283,5,00000017
317,137,00000014,005080b3,1,00000114
318,138,00000018,00410113,2,0000005c
319,139,0000001c,fff18193,3,00000009
320,140,00000020,00018463,0,00000000
321,141,00000024,fe0006e3,0,00000000
324,142,00000010,00012283,5,00000018
326,143,00000014,005080b3,1,0000012c
327,144,00000018,00410113,2,00000060
328,145,0000001c,fff18193,3,00000008
329,146,00000020,00018463,0,00000000
330,147,00000024,fe0006e3,0,00000000
345,148,00000010,00012283,5,00000019
347,149,00000014,005080b3,1,00000145
348,150,00000018,00410113,2,00000064
349,151,0000001c,fff18193,3,00000007
350,152,00000020,00018463,0,00000000
351,153,00000024,fe0006e3,0,00000000
354,154,00000010,00012283,5,0000001a
356,155,00000014,005080b3,1,0000015f
357,156,00000018,00410113,2,00000068
358,157,0000001c,fff18193,3,00000006
359,158,00000020,00018463,0,00000000
360,159,00000024,fe0006e3,0,00000000
363,160,00000010,00012283,5,0000001b
365,161,00000014,005080b3,1,0000017a
366,162,00000018,00410113,2,0000006c
367,163,0000001c,fff18193,3,00000005
368,164,00000020,00018463,0,00000000
369,165,00000024,fe0006e3,0,00000000
372,166,00000010,00012283,5,0000001c
374,167,00000014,005080b3,1,00000196
375,168,00000018,00410113,2,00000070
376,169,0000001c,fff18193,3,00000004
377,170,00000020,00018463,0,00000000
378,171,00000024,fe0006e3,0,00000000
393,172,00000010,00012283,5,0000001d
395,173,00000014,005080b3,1,000001b3
396,174,00000018,00410113,2,00000074
397,175,0000001c,fff18193,3,00000003
398,176,00000020,00018463,0,00000000
399,177,00000024,fe0006e3,0,00000000
402,178,00000010,00012283,5,0000001e
404,179,00000014,005080b3,1,000001d1
405,180,00000018,00410113,2,00000078
406,181,0000001c,fff18193,3,00000002
407,182,00000020,00018463,0,00000000
408,183,00000024,fe0006e3,0,00000000
411,184,00000010,00012283,5,0000001f
413,185,00000014,005080b3,1,000001f0
414,186,00000018,00410113,2,0000007c
415,187,0000001c,fff18193,3,00000001
416,188,00000020,00018463,0,00000000
417,189,00000024,fe0006e3,0,00000000
420,190,00000010,00012283,5,00000020
422,191,00000014,005080b3,1,00000210
423,192,00000018,00410113,2,00000080
424,193,0000001c,fff18193,3,00000000
425,194,00000020,00018463,0,00000000
428,195,00000028,fff20213,4,00000003
429,196,0000002c,00020463,0,00000000
442,197,00000030,fc000ce3,0,00000000
445,198,00000008,00000113,2,00000000
446,199,0000000c,02000193,3,00000020
447,200,00000010,00012283,5,00000001
449,201,00000014,005080b3,1,00000211
450,202,00000018,00410113,2,00000004
451,203,0000001c,fff18193,3,0000001f
452,204,00000020,00018463,0,00000000
453,205,00000024,fe0006e3,0,00000000
456,206,00000010,00012283,5,00000002
458,207,00000014,005080b3,1,00000213
459,208,00000018,00410113,2,00000008
460,209,0000001c,fff18193,3,0000001e
461,210,00000020,00018463,0,00000000
462,211,00000024,fe0006e3,0,00000000
465,212,00000010,00012283,5,00000003
467,213,00000014,005080b3,1,00000216
468,214,00000018,00410113,2,0000000c
469,215,0000001c,fff18193,3,0000001d
470,216,00000020,00018463,0,00000000
471,217,00000024,fe0006e3,0,00000000
474,218,00000010,00012283,5,00000004
476,219,00000014,005080b3,1,0000021a
477,220,00000018,00410113,2,00000010
478,221,0000001c,fff18193,3,0000001c
479,222,00000020,00018463,0,00000000
480,223,00000024,fe0006e3,0,00000000
483,224,00000010,00012283,5,00000005
485,225,00000014,005080b3,1,0000021f
486,226,00000018,00410113,2,00000014
487,227,0000001c,fff18193,3,0000001b
488,228,00000020,00018463,0,00000000
489,229,00000024,fe0006e3,0,00000000
492,230,00000010,00012283,5,00000006
494,231,00000014,005080b3,1,00000225
495,232,00000018,00410113,2,00000018
496,233,0000001c,fff18193,3,0000001a
497,234,00000020,00018463,0,00000000
498,235,00000024,fe0006e3,0,00000000
501,236,00000010,00012283,5,00000007
503,237,00000014,005080b3,1,0000022c
504,238,00000018,00410113,2,0000001c
505,239,0000001c,fff18193,3,00000019
506,240,00000020,00018463,0,00000000
507,241,00000024,fe0006e3,0,00000000
510,242,00000010,00012283,5,00000008
512,243,00000014,005080b3,1,00000234
513,244,00000018,00410113,2,00000020
514,245,0000001c,fff18193,3,00000018
515,246,00000020,00018463,0,00000000
516,247,00000024,fe0006e3,0,00000000
519,248,00000010,00012283,5,00000009
521,249,00000014,005080b3,1,0000023d
522,250,00000018,00410113,2,00000024
523,251,0000001c,fff18193,3,00000017
524,252,00000020,00018463,0,00000000
525,253,00000024,fe0006e3,0,00000000
528,254,00000010,00012283,5,0000000a
530,255,00000014,005080b3,1,00000247
531,256,00000018,00410113,2,00000028
532,257,0000001c,fff18193,3,00000016
533,258,00000020,00018463,0,00000000
534,259,00000024,fe0006e3,0,00000000
537,260,00000010,00012283,5,0000000b
539,261,00000014,005080b3,1,00000252
540,262,00000018,00410113,2,0000002c
541,263,0000001c,fff18193,3,00000015
542,264,00000020,00018463,0,00000000
543,265,00000024,fe0006e3,0,00000000
546,266,00000010,00012283,5,0000000c
548,267,00000014,005080b3,1,0000025e
549,268,00000018,00410113,2,00000030
550,269,0000001c,fff18193,3,00000014
551,270,00000020,00018463,0,00000000
552,271,00000024,fe0006e3,0,00000000
555,272,00000010,00012283,5,0000000d
557,273,00000014,005080b3,1,0000026b
558,274,00000018,00410113,2,00000034
559,275,0000001c,fff18193,3,00000013
560,276,00000020,00018463,0,00000000
561,277,00000024,fe0006e3,0,00000000
564,278,00000010,00012283,5,0000000e
566,279,00000014,005080b3,1,00000279
567,280,00000018,00410113,2,00000038
568,281,0000001c,fff18193,3,00000012
569,282,00000020,00018463,0,00000000
570,283,00000024,fe0006e3,0,00000000
573,284,00000010,00012283,5,0000000f
575,285,00000014,005080b3,1,00000288
576,286,00000018,00410113,2,0000003c
577,287,0000001c,fff18193,3,00000011
578,288,00000020,00018463,0,00000000
579,289,00000024,fe0006e3,0,00000000
582,290,00000010,00012283,5,00000010
584,291,00000014,005080b3,1,00000298
585,292,00000018,00410113,2,00000040
586,293,0000001c,fff18193,3,00000010
587,294,00000020,00018463,0,00000000
588,295,00000024,fe0006e3,0,00000000
591,296,00000010,00012283,5,00000011
593,297,00000014,005080b3,1,000002a9
594,298,00000018,00410113,2,00000044
595,299,0000001c,fff18193,3,0000000f
596,300,00000020,00018463,0,00000000
597,301,00000024,fe0006e3,0,00000000
600,302,00000010,00012283,5,00000012
602,303,00000014,005080b3,1,000002bb
603,304,00000018,00410113,2,00000048
604,305,0000001c,fff18193,3,0000000e
605,306,00000020,00018463,0,00000000
606,307,00000024,fe0006e3,0,00000000
609,308,00000010,00012283,5,00000013
611,309,00000014,005080b3,1,000002ce
612,310,00000018,00410113,2,0000004c
613,311,0000001c,fff18193,3,0000000d
614,312,00000020,00018463,0,00000000
615,313,00000024,fe0006e3,0,00000000
618,314,00000010,00012283,5,00000014
620,315,00000014,005080b3,1,000002e2
621,316,00000018,00410113,2,00000050
622,317,0000001c,fff18193,3,0000000c
623,318,00000020,00018463,0,00000000
624,319,00000024,fe0006e3,0,00000000
627,320,00000010,00012283,5,00000015
629,321,00000014,005080b3,1,000002f7
630,322,00000018,00410113,2,00000054
631,323,0000001c,fff18193,3,0000000b
632,324,00000020,00018463,0,00000000
633,325,00000024,fe0006e3,0,00000000
636,326,00000010,00012283,5,00000016
638,327,00000014,005080b3,1,0000030d
639,328,00000018,00410113,2,00000058
640,329,0000001c,fff18193,3,0000000a
641,330,00000020,00018463,0,00000000
642,331,00000024,fe0006e3,0,00000000
645,332,00000010,00012283,5,00000017
647,333,00000014,005080b3,1,00000324
648,334,00000018,00410113,2,0000005c
649,335,0000001c,fff18193,3,00000009
650,336,00000020,00018463,0,00000000
651,337,00000024,fe0006e3,0,00000000
654,338,00000010,00012283,5,00000018
656,339,00000014,005080b3,1,0000033c
657,340,00000018,00410113,2,00000060
658,341,0000001c,fff18193,3,00000008
659,342,00000020,00018463,0,00000000
660,343,00000024,fe0006e3,0,00000000
663,344,00000010,00012283,5,00000019
665,345,00000014,005080b3,1,00000355
666,346,00000018,00410113,2,00000064
667,347,0000001c,fff18193,3,00000007
668,348,00000020,00018463,0,00000000
669,349,00000024,fe0006e3,0,00000000
672,350,00000010,00012283,5,0000001a
674,351,00000014,005080b3,1,0000036f
675,352,00000018,00410113,2,00000068
676,353,0000001c,fff18193,3,00000006
677,354,00000020,00018463,0,00000000
678,355,00000024,fe0006e3,0,00000000
681,356,00000010,00012283,5,0000001b
683,357,00000014,005080b3,1,0000038a
684,358,00000018,00410113,2,0000006c
685,359,0000001c,fff18193,3,00000005
686,360,00000020,00018463,0,00000000
687,361,00000024,fe0006e3,0,00000000
690,362,00000010,00012283,5,0000001c
692,363,00000014,005080b3,1,000003a6
693,364,00000018,00410113,2,00000070
694,365,0000001c,fff18193,3,00000004
695,366,00000020,00018463,0,00000000
696,367,00000024,fe0006e3,0,00000000
699,368,00000010,00012283,5,0000001d
701,369,00000014,005080b3,1,000003c3
702,370,00000018,00410113,2,00000074
703,371,0000001c,fff18193,3,00000003
704,372,00000020,00018463,0,00000000
705,373,00000024,fe0006e3,0,00000000
708,374,00000010,00012283,5,0000001e
710,375,00000014,005080b3,1,000003e1
711,376,00000018,00410113,2,00000078
712,377,0000001c,fff18193,3,00000002
713,378,00000020,00018463,0,00000000
714,379,00000024,fe0006e3,0,00000000
717,380,00000010,00012283,5,0000001f
719,381,00000014,005080b3,1,00000400
720,382,00000018,00410113,2,0000007c
721,383,0000001c,fff18193,3,00000001
722,384,00000020,00018463,0,00000000
723,385,00000024,fe0006e3,0,00000000
726,386,00000010,00012283,5,00000020
728,387,00000014,005080b3,1,00000420
729,388,00000018,00410113,2,00000080
730,389,0000001c,fff18193,3,00000000
731,390,00000020,00018463,0,00000000
734,391,00000028,fff20213,4,00000002
735,392,0000002c,00020463,0,00000000
736,393,00000030,fc000ce3,0,00000000
739,394,00000008,00000113,2,00000000
740,395,0000000c,02000193,3,00000020
741,396,00000010,00012283,5,00000001
743,397,00000014,005080b3,1,00000421
744,398,00000018,00410113,2,00000004
745,399,0000001c,fff18193,3,0000001f
746,400,00000020,00018463,0,00000000
747,401,00000024,fe0006e3,0,00000000
750,402,00000010,00012283,5,00000002
752,403,00000014,005080b3,1,00000423
753,404,00000018,00410113,2,00000008
754,405,0000001c,fff18193,3,0000001e
755,406,00000020,00018463,0,00000000
756,407,00000024,fe0006e3,0,00000000
759,408,00000010,00012283,5,00000003
761,409,00000014,005080b3,1,00000426
762,410,00000018,00410113,2,0000000c
763,411,0000001c,fff18193,3,0000001d
764,412,00000020,00018463,0,00000000
765,413,00000024,fe0006e3,0,00000000
768,414,00000010,00012283,5,00000004
770,415,00000014,005080b3,1,0000042a
771,416,00000018,00410113,2,00000010
772,417,0000001c,fff18193,3,0000001c
773,418,00000020,00018463,0,00000000
774,419,00000024,fe0006e3,0,00000000
777,420,00000010,00012283,5,00000005
779,421,00000014,005080b3,1,0000042f
780,422,00000018,00410113,2,00000014
781,423,0000001c,fff18193,3,0000001b
782,424,00000020,00018463,0,00000000
783,425,00000024,fe0006e3,0,00000000
786,426,00000010,00012283,5,00000006
788,427,00000014,005080b3,1,00000435
789,428,00000018,00410113,2,00000018
790,429,0000001c,fff18193,3,0000001a
791,430,00000020,00018463,0,00000000
792,431,00000024,fe0006e3,0,00000000
795,432,00000010,00012283,5,00000007
797,433,00000014,005080b3,1,0000043c
798,434,00000018,00410113,2,0000001c
799,435,0000001c,fff18193,3,00000019
800,436,00000020,00018463,0,00000000
801,437,00000024,fe0006e3,0,00000000
804,438,00000010,00012283,5,00000008
806,439,00000014,005080b3,1,00000444
807,440,00000018,00410113,2,00000020
808,441,0000001c,fff18193,3,00000018
809,442,00000020,00018463,0,00000000
810,443,00000024,fe0006e3,0,00000000
813,444,00000010,00012283,5,00000009
815,445,00000014,005080b3,1,0000044d
816,446,00000018,00410113,2,00000024
817,447,0000001c,fff18193,3,00000017
818,448,00000020,00018463,0,00000000
819,449,00000024,fe0006e3,0,00000000
822,450,00000010,00012283,5,0000000a
824,451,00000014,005080b3,1,00000457
825,452,00000018,00410113,2,00000028
826,453,0000001c,fff18193,3,00000016
827,454,00000020,00018463,0,00000000
828,455,00000024,fe0006e3,0,00000000
831,456,00000010,00012283,5,0000000b
833,457,00000014,005080b3,1,00000462
834,458,00000018,00410113,2,0000002c
835,459,0000001c,fff18193,3,00000015
836,460,00000020,00018463,0,00000000
837,461,00000024,fe0006e3,0,00000000
840,462,00000010,00012283,5,0000000c
842,463,00000014,005080b3,1,0000046e
843,464,00000018,00410113,2,00000030
844,465,0000001c,fff18193,3,00000014
845,466,00000020,00018463,0,00000000
846,467,00000024,fe0006e3,0,00000000
849,468,00000010,00012283,5,0000000d
851,469,00000014,005080b3,1,0000047b
852,470,00000018,00410113,2,00000034
853,471,0000001c,fff18193,3,00000013
854,472,00000020,00018463,0,00000000
855,473,00000024,fe0006e3,0,00000000
858,474,00000010,00012283,5,0000000e
860,475,00000014,005080b3,1,00000489
861,476,00000018,00410113,2,00000038
862,477,0000001c,fff18193,3,00000012
863,478,00000020,00018463,0,00000000
864,479,00000024,fe0006e3,0,00000000
867,480,00000010,00012283,5,0000000f
869,481,00000014,005080b3,1,00000498
870,482,00000018,00410113,2,0000003c
871,483,0000001c,fff18193,3,00000011
872,484,00000020,00018463,0,00000000
873,485,00000024,fe0006e3,0,00000000
876,486,00000010,00012283,5,00000010
878,487,00000014,005080b3,1,000004a8
879,488,00000018,00410113,2,00000040
880,489,0000001c,fff18193,3,00000010
881,490,00000020,00018463,0,00000000
882,491,00000024,fe0006e3,0,00000000
885,492,00000010,00012283,5,00000011
887,493,00000014,005080b3,1,000004b9
888,494,00000018,00410113,2,00000044
889,495,0000001c,fff18193,3,0000000f
890,496,00000020,00018463,0,00000000
891,497,00000024,fe0006e3,0,00000000
894,498,00000010,00012283,5,00000012
896,499,00000014,005080b3,1,000004cb
897,500,00000018,00410113,2,00000048
898,501,0000001c,fff18193,3,0000000e
899,502,00000020,00018463,0,00000000
900,503,00000024,fe0006e3,0,00000000
903,504,00000010,00012283,5,00000013
905,505,00000014,005080b3,1,000004de
906,506,00000018,00410113,2,0000004c
907,507,0000001c,fff18193,3,0000000d
908,508,00000020,00018463,0,00000000
909,509,00000024,fe0006e3,0,00000000
912,510,00000010,00012283,5,00000014
914,511,00000014,005080b3,1,000004f2
915,512,00000018,00410113,2,00000050
916,513,0000001c,fff18193,3,0000000c
917,514,00000020,00018463,0,00000000
918,515,00000024,fe0006e3,0,00000000
921,516,00000010,00012283,5,00000015
923,517,00000014,005080b3,1,00000507
924,518,00000018,00410113,2,00000054
925,519,0000001c,fff18193,3,0000000b
926,520,00000020,00018463,0,00000000
927,521,00000024,fe0006e3,0,00000000
930,522,00000010,00012283,5,00000016
932,523,00000014,005080b3,1,0000051d
933,524,00000018,00410113,2,00000058
934,525,0000001c,fff18193,3,0000000a
935,526,00000020,00018463,0,00000000
936,527,00000024,fe0006e3,0,00000000
939,528,00000010,00012283,5,00000017
941,529,00000014,005080b3,1,00000534
942,530,00000018,00410113,2,0000005c
943,531,0000001c,fff18193,3,00000009
944,532,00000020,00018463,0,00000000
945,533,00000024,fe0006e3,0,00000000
948,534,00000010,00012283,5,00000018
950,535,00000014,005080b3,1,0000054c
951,536,00000018,00410113,2,00000060
952,537,0000001c,fff18193,3,00000008
953,538,00000020,00018463,0,00000000
954,539,00000024,fe0006e3,0,00000000
957,540,00000010,00012283,5,00000019
959,541,00000014,005080b3,1,00000565
960,542,00000018,00410113,2,00000064
961,543,0000001c,fff18193,3,00000007
962,544,00000020,00018463,0,00000000
963,545,00000024,fe0006e3,0,00000000
966,546,00000010,00012283,5,0000001a
968,547,00000014,005080b3,1,0000057f
969,548,00000018,00410113,2,00000068
970,549,0000001c,fff18193,3,00000006
971,550,00000020,00018463,0,00000000
972,551,00000024,fe0006e3,0,00000000
975,552,00000010,00012283,5,0000001b
977,553,00000014,005080b3,1,0000059a
978,554,00000018,00410113,2,0000006c
979,555,0000001c,fff18193,3,00000005
980,556,00000020,00018463,0,00000000
981,557,00000024,fe0006e3,0,00000000
984,558,00000010,00012283,5,0000001c
986,559,00000014,005080b3,1,000005b6
987,560,00000018,00410113,2,00000070
988,561,0000001c,fff18193,3,00000004
989,562,00000020,00018463,0,00000000
990,563,00000024,fe0006e3,0,00000000
993,564,00000010,00012283,5,0000001d
995,565,00000014,005080b3,1,000005d3
996,566,00000018,00410113,2,00000074
997,567,0000001c,fff18193,3,00000003
998,568,00000020,00018463,0,00000000
999,569,00000024,fe0006e3,0,00000000
1002,570,00000010,00012283,5,0000001e
1004,571,00000014,005080b3,1,000005f1
1005,572,00000018,00410113,2,00000078
1006,573,0000001c,fff18193,3,00000002
1007,574,00000020,00018463,0,00000000
1008,575,00000024,fe0006e3,0,00000000
1011,576,00000010,00012283,5,0000001f
1013,577,00000014,005080b3,1,00000610
1014,578,00000018,00410113,2,0000007c
1015,579,0000001c,fff18193,3,00000001
1016,580,00000020,00018463,0,00000000
1017,581,00000024,fe0006e3,0,00000000
1020,582,00000010,00012283,5,00000020
1022,583,00000014,005080b3,1,00000630
1023,584,00000018,00410113,2,00000080
1024,585,0000001c,fff18193,3,00000000
1025,586,00000020,00018463,0,00000000
1028,587,00000028,fff20213,4,00000001
1029,588,0000002c,00020463,0,00000000
1030,589,00000030,fc000ce3,0,00000000
1033,590,00000008,00000113,2,00000000
1034,591,0000000c,02000193,3,00000020
1035,592,00000010,00012283,5,00000001
1037,593,00000014,005080b3,1,00000631
1038,594,00000018,00410113,2,00000004
1039,595,0000001c,fff18193,3,0000001f
1040,596,00000020,00018463,0,00000000
1041,597,00000024,fe0006e3,0,00000000
1044,598,00000010,00012283,5,00000002
1046,599,00000014,005080b3,1,00000633
1047,600,00000018,00410113,2,00000008
1048,601,0000001c,fff18193,3,0000001e
1049,602,00000020,00018463,0,00000000
1050,603,00000024,fe0006e3,0,00000000
1053,604,00000010,00012283,5,00000003
1055,605,00000014,005080b3,1,00000636
1056,606,00000018,00410113,2,0000000c
1057,607,0000001c,fff18193,3,0000001d
1058,608,00000020,00018463,0,00000000
1059,609,00000024,fe0006e3,0,00000000
1062,610,00000010,00012283,5,00000004
1064,611,00000014,005080b3,1,0000063a
1065,612,00000018,00410113,2,00000010
1066,613,0000001c,fff18193,3,0000001c
1067,614,00000020,00018463,0,00000000
1068,615,00000024,fe0006e3,0,00000000
1071,616,00000010,00012283,5,00000005
1073,617,00000014,005080b3,1,0000063f
1074,618,00000018,00410113,2,00000014
1075,619,0000001c,fff18193,3,0000001b
1076,620,00000020,00018463,0,00000000
1077,621,00000024,fe0006e3,0,00000000
1080,622,00000010,00012283,5,00000006
1082,623,00000014,005080b3,1,00000645
1083,624,00000018,00410113,2,00000018
1084,625,0000001c,fff18193,3,0000001a
1085,626,00000020,00018463,0,00000000
1086,627,00000024,fe0006e3,0,00000000
1089,628,00000010,00012283,5,00000007
1091,629,00000014,005080b3,1,0000064c
1092,630,00000018,00410113,2,0000001c
1093,631,0000001c,fff18193,3,00000019
1094,632,00000020,00018463,0,00000000
1095,633,00000024,fe0006e3,0,00000000
1098,634,00000010,00012283,5,00000008
1100,635,00000014,005080b3,1,00000654
1101,636,00000018,00410113,2,00000020
1102,637,0000001c,fff18193,3,00000018
1103,638,00000020,00018463,0,00000000
1104,639,00000024,fe0006e3,0,00000000
1107,640,00000010,00012283,5,00000009
1109,641,00000014,005080b3,1,0000065d
1110,642,00000018,00410113,2,00000024
1111,643,0000001c,fff18193,3,00000017
1112,644,00000020,00018463,0,00000000
1113,645,00000024,fe0006e3,0,00000000
1116,646,00000010,00012283,5,0000000a
1118,647,00000014,005080b3,1,00000667
1119,648,00000018,00410113,2,00000028
1120,649,0000001c,fff18193,3,00000016
1121,650,00000020,00018463,0,00000000
1122,651,00000024,fe0006e3,0,00000000
1125,652,00000010,00012283,5,0000000b
1127,653,00000014,005080b3,1,00000672
1128,654,00000018,00410113,2,0000002c
1129,655,0000001c,fff18193,3,00000015
1130,656,00000020,00018463,0,00000000
1131,657,00000024,fe0006e3,0,00000000
1134,658,00000010,00012283,5,0000000c
1136,659,00000014,005080b3,1,0000067e
1137,660,00000018,00410113,2,00000030
1138,661,0000001c,fff18193,3,00000014
1139,662,00000020,00018463,0,00000000
1140,663,00000024,fe0006e3,0,00000000
1143,664,00000010,00012283,5,0000000d
1145,665,00000014,005080b3,1,0000068b
1146,666,00000018,00410113,2,00000034
1147,667,0000001c,fff18193,3,00000013
1148,668,00000020,00018463,0,00000000
1149,669,00000024,fe0006e3,0,00000000
1152,670,00000010,00012283,5,0000000e
1154,671,00000014,005080b3,1,00000699
1155,672,00000018,00410113,2,00000038
1156,673,0000001c,fff18193,3,00000012
1157,674,00000020,00018463,0,00000000
1158,675,00000024,fe0006e3,0,00000000
1161,676,00000010,00012283,5,0000000f
1163,677,00000014,005080b3,1,000006a8
1164,678,00000018,00410113,2,0000003c
1165,679,0000001c,fff18193,3,00000011
1166,680,00000020,00018463,0,00000000
1167,681,00000024,fe0006e3,0,00000000
1170,682,00000010,00012283,5,00000010
1172,683,00000014,005080b3,1,000006b8
1173,684,00000018,00410113,2,00000040
1174,685,0000001c,fff18193,3,00000010
1175,686,00000020,00018463,0,00000000
1176,687,00000024,fe0006e3,0,00000000
1179,688,00000010,00012283,5,00000011
1181,689,00000014,005080b3,1,000006c9
1182,690,00000018,00410113,2,00000044
1183,691,0000001c,fff18193,3,0000000f
1184,692,00000020,00018463,0,00000000
1185,693,00000024,fe0006e3,0,00000000
1188,694,00000010,00012283,5,00000012
1190,695,00000014,005080b3,1,000006db
1191,696,00000018,00410113,2,00000048
1192,697,0000001c,fff18193,3,0000000e
1193,698,00000020,00018463,0,00000000
1194,699,00000024,fe0006e3,0,00000000
1197,700,00000010,00012283,5,00000013
1199,701,00000014,005080b3,1,000006ee
1200,702,00000018,00410113,2,0000004c
1201,703,0000001c,fff18193,3,0000000d
1202,704,00000020,00018463,0,00000000
1203,705,00000024,fe0006e3,0,00000000
1206,706,00000010,00012283,5,00000014
1208,707,00000014,005080b3,1,00000702
1209,708,00000018,00410113,2,00000050
1210,709,0000001c,fff18193,3,0000000c
1211,710,00000020,00018463,0,00000000
1212,711,00000024,fe0006e3,0,00000000
1215,712,00000010,00012283,5,00000015
1217,713,00000014,005080b3,1,00000717
1218,714,00000018,00410113,2,00000054
1219,715,0000001c,fff18193,3,0000000b
1220,716,00000020,00018463,0,00000000
1221,717,00000024,fe0006e3,0,00000000
