cycle,index,pc,instruction,rd,value
2122,1271,00000008,00108093,1,000001a8
2123,1272,0000000c,00208463,0,00000000
2124,1273,00000010,fe000ce3,0,00000000
2127,1274,00000008,00108093,1,000001a9
2128,1275,0000000c,00208463,0,00000000
2129,1276,00000010,fe000ce3,0,00000000
2132,1277,00000008,00108093,1,000001aa
2133,1278,0000000c,00208463,0,00000000
2134,1279,00000010,fe000ce3,0,00000000
2137,1280,00000008,00108093,1,000001ab
2138,1281,0000000c,00208463,0,00000000
2139,1282,00000010,fe000ce3,0,00000000
2142,1283,00000008,00108093,1,000001ac
2143,1284,0000000c,00208463,0,00000000
2144,1285,00000010,fe000ce3,0,00000000
2147,1286,00000008,00108093,1,000001ad
2148,1287,0000000c,00208463,0,00000000
2149,1288,00000010,fe000ce3,0,00000000
2152,1289,00000008,00108093,1,000001ae
2153,1290,0000000c,00208463,0,00000000
2154,1291,00000010,fe000ce3,0,00000000
2157,1292,00000008,00108093,1,000001af
2158,1293,0000000c,00208463,0,00000000
2159,1294,00000010,fe000ce3,0,00000000
2162,1295,00000008,00108093,1,000001b0
2163,1296,0000000c,00208463,0,00000000
2164,1297,00000010,fe000ce3,0,00000000
2167,1298,00000008,00108093,1,000001b1
2168,1299,0000000c,00208463,0,00000000
2169,1300,00000010,fe000ce3,0,00000000
2172,1301,00000008,00108093,1,000001b2
2173,1302,0000000c,00208463,0,00000000
2174,1303,00000010,fe000ce3,0,00000000
2177,1304,00000008,00108093,1,000001b3
2178,1305,0000000c,00208463,0,00000000
2179,1306,00000010,fe000ce3,0,00000000
2182,1307,00000008,00108093,1,000001b4
2183,1308,0000000c,00208463,0,00000000
2184,1309,00000010,fe000ce3,0,00000000
2187,1310,00000008,00108093,1,000001b5
2188,1311,0000000c,00208463,0,00000000
2189,1312,00000010,fe000ce3,0,00000000
2192,1313,00000008,00108093,1,000001b6
2193,1314,0000000c,00208463,0,00000000
2194,1315,00000010,fe000ce3,0,00000000
2197,1316,00000008,00108093,1,000001b7
2198,1317,0000000c,00208463,0,00000000
2199,1318,00000010,fe000ce3,0,00000000
2202,1319,00000008,00108093,1,000001b8
2203,1320,0000000c,00208463,0,00000000
2204,1321,00000010,fe000ce3,0,00000000
2207,1322,00000008,00108093,1,000001b9
2208,1323,0000000c,00208463,0,00000000
2209,1324,00000010,fe000ce3,0,00000000
2212,1325,00000008,00108093,1,000001ba
2213,1326,0000000c,00208463,0,00000000
2214,1327,00000010,fe000ce3,0,00000000
2217,1328,00000008,00108093,1,000001bb
2218,1329,0000000c,00208463,0,00000000
2219,1330,00000010,fe000ce3,0,00000000
2222,1331,00000008,00108093,1,000001bc
2223,1332,0000000c,00208463,0,00000000
2224,1333,00000010,fe000ce3,0,00000000
2227,1334,00000008,00108093,1,000001bd
2228,1335,0000000c,00208463,0,00000000
2229,1336,00000010,fe000ce3,0,00000000
2232,1337,00000008,00108093,1,000001be
2233,1338,0000000c,00208463,0,00000000
2234,1339,00000010,fe000ce3,0,00000000
2237,1340,00000008,00108093,1,000001bf
2238,1341,0000000c,00208463,0,00000000
2239,1342,00000010,fe000ce3,0,00000000
2242,1343,00000008,00108093,1,000001c0
2243,1344,0000000c,00208463,0,00000000
2244,1345,00000010,fe000ce3,0,00000000
2247,1346,00000008,00108093,1,000001c1
2248,1347,0000000c,00208463,0,00000000
2249,1348,00000010,fe000ce3,0,00000000
2252,1349,00000008,00108093,1,000001c2
2253,1350,0000000c,00208463,0,00000000
2254,1351,00000010,fe000ce3,0,00000000
2257,1352,00000008,00108093,1,000001c3
2258,1353,0000000c,00208463,0,00000000
2259,1354,00000010,fe000ce3,0,00000000
2262,1355,00000008,00108093,1,000001c4
2263,1356,0000000c,00208463,0,00000000
2264,1357,00000010,fe000ce3,0,00000000
2267,1358,00000008,00108093,1,000001c5
2268,1359,0000000c,00208463,0,00000000
2269,1360,00000010,fe000ce3,0,00000000
2272,1361,00000008,00108093,1,000001c6
2273,1362,0000000c,00208463,0,00000000
2274,1363,00000010,fe000ce3,0,00000000
2277,1364,00000008,00108093,1,000001c7
2278,1365,0000000c,00208463,0,00000000
2279,1366,00000010,fe000ce3,0,00000000
2282,1367,00000008,00108093,1,000001c8
2283,1368,0000000c,00208463,0,00000000
2284,1369,00000010,fe000ce3,0,00000000
2287,1370,00000008,00108093,1,000001c9
2288,1371,0000000c,00208463,0,00000000
2289,1372,00000010,fe000ce3,0,00000000
2292,1373,00000008,00108093,1,000001ca
2293,1374,0000000c,00208463,0,00000000
2294,1375,00000010,fe000ce3,0,00000000
2297,1376,00000008,00108093,1,000001cb
2298,1377,0000000c,00208463,0,00000000
2299,1378,00000010,fe000ce3,0,00000000
2302,1379,00000008,00108093,1,000001cc
2303,1380,0000000c,00208463,0,00000000
2304,1381,00000010,fe000ce3,0,00000000
2307,1382,00000008,00108093,1,000001cd
2308,1383,0000000c,00208463,0,00000000
2309,1384,00000010,fe000ce3,0,00000000
2312,1385,00000008,00108093,1,000001ce
2313,1386,0000000c,00208463,0,00000000
2314,1387,00000010,fe000ce3,0,00000000
2317,1388,00000008,00108093,1,000001cf
2318,1389,0000000c,00208463,0,00000000
2319,1390,00000010,fe000ce3,0,00000000
2322,1391,00000008,00108093,1,000001d0
2323,1392,0000000c,00208463,0,00000000
2324,1393,00000010,fe000ce3,0,00000000
2327,1394,00000008,00108093,1,000001d1
2328,1395,0000000c,00208463,0,00000000
2329,1396,00000010,fe000ce3,0,00000000
2332,1397,00000008,00108093,1,000001d2
2333,1398,0000000c,00208463,0,00000000
2334,1399,00000010,fe000ce3,0,00000000
2337,1400,00000008,00108093,1,000001d3
2338,1401,0000000c,00208463,0,00000000
2339,1402,00000010,fe000ce3,0,00000000
2342,1403,00000008,00108093,1,000001d4
2343,1404,0000000c,00208463,0,00000000
2344,1405,00000010,fe000ce3,0,00000000
2347,1406,00000008,00108093,1,000001d5
2348,1407,0000000c,00208463,0,00000000
2349,1408,00000010,fe000ce3,0,00000000
2352,1409,00000008,00108093,1,000001d6
2353,1410,0000000c,00208463,0,00000000
2354,1411,00000010,fe000ce3,0,00000000
2357,1412,00000008,00108093,1,000001d7
2358,1413,0000000c,00208463,0,00000000
2359,1414,00000010,fe000ce3,0,00000000
2362,1415,00000008,00108093,1,000001d8
2363,1416,0000000c,00208463,0,00000000
2364,1417,00000010,fe000ce3,0,00000000
2367,1418,00000008,00108093,1,000001d9
2368,1419,0000000c,00208463,0,00000000
2369,1420,00000010,fe000ce3,0,00000000
2372,1421,00000008,00108093,1,000001da
2373,1422,0000000c,00208463,0,00000000
2374,1423,00000010,fe000ce3,0,00000000
2377,1424,00000008,00108093,1,000001db
2378,1425,0000000c,00208463,0,00000000
2379,1426,00000010,fe000ce3,0,00000000
2382,1427,00000008,00108093,1,000001dc
2383,1428,0000000c,00208463,0,00000000
2384,1429,00000010,fe000ce3,0,00000000
2387,1430,00000008,00108093,1,000001dd
2388,1431,0000000c,00208463,0,00000000
2389,1432,00000010,fe000ce3,0,00000000
2392,1433,00000008,00108093,1,000001de
2393,1434,0000000c,00208463,0,00000000
2394,1435,00000010,fe000ce3,0,00000000
2397,1436,00000008,00108093,1,000001df
2398,1437,0000000c,00208463,0,00000000
2399,1438,00000010,fe000ce3,0,00000000
2402,1439,00000008,00108093,1,000001e0
2403,1440,0000000c,00208463,0,00000000
2404,1441,00000010,fe000ce3,0,00000000
2407,1442,00000008,00108093,1,000001e1
2408,1443,0000000c,00208463,0,00000000
2409,1444,00000010,fe000ce3,0,00000000
2412,1445,00000008,00108093,1,000001e2
2413,1446,0000000c,00208463,0,00000000
2414,1447,00000010,fe000ce3,0,00000000
2417,1448,00000008,00108093,1,000001e3
2418,1449,0000000c,00208463,0,00000000
2419,1450,00000010,fe000ce3,0,00000000
2422,1451,00000008,00108093,1,000001e4
2423,1452,0000000c,00208463,0,00000000
2424,1453,00000010,fe000ce3,0,00000000
2427,1454,00000008,00108093,1,000001e5
2428,1455,0000000c,00208463,0,00000000
2429,1456,00000010,fe000ce3,0,00000000
2432,1457,00000008,00108093,1,000001e6
2433,1458,0000000c,00208463,0,00000000
2434,1459,00000010,fe000ce3,0,00000000
2437,1460,00000008,00108093,1,000001e7
2438,1461,0000000c,00208463,0,00000000
2439,1462,00000010,fe000ce3,0,00000000
2442,1463,00000008,00108093,1,000001e8
2443,1464,0000000c,00208463,0,00000000
2444,1465,00000010,fe000ce3,0,00000000
2447,1466,00000008,00108093,1,000001e9
2448,1467,0000000c,00208463,0,00000000
2449,1468,00000010,fe000ce3,0,00000000
2452,1469,00000008,00108093,1,000001ea
2453,1470,0000000c,00208463,0,00000000
2454,1471,00000010,fe000ce3,0,00000000
2457,1472,00000008,00108093,1,000001eb
2458,1473,0000000c,00208463,0,00000000
2459,1474,00000010,fe000ce3,0,00000000
2462,1475,00000008,00108093,1,000001ec
2463,1476,0000000c,00208463,0,00000000
2464,1477,00000010,fe000ce3,0,00000000
2467,1478,00000008,00108093,1,000001ed
2468,1479,0000000c,00208463,0,00000000
2469,1480,00000010,fe000ce3,0,00000000
2472,1481,00000008,00108093,1,000001ee
2473,1482,0000000c,00208463,0,00000000
2474,1483,00000010,fe000ce3,0,00000000
2477,1484,00000008,00108093,1,000001ef
2478,1485,0000000c,00208463,0,00000000
2479,1486,00000010,fe000ce3,0,00000000
2482,1487,00000008,00108093,1,000001f0
2483,1488,0000000c,00208463,0,00000000
2484,1489,00000010,fe000ce3,0,00000000
2487,1490,00000008,00108093,1,000001f1
2488,1491,0000000c,00208463,0,00000000
2489,1492,00000010,fe000ce3,0,00000000
2492,1493,00000008,00108093,1,000001f2
2493,1494,0000000c,00208463,0,00000000
2494,1495,00000010,fe000ce3,0,00000000
2497,1496,00000008,00108093,1,000001f3
2498,1497,0000000c,00208463,0,00000000
2499,1498,00000010,fe000ce3,0,00000000
2502,1499,00000008,00108093,1,000001f4
2503,1500,0000000c,00208463,0,00000000
2504,1501,00000010,fe000ce3,0,00000000
2507,1502,00000008,00108093,1,000001f5
2508,1503,0000000c,00208463,0,00000000
2509,1504,00000010,fe000ce3,0,00000000
2512,1505,00000008,00108093,1,000001f6
2513,1506,0000000c,00208463,0,00000000
2514,1507,00000010,fe000ce3,0,00000000
2517,1508,00000008,00108093,1,000001f7
2518,1509,0000000c,00208463,0,00000000
2519,1510,00000010,fe000ce3,0,00000000
2522,1511,00000008,00108093,1,000001f8
2523,1512,0000000c,00208463,0,00000000
2524,1513,00000010,fe000ce3,0,00000000
2527,1514,00000008,00108093,1,000001f9
2528,1515,0000000c,00208463,0,00000000
2529,1516,00000010,fe000ce3,0,00000000
2532,1517,00000008,00108093,1,000001fa
2533,1518,0000000c,00208463,0,00000000
2534,1519,00000010,fe000ce3,0,00000000
2537,1520,00000008,00108093,1,000001fb
2538,1521,0000000c,00208463,0,00000000
2539,1522,00000010,fe000ce3,0,00000000
2542,1523,00000008,00108093,1,000001fc
2543,1524,0000000c,00208463,0,00000000
2544,1525,00000010,fe000ce3,0,00000000
2547,1526,00000008,00108093,1,000001fd
2548,1527,0000000c,00208463,0,00000000
2549,1528,00000010,fe000ce3,0,00000000
2552,1529,00000008,00108093,1,000001fe
2553,1530,0000000c,00208463,0,00000000
2554,1531,00000010,fe000ce3,0,00000000
2557,1532,00000008,00108093,1,000001ff
2558,1533,0000000c,00208463,0,00000000
2559,1534,00000010,fe000ce3,0,00000000
2562,1535,00000008,00108093,1,00000200
2563,1536,0000000c,00208463,0,00000000
2564,1537,00000010,fe000ce3,0,00000000
2567,1538,00000008,00108093,1,00000201
2568,1539,0000000c,00208463,0,00000000
2569,1540,00000010,fe000ce3,0,00000000
2572,1541,00000008,00108093,1,00000202
2573,1542,0000000c,00208463,0,00000000
2574,1543,00000010,fe000ce3,0,00000000
2577,1544,00000008,00108093,1,00000203
2578,1545,0000000c,00208463,0,00000000
2579,1546,00000010,fe000ce3,0,00000000
2582,1547,00000008,00108093,1,00000204
2583,1548,0000000c,00208463,0,00000000
2584,1549,00000010,fe000ce3,0,00000000
2587,1550,00000008,00108093,1,00000205
2588,1551,0000000c,00208463,0,00000000
2589,1552,00000010,fe000ce3,0,00000000
2592,1553,00000008,00108093,1,00000206
2593,1554,0000000c,00208463,0,00000000
2594,1555,00000010,fe000ce3,0,00000000
2597,1556,00000008,00108093,1,00000207
2598,1557,0000000c,00208463,0,00000000
2599,1558,00000010,fe000ce3,0,00000000
2602,1559,00000008,00108093,1,00000208
2603,1560,0000000c,00208463,0,00000000
2604,1561,00000010,fe000ce3,0,00000000
2607,1562,00000008,00108093,1,00000209
2608,1563,0000000c,00208463,0,00000000
2609,1564,00000010,fe000ce3,0,00000000
2612,1565,00000008,00108093,1,0000020a
2613,1566,0000000c,00208463,0,00000000
2614,1567,00000010,fe000ce3,0,00000000
2617,1568,00000008,00108093,1,0000020b
2618,1569,0000000c,00208463,0,00000000
2619,1570,00000010,fe000ce3,0,00000000
2622,1571,00000008,00108093,1,0000020c
2623,1572,0000000c,00208463,0,00000000
2624,1573,00000010,fe000ce3,0,00000000
2627,1574,00000008,00108093,1,0000020d
2628,1575,0000000c,00208463,0,00000000
2629,1576,00000010,fe000ce3,0,00000000
2632,1577,00000008,00108093,1,0000020e
2633,1578,0000000c,00208463,0,00000000
2634,1579,00000010,fe000ce3,0,00000000
2637,1580,00000008,00108093,1,0000020f
2638,1581,0000000c,00208463,0,00000000
2639,1582,00000010,fe000ce3,0,00000000
2642,1583,00000008,00108093,1,00000210
2643,1584,0000000c,00208463,0,00000000
2644,1585,00000010,fe000ce3,0,00000000
2647,1586,00000008,00108093,1,00000211
2648,1587,0000000c,00208463,0,00000000
2649,1588,00000010,fe000ce3,0,00000000
2652,1589,00000008,00108093,1,00000212
2653,1590,0000000c,00208463,0,00000000
2654,1591,00000010,fe000ce3,0,00000000
2657,1592,00000008,00108093,1,00000213
2658,1593,0000000c,00208463,0,00000000
2659,1594,00000010,fe000ce3,0,00000000
2662,1595,00000008,00108093,1,00000214
2663,1596,0000000c,00208463,0,00000000
2664,1597,00000010,fe000ce3,0,00000000
2667,1598,00000008,00108093,1,00000215
2668,1599,0000000c,00208463,0,00000000
2669,1600,00000010,fe000ce3,0,00000000
2672,1601,00000008,00108093,1,00000216
2673,1602,0000000c,00208463,0,00000000
2674,1603,00000010,fe000ce3,0,00000000
2677,1604,00000008,00108093,1,00000217
2678,1605,0000000c,00208463,0,00000000
2679,1606,00000010,fe000ce3,0,00000000
2682,1607,00000008,00108093,1,00000218
2683,1608,0000000c,00208463,0,00000000
2684,1609,00000010,fe000ce3,0,00000000
2687,1610,00000008,00108093,1,00000219
2688,1611,0000000c,00208463,0,00000000
2689,1612,00000010,fe000ce3,0,00000000
2692,1613,00000008,00108093,1,0000021a
2693,1614,0000000c,00208463,0,00000000
2694,1615,00000010,fe000ce3,0,00000000
2697,1616,00000008,00108093,1,0000021b
2698,1617,0000000c,00208463,0,00000000
2699,1618,00000010,fe000ce3,0,00000000
2702,1619,00000008,00108093,1,0000021c
2703,1620,0000000c,00208463,0,00000000
2704,1621,00000010,fe000ce3,0,00000000
2707,1622,00000008,00108093,1,0000021d
2708,1623,0000000c,00208463,0,00000000
2709,1624,00000010,fe000ce3,0,00000000
2712,1625,00000008,00108093,1,0000021e
2713,1626,0000000c,00208463,0,00000000
2714,1627,00000010,fe000ce3,0,00000000
2717,1628,00000008,00108093,1,0000021f
2718,1629,0000000c,00208463,0,00000000
2719,1630,00000010,fe000ce3,0,00000000
2722,1631,00000008,00108093,1,00000220
2723,1632,0000000c,00208463,0,00000000
2724,1633,00000010,fe000ce3,0,00000000
2727,1634,00000008,00108093,1,00000221
2728,1635,0000000c,00208463,0,00000000
2729,1636,00000010,fe000ce3,0,00000000
2732,1637,00000008,00108093,1,00000222
2733,1638,0000000c,00208463,0,00000000
2734,1639,00000010,fe000ce3,0,00000000
2737,1640,00000008,00108093,1,00000223
2738,1641,0000000c,00208463,0,00000000
2739,1642,00000010,fe000ce3,0,00000000
2742,1643,00000008,00108093,1,00000224
2743,1644,0000000c,00208463,0,00000000
2744,1645,00000010,fe000ce3,0,00000000
2747,1646,00000008,00108093,1,00000225
2748,1647,0000000c,00208463,0,00000000
2749,1648,00000010,fe000ce3,0,00000000
2752,1649,00000008,00108093,1,00000226
2753,1650,0000000c,00208463,0,00000000
2754,1651,00000010,fe000ce3,0,00000000
2757,1652,00000008,00108093,1,00000227
2758,1653,0000000c,00208463,0,00000000
2759,1654,00000010,fe000ce3,0,00000000
2762,1655,00000008,00108093,1,00000228
2763,1656,0000000c,00208463,0,00000000
2764,1657,00000010,fe000ce3,0,00000000
2767,1658,00000008,00108093,1,00000229
2768,1659,0000000c,00208463,0,00000000
2769,1660,00000010,fe000ce3,0,00000000
2772,1661,00000008,00108093,1,0000022a
2773,1662,0000000c,00208463,0,00000000
2774,1663,00000010,fe000ce3,0,00000000
2777,1664,00000008,00108093,1,0000022b
2778,1665,0000000c,00208463,0,00000000
2779,1666,00000010,fe000ce3,0,00000000
2782,1667,00000008,00108093,1,0000022c
2783,1668,0000000c,00208463,0,00000000
2784,1669,00000010,fe000ce3,0,00000000
2787,1670,00000008,00108093,1,0000022d
2788,1671,0000000c,00208463,0,00000000
2789,1672,00000010,fe000ce3,0,00000000
2792,1673,00000008,00108093,1,0000022e
2793,1674,0000000c,00208463,0,00000000
2794,1675,00000010,fe000ce3,0,00000000
2797,1676,00000008,00108093,1,0000022f
2798,1677,0000000c,00208463,0,00000000
2799,1678,00000010,fe000ce3,0,00000000
2802,1679,00000008,00108093,1,00000230
2803,1680,0000000c,00208463,0,00000000
2804,1681,00000010,fe000ce3,0,00000000
2807,1682,00000008,00108093,1,00000231
2808,1683,0000000c,00208463,0,00000000
2809,1684,00000010,fe000ce3,0,00000000
2812,1685,00000008,00108093,1,00000232
2813,1686,0000000c,00208463,0,00000000
2814,1687,00000010,fe000ce3,0,00000000
2817,1688,00000008,00108093,1,00000233
2818,1689,0000000c,00208463,0,00000000
2819,1690,00000010,fe000ce3,0,00000000
2822,1691,00000008,00108093,1,00000234
2823,1692,0000000c,00208463,0,00000000
2824,1693,00000010,fe000ce3,0,00000000
2827,1694,00000008,00108093,1,00000235
2828,1695,0000000c,00208463,0,00000000
2829,1696,00000010,fe000ce3,0,00000000
2832,1697,00000008,00108093,1,00000236
2833,1698,0000000c,00208463,0,00000000
2834,1699,00000010,fe000ce3,0,00000000
2837,1700,00000008,00108093,1,00000237
2838,1701,0000000c,00208463,0,00000000
2839,1702,00000010,fe000ce3,0,00000000
2842,1703,00000008,00108093,1,00000238
2843,1704,0000000c,00208463,0,00000000
2844,1705,00000010,fe000ce3,0,00000000
2847,1706,00000008,00108093,1,00000239
2848,1707,0000000c,00208463,0,00000000
2849,1708,00000010,fe000ce3,0,00000000
2852,1709,00000008,00108093,1,0000023a
2853,1710,0000000c,00208463,0,00000000
2854,1711,00000010,fe000ce3,0,00000000
2857,1712,00000008,00108093,1,0000023b
2858,1713,0000000c,00208463,0,00000000
2859,1714,00000010,fe000ce3,0,00000000
2862,1715,00000008,00108093,1,0000023c
2863,1716,0000000c,00208463,0,00000000
2864,1717,00000010,fe000ce3,0,00000000
2867,1718,00000008,00108093,1,0000023d
2868,1719,0000000c,00208463,0,00000000
2869,1720,00000010,fe000ce3,0,00000000
2872,1721,00000008,00108093,1,0000023e
2873,1722,0000000c,00208463,0,00000000
2874,1723,00000010,fe000ce3,0,00000000
2877,1724,00000008,00108093,1,0000023f
2878,1725,0000000c,00208463,0,00000000
2879,1726,00000010,fe000ce3,0,00000000
2882,1727,00000008,00108093,1,00000240
2883,1728,0000000c,00208463,0,00000000
2884,1729,00000010,fe000ce3,0,00000000
2887,1730,00000008,00108093,1,00000241
2888,1731,0000000c,00208463,0,00000000
2889,1732,00000010,fe000ce3,0,00000000
2892,1733,00000008,00108093,1,00000242
2893,1734,0000000c,00208463,0,00000000
2894,1735,00000010,fe000ce3,0,00000000
2897,1736,00000008,00108093,1,00000243
2898,1737,0000000c,00208463,0,00000000
2899,1738,00000010,fe000ce3,0,00000000
2902,1739,00000008,00108093,1,00000244
2903,1740,0000000c,00208463,0,00000000
2904,1741,00000010,fe000ce3,0,00000000
2907,1742,00000008,00108093,1,00000245
2908,1743,0000000c,00208463,0,00000000
2909,1744,00000010,fe000ce3,0,00000000
2912,1745,00000008,00108093,1,00000246
2913,1746,0000000c,00208463,0,00000000
2914,1747,00000010,fe000ce3,0,00000000
2917,1748,00000008,00108093,1,00000247
2918,1749,0000000c,00208463,0,00000000
2919,1750,00000010,fe000ce3,0,00000000
2922,1751,00000008,00108093,1,00000248
2923,1752,0000000c,00208463,0,00000000
2924,1753,00000010,fe000ce3,0,00000000
2927,1754,00000008,00108093,1,00000249
2928,1755,0000000c,00208463,0,00000000
2929,1756,00000010,fe000ce3,0,00000000
2932,1757,00000008,00108093,1,0000024a
2933,1758,0000000c,00208463,0,00000000
2934,1759,00000010,fe000ce3,0,00000000
2937,1760,00000008,00108093,1,0000024b
2938,1761,0000000c,00208463,0,00000000
2939,1762,00000010,fe000ce3,0,00000000
2942,1763,00000008,00108093,1,0000024c
2943,1764,0000000c,00208463,0,00000000
2944,1765,00000010,fe000ce3,0,00000000
2947,1766,00000008,00108093,1,0000024d
2948,1767,0000000c,00208463,0,00000000
2949,1768,00000010,fe000ce3,0,00000000
2952,1769,00000008,00108093,1,0000024e
2953,1770,0000000c,00208463,0,00000000
2954,1771,00000010,fe000ce3,0,00000000
2957,1772,00000008,00108093,1,0000024f
2958,1773,0000000c,00208463,0,00000000
2959,1774,00000010,fe000ce3,0,00000000
2962,1775,00000008,00108093,1,00000250
2963,1776,0000000c,00208463,0,00000000
2964,1777,00000010,fe000ce3,0,00000000
2967,1778,00000008,00108093,1,00000251
2968,1779,0000000c,00208463,0,00000000
2969,1780,00000010,fe000ce3,0,00000000
2972,1781,00000008,00108093,1,00000252
2973,1782,0000000c,00208463,0,00000000
2974,1783,00000010,fe000ce3,0,00000000
2977,1784,00000008,00108093,1,00000253
2978,1785,0000000c,00208463,0,00000000
2979,1786,00000010,fe000ce3,0,00000000
2982,1787,00000008,00108093,1,00000254
2983,1788,0000000c,00208463,0,00000000
2984,1789,00000010,fe000ce3,0,00000000
2987,1790,00000008,00108093,1,00000255
2988,1791,0000000c,00208463,0,00000000
2989,1792,00000010,fe000ce3,0,00000000
2992,1793,00000008,00108093,1,00000256
2993,1794,0000000c,00208463,0,00000000
2994,1795,00000010,fe000ce3,0,00000000
2997,1796,00000008,00108093,1,00000257
2998,1797,0000000c,00208463,0,00000000
2999,1798,00000010,fe000ce3,0,00000000
3002,1799,00000008,00108093,1,00000258
3003,1800,0000000c,00208463,0,00000000
3004,1801,00000010,fe000ce3,0,00000000
3007,1802,00000008,00108093,1,00000259
3008,1803,0000000c,00208463,0,00000000
3009,1804,00000010,fe000ce3,0,00000000
3012,1805,00000008,00108093,1,0000025a
3013,1806,0000000c,00208463,0,00000000
3014,1807,00000010,fe000ce3,0,00000000
3017,1808,00000008,00108093,1,0000025b
3018,1809,0000000c,00208463,0,00000000
3019,1810,00000010,fe000ce3,0,00000000
3022,1811,00000008,00108093,1,0000025c
3023,1812,0000000c,00208463,0,00000000
3024,1813,00000010,fe000ce3,0,00000000
3027,1814,00000008,00108093,1,0000025d
3028,1815,0000000c,00208463,0,00000000
3029,1816,00000010,fe000ce3,0,00000000
3032,1817,00000008,00108093,1,0000025e
3033,1818,0000000c,00208463,0,00000000
3034,1819,00000010,fe000ce3,0,00000000
3037,1820,00000008,00108093,1,0000025f
3038,1821,0000000c,00208463,0,00000000
3039,1822,00000010,fe000ce3,0,00000000
3042,1823,00000008,00108093,1,00000260
3043,1824,0000000c,00208463,0,00000000
3044,1825,00000010,fe000ce3,0,00000000
3047,1826,00000008,00108093,1,00000261
3048,1827,0000000c,00208463,0,00000000
3049,1828,00000010,fe000ce3,0,00000000
3052,1829,00000008,00108093,1,00000262
3053,1830,0000000c,00208463,0,00000000
3054,1831,00000010,fe000ce3,0,00000000
3057,1832,00000008,00108093,1,00000263
3058,1833,0000000c,00208463,0,00000000
3059,1834,00000010,fe000ce3,0,00000000
3062,1835,00000008,00108093,1,00000264
3063,1836,0000000c,00208463,0,00000000
3064,1837,00000010,fe000ce3,0,00000000
3067,1838,00000008,00108093,1,00000265
3068,1839,0000000c,00208463,0,00000000
3069,1840,00000010,fe000ce3,0,00000000
3072,1841,00000008,00108093,1,00000266
3073,1842,0000000c,00208463,0,00000000
3074,1843,00000010,fe000ce3,0,00000000
3077,1844,00000008,00108093,1,00000267
3078,1845,0000000c,00208463,0,00000000
3079,1846,00000010,fe000ce3,0,00000000
3082,1847,00000008,00108093,1,00000268
3083,1848,0000000c,00208463,0,00000000
3084,1849,00000010,fe000ce3,0,00000000
3087,1850,00000008,00108093,1,00000269
3088,1851,0000000c,00208463,0,00000000
3089,1852,00000010,fe000ce3,0,00000000
3092,1853,00000008,00108093,1,0000026a
3093,1854,0000000c,00208463,0,00000000
3094,1855,00000010,fe000ce3,0,00000000
3097,1856,00000008,00108093,1,0000026b
3098,1857,0000000c,00208463,0,00000000
3099,1858,00000010,fe000ce3,0,00000000
3102,1859,00000008,00108093,1,0000026c
3103,1860,0000000c,00208463,0,00000000
3104,1861,00000010,fe000ce3,0,00000000
3107,1862,00000008,00108093,1,0000026d
3108,1863,0000000c,00208463,0,00000000
3109,1864,00000010,fe000ce3,0,00000000
3112,1865,00000008,00108093,1,0000026e
3113,1866,0000000c,00208463,0,00000000
3114,1867,00000010,fe000ce3,0,00000000
3117,1868,00000008,00108093,1,0000026f
3118,1869,0000000c,00208463,0,00000000
3119,1870,00000010,fe000ce3,0,00000000
3122,1871,00000008,00108093,1,00000270
3123,1872,0000000c,00208463,0,00000000
3124,1873,00000010,fe000ce3,0,00000000
3127,1874,00000008,00108093,1,00000271
3128,1875,0000000c,00208463,0,00000000
3129,1876,00000010,fe000ce3,0,00000000
3132,1877,00000008,00108093,1,00000272
3133,1878,0000000c,00208463,0,00000000
3134,1879,00000010,fe000ce3,0,00000000
3137,1880,00000008,00108093,1,00000273
3138,1881,0000000c,00208463,0,00000000
3139,1882,00000010,fe000ce3,0,00000000
3142,1883,00000008,00108093,1,00000274
3143,1884,0000000c,00208463,0,00000000
3144,1885,00000010,fe000ce3,0,00000000
3147,1886,00000008,00108093,1,00000275
3148,1887,0000000c,00208463,0,00000000
3149,1888,00000010,fe000ce3,0,00000000
3152,1889,00000008,00108093,1,00000276
3153,1890,0000000c,00208463,0,00000000
3154,1891,00000010,fe000ce3,0,00000000
3157,1892,00000008,00108093,1,00000277
3158,1893,0000000c,00208463,0,00000000
3159,1894,00000010,fe000ce3,0,00000000
3162,1895,00000008,00108093,1,00000278
3163,1896,0000000c,00208463,0,00000000
3164,1897,00000010,fe000ce3,0,00000000
3167,1898,00000008,00108093,1,00000279
3168,1899,0000000c,00208463,0,00000000
3169,1900,00000010,fe000ce3,0,00000000
3172,1901,00000008,00108093,1,0000027a
3173,1902,0000000c,00208463,0,00000000
3174,1903,00000010,fe000ce3,0,00000000
3177,1904,00000008,00108093,1,0000027b
3178,1905,0000000c,00208463,0,00000000
3179,1906,00000010,fe000ce3,0,00000000
3182,1907,00000008,00108093,1,0000027c
3183,1908,0000000c,00208463,0,00000000
3184,1909,00000010,fe000ce3,0,00000000
3187,1910,00000008,00108093,1,0000027d
3188,1911,0000000c,00208463,0,00000000
3189,1912,00000010,fe000ce3,0,00000000
3192,1913,00000008,00108093,1,0000027e
3193,1914,0000000c,00208463,0,00000000
3194,1915,00000010,fe000ce3,0,00000000
3197,1916,00000008,00108093,1,0000027f
3198,1917,0000000c,00208463,0,00000000
3199,1918,00000010,fe000ce3,0,00000000
3202,1919,00000008,00108093,1,00000280
