cycle,index,pc,instruction,rd,value
262,126,00000018,00410113,2,00000054
263,127,0000001c,fff18193,3,0000000b
264,128,00000020,00018463,0,00000000
265,129,00000024,fe0006e3,0,00000000
266,130,00000010,00012283,5,00000016
268,131,00000014,005080b3,1,000000fd
269,132,00000018,00410113,2,00000058
270,133,0000001c,fff18193,3,0000000a
271,134,00000020,00018463,0,00000000
272,135,00000024,fe0006e3,0,00000000
273,136,00000010,00012283,5,00000017
275,137,00000014,005080b3,1,00000114
276,138,00000018,00410113,2,0000005c
277,139,0000001c,fff18193,3,00000009
278,140,00000020,00018463,0,00000000
279,141,00000024,fe0006e3,0,00000000
280,142,00000010,00012283,5,00000018
282,143,00000014,005080b3,1,0000012c
283,144,00000018,00410113,2,00000060
284,145,0000001c,fff18193,3,00000008
285,146,00000020,00018463,0,00000000
286,147,00000024,fe0006e3,0,00000000
299,148,00000010,00012283,5,00000019
301,149,00000014,005080b3,1,00000145
302,150,00000018,00410113,2,00000064
303,151,0000001c,fff18193,3,00000007
304,152,00000020,00018463,0,00000000
305,153,00000024,fe0006e3,0,00000000
306,154,00000010,00012283,5,0000001a
308,155,00000014,005080b3,1,0000015f
309,156,00000018,00410113,2,00000068
310,157,0000001c,fff18193,3,00000006
311,158,00000020,00018463,0,00000000
312,159,00000024,fe0006e3,0,00000000
313,160,00000010,00012283,5,0000001b
315,161,00000014,005080b3,1,0000017a
316,162,00000018,00410113,2,0000006c
317,163,0000001c,fff18193,3,00000005
318,164,00000020,00018463,0,00000000
319,165,00000024,fe0006e3,0,00000000
320,166,00000010,00012283,5,0000001c
322,167,00000014,005080b3,1,00000196
323,168,00000018,00410113,2,00000070
324,169,0000001c,fff18193,3,00000004
325,170,00000020,00018463,0,00000000
326,171,00000024,fe0006e3,0,00000000
339,172,00000010,00012283,5,0000001d
341,173,00000014,005080b3,1,000001b3
342,174,00000018,00410113,2,00000074
343,175,0000001c,fff18193,3,00000003
344,176,00000020,00018463,0,00000000
345,177,00000024,fe0006e3,0,00000000
346,178,00000010,00012283,5,0000001e
348,179,00000014,005080b3,1,000001d1
349,180,00000018,00410113,2,00000078
350,181,0000001c,fff18193,3,00000002
351,182,00000020,00018463,0,00000000
352,183,00000024,fe0006e3,0,00000000
353,184,00000010,00012283,5,0000001f
355,185,00000014,005080b3,1,000001f0
356,186,00000018,00410113,2,0000007c
357,187,0000001c,fff18193,3,00000001
358,188,00000020,00018463,0,00000000
359,189,00000024,fe0006e3,0,00000000
360,190,00000010,00012283,5,00000020
362,191,00000014,005080b3,1,00000210
363,192,00000018,00410113,2,00000080
364,193,0000001c,fff18193,3,00000000
365,194,00000020,00018463,0,00000000
368,195,00000028,fff20213,4,00000003
369,196,0000002c,00020463,0,00000000
382,197,00000030,fc000ce3,0,00000000
385,198,00000008,00000113,2,00000000
386,199,0000000c,02000193,3,00000020
387,200,00000010,00012283,5,00000001
389,201,00000014,005080b3,1,00000211
390,202,00000018,00410113,2,00000004
391,203,0000001c,fff18193,3,0000001f
392,204,00000020,00018463,0,00000000
393,205,00000024,fe0006e3,0,00000000
394,206,00000010,00012283,5,00000002
396,207,00000014,005080b3,1,00000213
397,208,00000018,00410113,2,00000008
398,209,0000001c,fff18193,3,0000001e
399,210,00000020,00018463,0,00000000
400,211,00000024,fe0006e3,0,00000000
401,212,00000010,00012283,5,00000003
403,213,00000014,005080b3,1,00000216
404,214,00000018,00410113,2,0000000c
405,215,0000001c,fff18193,3,0000001d
406,216,00000020,00018463,0,00000000
407,217,00000024,fe0006e3,0,00000000
408,218,00000010,00012283,5,00000004
410,219,00000014,005080b3,1,0000021a
411,220,00000018,00410113,2,00000010
412,221,0000001c,fff18193,3,0000001c
413,222,00000020,00018463,0,00000000
414,223,00000024,fe0006e3,0,00000000
415,224,00000010,00012283,5,00000005
417,225,00000014,005080b3,1,0000021f
418,226,00000018,00410113,2,00000014
419,227,0000001c,fff18193,3,0000001b
420,228,00000020,00018463,0,00000000
421,229,00000024,fe0006e3,0,00000000
422,230,00000010,00012283,5,00000006
424,231,00000014,005080b3,1,00000225
425,232,00000018,00410113,2,00000018
426,233,0000001c,fff18193,3,0000001a
427,234,00000020,00018463,0,00000000
428,235,00000024,fe0006e3,0,00000000
429,236,00000010,00012283,5,00000007
431,237,00000014,005080b3,1,0000022c
432,238,00000018,00410113,2,0000001c
433,239,0000001c,fff18193,3,00000019
434,240,00000020,00018463,0,00000000
435,241,00000024,fe0006e3,0,00000000
436,242,00000010,00012283,5,00000008
438,243,00000014,005080b3,1,00000234
439,244,00000018,00410113,2,00000020
440,245,0000001c,fff18193,3,00000018
441,246,00000020,00018463,0,00000000
442,247,00000024,fe0006e3,0,00000000
443,248,00000010,00012283,5,00000009
445,249,00000014,005080b3,1,0000023d
446,250,00000018,00410113,2,00000024
447,251,0000001c,fff18193,3,00000017
448,252,00000020,00018463,0,00000000
449,253,00000024,fe0006e3,0,00000000
450,254,00000010,00012283,5,0000000a
452,255,00000014,005080b3,1,00000247
453,256,00000018,00410113,2,00000028
454,257,0000001c,fff18193,3,00000016
455,258,00000020,00018463,0,00000000
456,259,00000024,fe0006e3,0,00000000
457,260,00000010,00012283,5,0000000b
459,261,00000014,005080b3,1,00000252
460,262,00000018,00410113,2,0000002c
461,263,0000001c,fff18193,3,00000015
462,264,00000020,00018463,0,00000000
463,265,00000024,fe0006e3,0,00000000
464,266,00000010,00012283,5,0000000c
466,267,00000014,005080b3,1,0000025e
467,268,00000018,00410113,2,00000030
468,269,0000001c,fff18193,3,00000014
469,270,00000020,00018463,0,00000000
470,271,00000024,fe0006e3,0,00000000
471,272,00000010,00012283,5,0000000d
473,273,00000014,005080b3,1,0000026b
474,274,00000018,00410113,2,00000034
475,275,0000001c,fff18193,3,00000013
476,276,00000020,00018463,0,00000000
477,277,00000024,fe0006e3,0,00000000
478,278,00000010,00012283,5,0000000e
480,279,00000014,005080b3,1,00000279
481,280,00000018,00410113,2,00000038
482,281,0000001c,fff18193,3,00000012
483,282,00000020,00018463,0,00000000
484,283,00000024,fe0006e3,0,00000000
485,284,00000010,00012283,5,0000000f
487,285,00000014,005080b3,1,00000288
488,286,00000018,00410113,2,0000003c
489,287,0000001c,fff18193,3,00000011
490,288,00000020,00018463,0,00000000
491,289,00000024,fe0006e3,0,00000000
492,290,00000010,00012283,5,00000010
494,291,00000014,005080b3,1,00000298
495,292,00000018,00410113,2,00000040
496,293,0000001c,fff18193,3,00000010
497,294,00000020,00018463,0,00000000
498,295,00000024,fe0006e3,0,00000000
499,296,00000010,00012283,5,00000011
501,297,00000014,005080b3,1,000002a9
502,298,00000018,00410113,2,00000044
503,299,0000001c,fff18193,3,0000000f
504,300,00000020,00018463,0,00000000
505,301,00000024,fe0006e3,0,00000000
506,302,00000010,00012283,5,00000012
508,303,00000014,005080b3,1,000002bb
509,304,00000018,00410113,2,00000048
510,305,0000001c,fff18193,3,0000000e
511,306,00000020,00018463,0,00000000
512,307,00000024,fe0006e3,0,00000000
513,308,00000010,00012283,5,00000013
515,309,00000014,005080b3,1,000002ce
516,310,00000018,00410113,2,0000004c
517,311,0000001c,fff18193,3,0000000d
518,312,00000020,00018463,0,00000000
519,313,00000024,fe0006e3,0,00000000
520,314,00000010,00012283,5,00000014
522,315,00000014,005080b3,1,000002e2
523,316,00000018,00410113,2,00000050
524,317,0000001c,fff18193,3,0000000c
525,318,00000020,00018463,0,00000000
526,319,00000024,fe0006e3,0,00000000
527,320,00000010,00012283,5,00000015
529,321,00000014,005080b3,1,000002f7
530,322,00000018,00410113,2,00000054
531,323,0000001c,fff18193,3,0000000b
532,324,00000020,00018463,0,00000000
533,325,00000024,fe0006e3,0,00000000
534,326,00000010,00012283,5,00000016
536,327,00000014,005080b3,1,0000030d
537,328,00000018,00410113,2,00000058
538,329,0000001c,fff18193,3,0000000a
539,330,00000020,00018463,0,00000000
540,331,00000024,fe0006e3,0,00000000
541,332,00000010,00012283,5,00000017
543,333,00000014,005080b3,1,00000324
544,334,00000018,00410113,2,0000005c
545,335,0000001c,fff18193,3,00000009
546,336,00000020,00018463,0,00000000
547,337,00000024,fe0006e3,0,00000000
548,338,00000010,00012283,5,00000018
550,339,00000014,005080b3,1,0000033c
551,340,00000018,00410113,2,00000060
552,341,0000001c,fff18193,3,00000008
553,342,00000020,00018463,0,00000000
554,343,00000024,fe0006e3,0,00000000
555,344,00000010,00012283,5,00000019
557,345,00000014,005080b3,1,00000355
558,346,00000018,00410113,2,00000064
559,347,0000001c,fff18193,3,00000007
560,348,00000020,00018463,0,00000000
561,349,00000024,fe0006e3,0,00000000
562,350,00000010,00012283,5,0000001a
564,351,00000014,005080b3,1,0000036f
565,352,00000018,00410113,2,00000068
566,353,0000001c,fff18193,3,00000006
567,354,00000020,00018463,0,00000000
568,355,00000024,fe0006e3,0,00000000
569,356,00000010,00012283,5,0000001b
571,357,00000014,005080b3,1,0000038a
572,358,00000018,00410113,2,0000006c
573,359,0000001c,fff18193,3,00000005
574,360,00000020,00018463,0,00000000
575,361,00000024,fe0006e3,0,00000000
576,362,00000010,00012283,5,0000001c
578,363,00000014,005080b3,1,000003a6
579,364,00000018,00410113,2,00000070
580,365,0000001c,fff18193,3,00000004
581,366,00000020,00018463,0,00000000
582,367,00000024,fe0006e3,0,00000000
583,368,00000010,00012283,5,0000001d
585,369,00000014,005080b3,1,000003c3
586,370,00000018,00410113,2,00000074
587,371,0000001c,fff18193,3,00000003
588,372,00000020,00018463,0,00000000
589,373,00000024,fe0006e3,0,00000000
590,374,00000010,00012283,5,0000001e
592,375,00000014,005080b3,1,000003e1
593,376,00000018,00410113,2,00000078
594,377,0000001c,fff18193,3,00000002
595,378,00000020,00018463,0,00000000
596,379,00000024,fe0006e3,0,00000000
597,380,00000010,00012283,5,0000001f
599,381,00000014,005080b3,1,00000400
600,382,00000018,00410113,2,0000007c
601,383,0000001c,fff18193,3,00000001
602,384,00000020,00018463,0,00000000
603,385,00000024,fe0006e3,0,00000000
604,386,00000010,00012283,5,00000020
606,387,00000014,005080b3,1,00000420
607,388,00000018,00410113,2,00000080
608,389,0000001c,fff18193,3,00000000
609,390,00000020,00018463,0,00000000
612,391,00000028,fff20213,4,00000002
613,392,0000002c,00020463,0,00000000
614,393,00000030,fc000ce3,0,00000000
615,394,00000008,00000113,2,00000000
616,395,0000000c,02000193,3,00000020
617,396,00000010,00012283,5,00000001
619,397,00000014,005080b3,1,00000421
620,398,00000018,00410113,2,00000004
621,399,0000001c,fff18193,3,0000001f
622,400,00000020,00018463,0,00000000
623,401,00000024,fe0006e3,0,00000000
624,402,00000010,00012283,5,00000002
626,403,00000014,005080b3,1,00000423
627,404,00000018,00410113,2,00000008
628,405,0000001c,fff18193,3,0000001e
629,406,00000020,00018463,0,00000000
630,407,00000024,fe0006e3,0,00000000
631,408,00000010,00012283,5,00000003
633,409,00000014,005080b3,1,00000426
634,410,00000018,00410113,2,0000000c
635,411,0000001c,fff18193,3,0000001d
636,412,00000020,00018463,0,00000000
637,413,00000024,fe0006e3,0,00000000
638,414,00000010,00012283,5,00000004
640,415,00000014,005080b3,1,0000042a
641,416,00000018,00410113,2,00000010
642,417,0000001c,fff18193,3,0000001c
643,418,00000020,00018463,0,00000000
644,419,00000024,fe0006e3,0,00000000
645,420,00000010,00012283,5,00000005
647,421,00000014,005080b3,1,0000042f
648,422,00000018,00410113,2,00000014
649,423,0000001c,fff18193,3,0000001b
650,424,00000020,00018463,0,00000000
651,425,00000024,fe0006e3,0,00000000
652,426,00000010,00012283,5,00000006
654,427,00000014,005080b3,1,00000435
655,428,00000018,00410113,2,00000018
656,429,0000001c,fff18193,3,0000001a
657,430,00000020,00018463,0,00000000
658,431,00000024,fe0006e3,0,00000000
659,432,00000010,00012283,5,00000007
661,433,00000014,005080b3,1,0000043c
662,434,00000018,00410113,2,0000001c
663,435,0000001c,fff18193,3,00000019
664,436,00000020,00018463,0,00000000
665,437,00000024,fe0006e3,0,00000000
666,438,00000010,00012283,5,00000008
668,439,00000014,005080b3,1,00000444
669,440,00000018,00410113,2,00000020
670,441,0000001c,fff18193,3,00000018
671,442,00000020,00018463,0,00000000
672,443,00000024,fe0006e3,0,00000000
673,444,00000010,00012283,5,00000009
675,445,00000014,005080b3,1,0000044d
676,446,00000018,00410113,2,00000024
677,447,0000001c,fff18193,3,00000017
678,448,00000020,00018463,0,00000000
679,449,00000024,fe0006e3,0,00000000
680,450,00000010,00012283,5,0000000a
682,451,00000014,005080b3,1,00000457
683,452,00000018,00410113,2,00000028
684,453,0000001c,fff18193,3,00000016
685,454,00000020,00018463,0,00000000
686,455,00000024,fe0006e3,0,00000000
687,456,00000010,00012283,5,0000000b
689,457,00000014,005080b3,1,00000462
690,458,00000018,00410113,2,0000002c
691,459,0000001c,fff18193,3,00000015
692,460,00000020,00018463,0,00000000
693,461,00000024,fe0006e3,0,00000000
694,462,00000010,00012283,5,0000000c
696,463,00000014,005080b3,1,0000046e
697,464,00000018,00410113,2,00000030
698,465,0000001c,fff18193,3,00000014
699,466,00000020,00018463,0,00000000
700,467,00000024,fe0006e3,0,00000000
701,468,00000010,00012283,5,0000000d
703,469,00000014,005080b3,1,0000047b
704,470,00000018,00410113,2,00000034
705,471,0000001c,fff18193,3,00000013
706,472,00000020,00018463,0,00000000
707,473,00000024,fe0006e3,0,00000000
708,474,00000010,00012283,5,0000000e
710,475,00000014,005080b3,1,00000489
711,476,00000018,00410113,2,00000038
712,477,0000001c,fff18193,3,00000012
713,478,00000020,00018463,0,00000000
714,479,00000024,fe0006e3,0,00000000
715,480,00000010,00012283,5,0000000f
717,481,00000014,005080b3,1,00000498
718,482,00000018,00410113,2,0000003c
719,483,0000001c,fff18193,3,00000011
720,484,00000020,00018463,0,00000000
721,485,00000024,fe0006e3,0,00000000
722,486,00000010,00012283,5,00000010
724,487,00000014,005080b3,1,000004a8
725,488,00000018,00410113,2,00000040
726,489,0000001c,fff18193,3,00000010
727,490,00000020,00018463,0,00000000
728,491,00000024,fe0006e3,0,00000000
729,492,00000010,00012283,5,00000011
731,493,00000014,005080b3,1,000004b9
732,494,00000018,00410113,2,00000044
733,495,0000001c,fff18193,3,0000000f
734,496,00000020,00018463,0,00000000
735,497,00000024,fe0006e3,0,00000000
736,498,00000010,00012283,5,00000012
738,499,00000014,005080b3,1,000004cb
739,500,00000018,00410113,2,00000048
740,501,0000001c,fff18193,3,0000000e
741,502,00000020,00018463,0,00000000
742,503,00000024,fe0006e3,0,00000000
743,504,00000010,00012283,5,00000013
745,505,00000014,005080b3,1,000004de
746,506,00000018,00410113,2,0000004c
747,507,0000001c,fff18193,3,0000000d
748,508,00000020,00018463,0,00000000
749,509,00000024,fe0006e3,0,00000000
750,510,00000010,00012283,5,00000014
752,511,00000014,005080b3,1,000004f2
753,512,00000018,00410113,2,00000050
754,513,0000001c,fff18193,3,0000000c
755,514,00000020,00018463,0,00000000
756,515,00000024,fe0006e3,0,00000000
757,516,00000010,00012283,5,00000015
759,517,00000014,005080b3,1,00000507
760,518,00000018,00410113,2,00000054
761,519,0000001c,fff18193,3,0000000b
762,520,00000020,00018463,0,00000000
763,521,00000024,fe0006e3,0,00000000
764,522,00000010,00012283,5,00000016
766,523,00000014,005080b3,1,0000051d
767,524,00000018,00410113,2,00000058
768,525,0000001c,fff18193,3,0000000a
769,526,00000020,00018463,0,00000000
770,527,00000024,fe0006e3,0,00000000
771,528,00000010,00012283,5,00000017
773,529,00000014,005080b3,1,00000534
774,530,00000018,00410113,2,0000005c
775,531,0000001c,fff18193,3,00000009
776,532,00000020,00018463,0,00000000
777,533,00000024,fe0006e3,0,00000000
778,534,00000010,00012283,5,00000018
780,535,00000014,005080b3,1,0000054c
781,536,00000018,00410113,2,00000060
782,537,0000001c,fff18193,3,00000008
783,538,00000020,00018463,0,00000000
784,539,00000024,fe0006e3,0,00000000
785,540,00000010,00012283,5,00000019
787,541,00000014,005080b3,1,00000565
788,542,00000018,00410113,2,00000064
789,543,0000001c,fff18193,3,00000007
790,544,00000020,00018463,0,00000000
791,545,00000024,fe0006e3,0,00000000
792,546,00000010,00012283,5,0000001a
794,547,00000014,005080b3,1,0000057f
795,548,00000018,00410113,2,00000068
796,549,0000001c,fff18193,3,00000006
797,550,00000020,00018463,0,00000000
798,551,00000024,fe0006e3,0,00000000
799,552,00000010,00012283,5,0000001b
801,553,00000014,005080b3,1,0000059a
802,554,00000018,00410113,2,0000006c
803,555,0000001c,fff18193,3,00000005
804,556,00000020,00018463,0,00000000
805,557,00000024,fe0006e3,0,00000000
806,558,00000010,00012283,5,0000001c
808,559,00000014,005080b3,1,000005b6
809,560,00000018,00410113,2,00000070
810,561,0000001c,fff18193,3,00000004
811,562,00000020,00018463,0,00000000
812,563,00000024,fe0006e3,0,00000000
813,564,00000010,00012283,5,0000001d
815,565,00000014,005080b3,1,000005d3
816,566,00000018,00410113,2,00000074
817,567,0000001c,fff18193,3,00000003
818,568,00000020,00018463,0,00000000
819,569,00000024,fe0006e3,0,00000000
820,570,00000010,00012283,5,0000001e
822,571,00000014,005080b3,1,000005f1
823,572,00000018,00410113,2,00000078
824,573,0000001c,fff18193,3,00000002
825,574,00000020,00018463,0,00000000
826,575,00000024,fe0006e3,0,00000000
827,576,00000010,00012283,5,0000001f
829,577,00000014,005080b3,1,00000610
830,578,00000018,00410113,2,0000007c
831,579,0000001c,fff18193,3,00000001
832,580,00000020,00018463,0,00000000
833,581,00000024,fe0006e3,0,00000000
834,582,00000010,00012283,5,00000020
836,583,00000014,005080b3,1,00000630
837,584,00000018,00410113,2,00000080
838,585,0000001c,fff18193,3,00000000
839,586,00000020,00018463,0,00000000
842,587,00000028,fff20213,4,00000001
843,588,0000002c,00020463,0,00000000
844,589,00000030,fc000ce3,0,00000000
845,590,00000008,00000113,2,00000000
846,591,0000000c,02000193,3,00000020
847,592,00000010,00012283,5,00000001
849,593,00000014,005080b3,1,00000631
850,594,00000018,00410113,2,00000004
851,595,0000001c,fff18193,3,0000001f
852,596,00000020,00018463,0,00000000
853,597,00000024,fe0006e3,0,00000000
854,598,00000010,00012283,5,00000002
856,599,00000014,005080b3,1,00000633
857,600,00000018,00410113,2,00000008
858,601,0000001c,fff18193,3,0000001e
859,602,00000020,00018463,0,00000000
860,603,00000024,fe0006e3,0,00000000
861,604,00000010,00012283,5,00000003
863,605,00000014,005080b3,1,00000636
864,606,00000018,00410113,2,0000000c
865,607,0000001c,fff18193,3,0000001d
866,608,00000020,00018463,0,00000000
867,609,00000024,fe0006e3,0,00000000
868,610,00000010,00012283,5,00000004
870,611,00000014,005080b3,1,0000063a
871,612,00000018,00410113,2,00000010
872,613,0000001c,fff18193,3,0000001c
873,614,00000020,00018463,0,00000000
874,615,00000024,fe0006e3,0,00000000
875,616,00000010,00012283,5,00000005
877,617,00000014,005080b3,1,0000063f
878,618,00000018,00410113,2,00000014
879,619,0000001c,fff18193,3,0000001b
880,620,00000020,00018463,0,00000000
881,621,00000024,fe0006e3,0,00000000
882,622,00000010,00012283,5,00000006
884,623,00000014,005080b3,1,00000645
885,624,00000018,00410113,2,00000018
886,625,0000001c,fff18193,3,0000001a
887,626,00000020,00018463,0,00000000
888,627,00000024,fe0006e3,0,00000000
889,628,00000010,00012283,5,00000007
891,629,00000014,005080b3,1,0000064c
892,630,00000018,00410113,2,0000001c
893,631,0000001c,fff18193,3,00000019
894,632,00000020,00018463,0,00000000
895,633,00000024,fe0006e3,0,00000000
896,634,00000010,00012283,5,00000008
898,635,00000014,005080b3,1,00000654
899,636,00000018,00410113,2,00000020
900,637,0000001c,fff18193,3,00000018
901,638,00000020,00018463,0,00000000
902,639,00000024,fe0006e3,0,00000000
903,640,00000010,00012283,5,00000009
905,641,00000014,005080b3,1,0000065d
906,642,00000018,00410113,2,00000024
907,643,0000001c,fff18193,3,00000017
908,644,00000020,00018463,0,00000000
909,645,00000024,fe0006e3,0,00000000
910,646,00000010,00012283,5,0000000a
912,647,00000014,005080b3,1,00000667
913,648,00000018,00410113,2,00000028
914,649,0000001c,fff18193,3,00000016
915,650,00000020,00018463,0,00000000
916,651,00000024,fe0006e3,0,00000000
917,652,00000010,00012283,5,0000000b
919,653,00000014,005080b3,1,00000672
920,654,00000018,00410113,2,0000002c
921,655,0000001c,fff18193,3,00000015
922,656,00000020,00018463,0,00000000
923,657,00000024,fe0006e3,0,00000000
924,658,00000010,00012283,5,0000000c
926,659,00000014,005080b3,1,0000067e
927,660,00000018,00410113,2,00000030
928,661,0000001c,fff18193,3,00000014
929,662,00000020,00018463,0,00000000
930,663,00000024,fe0006e3,0,00000000
931,664,00000010,00012283,5,0000000d
933,665,00000014,005080b3,1,0000068b
934,666,00000018,00410113,2,00000034
935,667,0000001c,fff18193,3,00000013
936,668,00000020,00018463,0,00000000
937,669,00000024,fe0006e3,0,00000000
938,670,00000010,00012283,5,0000000e
940,671,00000014,005080b3,1,00000699
941,672,00000018,00410113,2,00000038
942,673,0000001c,fff18193,3,00000012
943,674,00000020,00018463,0,00000000
944,675,00000024,fe0006e3,0,00000000
945,676,00000010,00012283,5,0000000f
947,677,00000014,005080b3,1,000006a8
948,678,00000018,00410113,2,0000003c
949,679,0000001c,fff18193,3,00000011
950,680,00000020,00018463,0,00000000
951,681,00000024,fe0006e3,0,00000000
952,682,00000010,00012283,5,00000010
954,683,00000014,005080b3,1,000006b8
955,684,00000018,00410113,2,00000040
956,685,0000001c,fff18193,3,00000010
957,686,00000020,00018463,0,00000000
958,687,00000024,fe0006e3,0,00000000
959,688,00000010,00012283,5,00000011
961,689,00000014,005080b3,1,000006c9
962,690,00000018,00410113,2,00000044
963,691,0000001c,fff18193,3,0000000f
964,692,00000020,00018463,0,00000000
965,693,00000024,fe0006e3,0,00000000
966,694,00000010,00012283,5,00000012
968,695,00000014,005080b3,1,000006db
969,696,00000018,00410113,2,00000048
970,697,0000001c,fff18193,3,0000000e
971,698,00000020,00018463,0,00000000
972,699,00000024,fe0006e3,0,00000000
973,700,00000010,00012283,5,00000013
975,701,00000014,005080b3,1,000006ee
976,702,00000018,00410113,2,0000004c
977,703,0000001c,fff18193,3,0000000d
978,704,00000020,00018463,0,00000000
979,705,00000024,fe0006e3,0,00000000
980,706,00000010,00012283,5,00000014
982,707,00000014,005080b3,1,00000702
983,708,00000018,00410113,2,00000050
984,709,0000001c,fff18193,3,0000000c
985,710,00000020,00018463,0,00000000
986,711,00000024,fe0006e3,0,00000000
987,712,00000010,00012283,5,00000015
989,713,00000014,005080b3,1,00000717
990,714,00000018,00410113,2,00000054
991,715,0000001c,fff18193,3,0000000b
992,716,00000020,00018463,0,00000000
993,717,00000024,fe0006e3,0,00000000
994,718,00000010,00012283,5,00000016
996,719,00000014,005080b3,1,0000072d
997,720,00000018,00410113,2,00000058
998,721,0000001c,fff18193,3,0000000a
999,722,00000020,00018463,0,00000000
1000,723,00000024,fe0006e3,0,00000000
1001,724,00000010,00012283,5,00000017
