cycle,index,pc,instruction,rd,value
89,84,00000150,00130313,6,0000000e
90,85,00000154,00108093,1,0000000f
91,86,00000158,00110113,2,0000000f
92,87,0000015c,00118193,3,0000000f
93,88,00000160,00120213,4,0000000f
94,89,00000164,00128293,5,0000000f
95,90,00000168,00130313,6,0000000f
96,91,0000016c,00108093,1,00000010
97,92,00000170,00110113,2,00000010
98,93,00000174,00118193,3,00000010
99,94,00000178,00120213,4,00000010
100,95,0000017c,00128293,5,00000010
101,96,00000180,00130313,6,00000010
102,97,00000184,00108093,1,00000011
103,98,00000188,00110113,2,00000011
104,99,0000018c,00118193,3,00000011
105,100,00000190,00120213,4,00000011
106,101,00000194,00128293,5,00000011
107,102,00000198,00130313,6,00000011
108,103,0000019c,00108093,1,00000012
109,104,000001a0,00110113,2,00000012
110,105,000001a4,00118193,3,00000012
111,106,000001a8,00120213,4,00000012
112,107,000001ac,00128293,5,00000012
113,108,000001b0,00130313,6,00000012
114,109,000001b4,00108093,1,00000013
115,110,000001b8,00110113,2,00000013
116,111,000001bc,00118193,3,00000013
117,112,000001c0,00120213,4,00000013
118,113,000001c4,00128293,5,00000013
119,114,000001c8,00130313,6,00000013
120,115,000001cc,00108093,1,00000014
121,116,000001d0,00110113,2,00000014
122,117,000001d4,00118193,3,00000014
123,118,000001d8,00120213,4,00000014
124,119,000001dc,00128293,5,00000014
125,120,000001e0,00130313,6,00000014
126,121,000001e4,00108093,1,00000015
127,122,000001e8,00110113,2,00000015
128,123,000001ec,00118193,3,00000015
129,124,000001f0,00120213,4,00000015
130,125,000001f4,00128293,5,00000015
131,126,000001f8,00130313,6,00000015
132,127,000001fc,00108093,1,00000016
133,128,00000200,00110113,2,00000016
134,129,00000204,00118193,3,00000016
135,130,00000208,00120213,4,00000016
136,131,0000020c,00128293,5,00000016
137,132,00000210,00130313,6,00000016
138,133,00000214,00108093,1,00000017
139,134,00000218,00110113,2,00000017
140,135,0000021c,00118193,3,00000017
141,136,00000220,00120213,4,00000017
142,137,00000224,00128293,5,00000017
143,138,00000228,00130313,6,00000017
144,139,0000022c,00108093,1,00000018
145,140,00000230,00110113,2,00000018
146,141,00000234,00118193,3,00000018
147,142,00000238,00120213,4,00000018
148,143,0000023c,00128293,5,00000018
149,144,00000240,00130313,6,00000018
150,145,00000244,00108093,1,00000019
151,146,00000248,00110113,2,00000019
152,147,0000024c,00118193,3,00000019
153,148,00000250,00120213,4,00000019
154,149,00000254,00128293,5,00000019
155,150,00000258,00130313,6,00000019
156,151,0000025c,00108093,1,0000001a
157,152,00000260,00110113,2,0000001a
158,153,00000264,00118193,3,0000001a
159,154,00000268,00120213,4,0000001a
160,155,0000026c,00128293,5,0000001a
161,156,00000270,00130313,6,0000001a
162,157,00000274,00108093,1,0000001b
163,158,00000278,00110113,2,0000001b
164,159,0000027c,00118193,3,0000001b
165,160,00000280,00120213,4,0000001b
166,161,00000284,00128293,5,0000001b
167,162,00000288,00130313,6,0000001b
168,163,0000028c,00108093,1,0000001c
169,164,00000290,00110113,2,0000001c
170,165,00000294,00118193,3,0000001c
171,166,00000298,00120213,4,0000001c
172,167,0000029c,00128293,5,0000001c
173,168,000002a0,00130313,6,0000001c
174,169,000002a4,00108093,1,0000001d
175,170,000002a8,00110113,2,0000001d
176,171,000002ac,00118193,3,0000001d
177,172,000002b0,00120213,4,0000001d
178,173,000002b4,00128293,5,0000001d
179,174,000002b8,00130313,6,0000001d
180,175,000002bc,00108093,1,0000001e
181,176,000002c0,00110113,2,0000001e
182,177,000002c4,00118193,3,0000001e
183,178,000002c8,00120213,4,0000001e
184,179,000002cc,00128293,5,0000001e
185,180,000002d0,00130313,6,0000001e
186,181,000002d4,00108093,1,0000001f
187,182,000002d8,00110113,2,0000001f
188,183,000002dc,00118193,3,0000001f
189,184,000002e0,00120213,4,0000001f
190,185,000002e4,00128293,5,0000001f
191,186,000002e8,00130313,6,0000001f
192,187,000002ec,00108093,1,00000020
193,188,000002f0,00110113,2,00000020
194,189,000002f4,00118193,3,00000020
195,190,000002f8,00120213,4,00000020
196,191,000002fc,00128293,5,00000020
197,192,00000300,00130313,6,00000020
198,193,00000304,00000063,0,00000000
