workload,config,cycles,instret,stall_data,stall_fetch,stall_memory,flush,hw_branches,hw_mispredict,measured_branches,measured_mispredict,icache_hits,icache_misses,dcache_hits,dcache_misses,stores
branch_steady,4,18011,6002,0,12005,0,3,4000,3,3999,2,0,0,0,0,0
