cycle,index,pc,instruction,rd,value
158,93,0000000c,00208463,0,00000000
159,94,00000010,fe000ce3,0,00000000
162,95,00000008,00108093,1,00000020
163,96,0000000c,00208463,0,00000000
164,97,00000010,fe000ce3,0,00000000
167,98,00000008,00108093,1,00000021
168,99,0000000c,00208463,0,00000000
169,100,00000010,fe000ce3,0,00000000
172,101,00000008,00108093,1,00000022
173,102,0000000c,00208463,0,00000000
174,103,00000010,fe000ce3,0,00000000
177,104,00000008,00108093,1,00000023
178,105,0000000c,00208463,0,00000000
179,106,00000010,fe000ce3,0,00000000
182,107,00000008,00108093,1,00000024
183,108,0000000c,00208463,0,00000000
184,109,00000010,fe000ce3,0,00000000
187,110,00000008,00108093,1,00000025
188,111,0000000c,00208463,0,00000000
189,112,00000010,fe000ce3,0,00000000
192,113,00000008,00108093,1,00000026
193,114,0000000c,00208463,0,00000000
194,115,00000010,fe000ce3,0,00000000
197,116,00000008,00108093,1,00000027
198,117,0000000c,00208463,0,00000000
199,118,00000010,fe000ce3,0,00000000
202,119,00000008,00108093,1,00000028
203,120,0000000c,00208463,0,00000000
204,121,00000010,fe000ce3,0,00000000
207,122,00000008,00108093,1,00000029
208,123,0000000c,00208463,0,00000000
209,124,00000010,fe000ce3,0,00000000
212,125,00000008,00108093,1,0000002a
213,126,0000000c,00208463,0,00000000
214,127,00000010,fe000ce3,0,00000000
217,128,00000008,00108093,1,0000002b
218,129,0000000c,00208463,0,00000000
219,130,00000010,fe000ce3,0,00000000
222,131,00000008,00108093,1,0000002c
223,132,0000000c,00208463,0,00000000
224,133,00000010,fe000ce3,0,00000000
227,134,00000008,00108093,1,0000002d
228,135,0000000c,00208463,0,00000000
229,136,00000010,fe000ce3,0,00000000
232,137,00000008,00108093,1,0000002e
233,138,0000000c,00208463,0,00000000
234,139,00000010,fe000ce3,0,00000000
237,140,00000008,00108093,1,0000002f
238,141,0000000c,00208463,0,00000000
239,142,00000010,fe000ce3,0,00000000
242,143,00000008,00108093,1,00000030
243,144,0000000c,00208463,0,00000000
244,145,00000010,fe000ce3,0,00000000
247,146,00000008,00108093,1,00000031
248,147,0000000c,00208463,0,00000000
249,148,00000010,fe000ce3,0,00000000
252,149,00000008,00108093,1,00000032
253,150,0000000c,00208463,0,00000000
254,151,00000010,fe000ce3,0,00000000
257,152,00000008,00108093,1,00000033
258,153,0000000c,00208463,0,00000000
259,154,00000010,fe000ce3,0,00000000
262,155,00000008,00108093,1,00000034
263,156,0000000c,00208463,0,00000000
264,157,00000010,fe000ce3,0,00000000
267,158,00000008,00108093,1,00000035
268,159,0000000c,00208463,0,00000000
269,160,00000010,fe000ce3,0,00000000
272,161,00000008,00108093,1,00000036
273,162,0000000c,00208463,0,00000000
274,163,00000010,fe000ce3,0,00000000
277,164,00000008,00108093,1,00000037
278,165,0000000c,00208463,0,00000000
279,166,00000010,fe000ce3,0,00000000
282,167,00000008,00108093,1,00000038
283,168,0000000c,00208463,0,00000000
284,169,00000010,fe000ce3,0,00000000
287,170,00000008,00108093,1,00000039
288,171,0000000c,00208463,0,00000000
289,172,00000010,fe000ce3,0,00000000
292,173,00000008,00108093,1,0000003a
293,174,0000000c,00208463,0,00000000
294,175,00000010,fe000ce3,0,00000000
297,176,00000008,00108093,1,0000003b
298,177,0000000c,00208463,0,00000000
299,178,00000010,fe000ce3,0,00000000
302,179,00000008,00108093,1,0000003c
303,180,0000000c,00208463,0,00000000
304,181,00000010,fe000ce3,0,00000000
307,182,00000008,00108093,1,0000003d
308,183,0000000c,00208463,0,00000000
309,184,00000010,fe000ce3,0,00000000
312,185,00000008,00108093,1,0000003e
313,186,0000000c,00208463,0,00000000
314,187,00000010,fe000ce3,0,00000000
317,188,00000008,00108093,1,0000003f
318,189,0000000c,00208463,0,00000000
319,190,00000010,fe000ce3,0,00000000
322,191,00000008,00108093,1,00000040
323,192,0000000c,00208463,0,00000000
324,193,00000010,fe000ce3,0,00000000
327,194,00000008,00108093,1,00000041
328,195,0000000c,00208463,0,00000000
329,196,00000010,fe000ce3,0,00000000
332,197,00000008,00108093,1,00000042
333,198,0000000c,00208463,0,00000000
334,199,00000010,fe000ce3,0,00000000
337,200,00000008,00108093,1,00000043
338,201,0000000c,00208463,0,00000000
339,202,00000010,fe000ce3,0,00000000
342,203,00000008,00108093,1,00000044
343,204,0000000c,00208463,0,00000000
344,205,00000010,fe000ce3,0,00000000
347,206,00000008,00108093,1,00000045
348,207,0000000c,00208463,0,00000000
349,208,00000010,fe000ce3,0,00000000
352,209,00000008,00108093,1,00000046
353,210,0000000c,00208463,0,00000000
354,211,00000010,fe000ce3,0,00000000
357,212,00000008,00108093,1,00000047
358,213,0000000c,00208463,0,00000000
359,214,00000010,fe000ce3,0,00000000
362,215,00000008,00108093,1,00000048
363,216,0000000c,00208463,0,00000000
364,217,00000010,fe000ce3,0,00000000
367,218,00000008,00108093,1,00000049
368,219,0000000c,00208463,0,00000000
369,220,00000010,fe000ce3,0,00000000
372,221,00000008,00108093,1,0000004a
373,222,0000000c,00208463,0,00000000
374,223,00000010,fe000ce3,0,00000000
377,224,00000008,00108093,1,0000004b
378,225,0000000c,00208463,0,00000000
379,226,00000010,fe000ce3,0,00000000
382,227,00000008,00108093,1,0000004c
383,228,0000000c,00208463,0,00000000
384,229,00000010,fe000ce3,0,00000000
387,230,00000008,00108093,1,0000004d
388,231,0000000c,00208463,0,00000000
389,232,00000010,fe000ce3,0,00000000
392,233,00000008,00108093,1,0000004e
393,234,0000000c,00208463,0,00000000
394,235,00000010,fe000ce3,0,00000000
397,236,00000008,00108093,1,0000004f
398,237,0000000c,00208463,0,00000000
399,238,00000010,fe000ce3,0,00000000
402,239,00000008,00108093,1,00000050
403,240,0000000c,00208463,0,00000000
404,241,00000010,fe000ce3,0,00000000
407,242,00000008,00108093,1,00000051
408,243,0000000c,00208463,0,00000000
409,244,00000010,fe000ce3,0,00000000
412,245,00000008,00108093,1,00000052
413,246,0000000c,00208463,0,00000000
414,247,00000010,fe000ce3,0,00000000
417,248,00000008,00108093,1,00000053
418,249,0000000c,00208463,0,00000000
419,250,00000010,fe000ce3,0,00000000
422,251,00000008,00108093,1,00000054
423,252,0000000c,00208463,0,00000000
424,253,00000010,fe000ce3,0,00000000
427,254,00000008,00108093,1,00000055
428,255,0000000c,00208463,0,00000000
429,256,00000010,fe000ce3,0,00000000
432,257,00000008,00108093,1,00000056
433,258,0000000c,00208463,0,00000000
434,259,00000010,fe000ce3,0,00000000
437,260,00000008,00108093,1,00000057
438,261,0000000c,00208463,0,00000000
439,262,00000010,fe000ce3,0,00000000
442,263,00000008,00108093,1,00000058
443,264,0000000c,00208463,0,00000000
444,265,00000010,fe000ce3,0,00000000
447,266,00000008,00108093,1,00000059
448,267,0000000c,00208463,0,00000000
449,268,00000010,fe000ce3,0,00000000
452,269,00000008,00108093,1,0000005a
453,270,0000000c,00208463,0,00000000
454,271,00000010,fe000ce3,0,00000000
457,272,00000008,00108093,1,0000005b
458,273,0000000c,00208463,0,00000000
459,274,00000010,fe000ce3,0,00000000
462,275,00000008,00108093,1,0000005c
463,276,0000000c,00208463,0,00000000
464,277,00000010,fe000ce3,0,00000000
467,278,00000008,00108093,1,0000005d
468,279,0000000c,00208463,0,00000000
469,280,00000010,fe000ce3,0,00000000
472,281,00000008,00108093,1,0000005e
473,282,0000000c,00208463,0,00000000
474,283,00000010,fe000ce3,0,00000000
477,284,00000008,00108093,1,0000005f
478,285,0000000c,00208463,0,00000000
479,286,00000010,fe000ce3,0,00000000
482,287,00000008,00108093,1,00000060
483,288,0000000c,00208463,0,00000000
484,289,00000010,fe000ce3,0,00000000
487,290,00000008,00108093,1,00000061
488,291,0000000c,00208463,0,00000000
489,292,00000010,fe000ce3,0,00000000
492,293,00000008,00108093,1,00000062
493,294,0000000c,00208463,0,00000000
494,295,00000010,fe000ce3,0,00000000
497,296,00000008,00108093,1,00000063
498,297,0000000c,00208463,0,00000000
499,298,00000010,fe000ce3,0,00000000
502,299,00000008,00108093,1,00000064
503,300,0000000c,00208463,0,00000000
504,301,00000010,fe000ce3,0,00000000
507,302,00000008,00108093,1,00000065
508,303,0000000c,00208463,0,00000000
509,304,00000010,fe000ce3,0,00000000
512,305,00000008,00108093,1,00000066
513,306,0000000c,00208463,0,00000000
514,307,00000010,fe000ce3,0,00000000
517,308,00000008,00108093,1,00000067
518,309,0000000c,00208463,0,00000000
519,310,00000010,fe000ce3,0,00000000
522,311,00000008,00108093,1,00000068
523,312,0000000c,00208463,0,00000000
524,313,00000010,fe000ce3,0,00000000
527,314,00000008,00108093,1,00000069
528,315,0000000c,00208463,0,00000000
529,316,00000010,fe000ce3,0,00000000
532,317,00000008,00108093,1,0000006a
533,318,0000000c,00208463,0,00000000
534,319,00000010,fe000ce3,0,00000000
537,320,00000008,00108093,1,0000006b
538,321,0000000c,00208463,0,00000000
539,322,00000010,fe000ce3,0,00000000
542,323,00000008,00108093,1,0000006c
543,324,0000000c,00208463,0,00000000
544,325,00000010,fe000ce3,0,00000000
547,326,00000008,00108093,1,0000006d
548,327,0000000c,00208463,0,00000000
549,328,00000010,fe000ce3,0,00000000
552,329,00000008,00108093,1,0000006e
553,330,0000000c,00208463,0,00000000
554,331,00000010,fe000ce3,0,00000000
557,332,00000008,00108093,1,0000006f
558,333,0000000c,00208463,0,00000000
559,334,00000010,fe000ce3,0,00000000
562,335,00000008,00108093,1,00000070
563,336,0000000c,00208463,0,00000000
564,337,00000010,fe000ce3,0,00000000
567,338,00000008,00108093,1,00000071
568,339,0000000c,00208463,0,00000000
569,340,00000010,fe000ce3,0,00000000
572,341,00000008,00108093,1,00000072
573,342,0000000c,00208463,0,00000000
574,343,00000010,fe000ce3,0,00000000
577,344,00000008,00108093,1,00000073
578,345,0000000c,00208463,0,00000000
579,346,00000010,fe000ce3,0,00000000
582,347,00000008,00108093,1,00000074
583,348,0000000c,00208463,0,00000000
584,349,00000010,fe000ce3,0,00000000
587,350,00000008,00108093,1,00000075
588,351,0000000c,00208463,0,00000000
589,352,00000010,fe000ce3,0,00000000
592,353,00000008,00108093,1,00000076
593,354,0000000c,00208463,0,00000000
594,355,00000010,fe000ce3,0,00000000
597,356,00000008,00108093,1,00000077
598,357,0000000c,00208463,0,00000000
599,358,00000010,fe000ce3,0,00000000
602,359,00000008,00108093,1,00000078
603,360,0000000c,00208463,0,00000000
604,361,00000010,fe000ce3,0,00000000
607,362,00000008,00108093,1,00000079
608,363,0000000c,00208463,0,00000000
609,364,00000010,fe000ce3,0,00000000
612,365,00000008,00108093,1,0000007a
613,366,0000000c,00208463,0,00000000
614,367,00000010,fe000ce3,0,00000000
617,368,00000008,00108093,1,0000007b
618,369,0000000c,00208463,0,00000000
619,370,00000010,fe000ce3,0,00000000
622,371,00000008,00108093,1,0000007c
623,372,0000000c,00208463,0,00000000
624,373,00000010,fe000ce3,0,00000000
627,374,00000008,00108093,1,0000007d
628,375,0000000c,00208463,0,00000000
629,376,00000010,fe000ce3,0,00000000
632,377,00000008,00108093,1,0000007e
633,378,0000000c,00208463,0,00000000
634,379,00000010,fe000ce3,0,00000000
637,380,00000008,00108093,1,0000007f
638,381,0000000c,00208463,0,00000000
639,382,00000010,fe000ce3,0,00000000
642,383,00000008,00108093,1,00000080
643,384,0000000c,00208463,0,00000000
646,385,00000014,00000063,0,00000000
