cycle,index,pc,instruction,rd,value
2343,1390,00000010,fe000ce3,0,00000000
2346,1391,00000008,00108093,1,000001d0
2347,1392,0000000c,00208463,0,00000000
2348,1393,00000010,fe000ce3,0,00000000
2351,1394,00000008,00108093,1,000001d1
2352,1395,0000000c,00208463,0,00000000
2353,1396,00000010,fe000ce3,0,00000000
2356,1397,00000008,00108093,1,000001d2
2357,1398,0000000c,00208463,0,00000000
2358,1399,00000010,fe000ce3,0,00000000
2361,1400,00000008,00108093,1,000001d3
2362,1401,0000000c,00208463,0,00000000
2363,1402,00000010,fe000ce3,0,00000000
2366,1403,00000008,00108093,1,000001d4
2367,1404,0000000c,00208463,0,00000000
2368,1405,00000010,fe000ce3,0,00000000
2371,1406,00000008,00108093,1,000001d5
2372,1407,0000000c,00208463,0,00000000
2373,1408,00000010,fe000ce3,0,00000000
2376,1409,00000008,00108093,1,000001d6
2377,1410,0000000c,00208463,0,00000000
2378,1411,00000010,fe000ce3,0,00000000
2381,1412,00000008,00108093,1,000001d7
2382,1413,0000000c,00208463,0,00000000
2383,1414,00000010,fe000ce3,0,00000000
2386,1415,00000008,00108093,1,000001d8
2387,1416,0000000c,00208463,0,00000000
2388,1417,00000010,fe000ce3,0,00000000
2391,1418,00000008,00108093,1,000001d9
2392,1419,0000000c,00208463,0,00000000
2393,1420,00000010,fe000ce3,0,00000000
2396,1421,00000008,00108093,1,000001da
2397,1422,0000000c,00208463,0,00000000
2398,1423,00000010,fe000ce3,0,00000000
2401,1424,00000008,00108093,1,000001db
2402,1425,0000000c,00208463,0,00000000
2403,1426,00000010,fe000ce3,0,00000000
2406,1427,00000008,00108093,1,000001dc
2407,1428,0000000c,00208463,0,00000000
2408,1429,00000010,fe000ce3,0,00000000
2411,1430,00000008,00108093,1,000001dd
2412,1431,0000000c,00208463,0,00000000
2413,1432,00000010,fe000ce3,0,00000000
2416,1433,00000008,00108093,1,000001de
2417,1434,0000000c,00208463,0,00000000
2418,1435,00000010,fe000ce3,0,00000000
2421,1436,00000008,00108093,1,000001df
2422,1437,0000000c,00208463,0,00000000
2423,1438,00000010,fe000ce3,0,00000000
2426,1439,00000008,00108093,1,000001e0
2427,1440,0000000c,00208463,0,00000000
2428,1441,00000010,fe000ce3,0,00000000
2431,1442,00000008,00108093,1,000001e1
2432,1443,0000000c,00208463,0,00000000
2433,1444,00000010,fe000ce3,0,00000000
2436,1445,00000008,00108093,1,000001e2
2437,1446,0000000c,00208463,0,00000000
2438,1447,00000010,fe000ce3,0,00000000
2441,1448,00000008,00108093,1,000001e3
2442,1449,0000000c,00208463,0,00000000
2443,1450,00000010,fe000ce3,0,00000000
2446,1451,00000008,00108093,1,000001e4
2447,1452,0000000c,00208463,0,00000000
2448,1453,00000010,fe000ce3,0,00000000
2451,1454,00000008,00108093,1,000001e5
2452,1455,0000000c,00208463,0,00000000
2453,1456,00000010,fe000ce3,0,00000000
2456,1457,00000008,00108093,1,000001e6
2457,1458,0000000c,00208463,0,00000000
2458,1459,00000010,fe000ce3,0,00000000
2461,1460,00000008,00108093,1,000001e7
2462,1461,0000000c,00208463,0,00000000
2463,1462,00000010,fe000ce3,0,00000000
2466,1463,00000008,00108093,1,000001e8
2467,1464,0000000c,00208463,0,00000000
2468,1465,00000010,fe000ce3,0,00000000
2471,1466,00000008,00108093,1,000001e9
2472,1467,0000000c,00208463,0,00000000
2473,1468,00000010,fe000ce3,0,00000000
2476,1469,00000008,00108093,1,000001ea
2477,1470,0000000c,00208463,0,00000000
2478,1471,00000010,fe000ce3,0,00000000
2481,1472,00000008,00108093,1,000001eb
2482,1473,0000000c,00208463,0,00000000
2483,1474,00000010,fe000ce3,0,00000000
2486,1475,00000008,00108093,1,000001ec
2487,1476,0000000c,00208463,0,00000000
2488,1477,00000010,fe000ce3,0,00000000
2491,1478,00000008,00108093,1,000001ed
2492,1479,0000000c,00208463,0,00000000
2493,1480,00000010,fe000ce3,0,00000000
2496,1481,00000008,00108093,1,000001ee
2497,1482,0000000c,00208463,0,00000000
2498,1483,00000010,fe000ce3,0,00000000
2501,1484,00000008,00108093,1,000001ef
2502,1485,0000000c,00208463,0,00000000
2503,1486,00000010,fe000ce3,0,00000000
2506,1487,00000008,00108093,1,000001f0
2507,1488,0000000c,00208463,0,00000000
2508,1489,00000010,fe000ce3,0,00000000
2511,1490,00000008,00108093,1,000001f1
2512,1491,0000000c,00208463,0,00000000
2513,1492,00000010,fe000ce3,0,00000000
2516,1493,00000008,00108093,1,000001f2
2517,1494,0000000c,00208463,0,00000000
2518,1495,00000010,fe000ce3,0,00000000
2521,1496,00000008,00108093,1,000001f3
2522,1497,0000000c,00208463,0,00000000
2523,1498,00000010,fe000ce3,0,00000000
2526,1499,00000008,00108093,1,000001f4
2527,1500,0000000c,00208463,0,00000000
2528,1501,00000010,fe000ce3,0,00000000
2531,1502,00000008,00108093,1,000001f5
2532,1503,0000000c,00208463,0,00000000
2533,1504,00000010,fe000ce3,0,00000000
2536,1505,00000008,00108093,1,000001f6
2537,1506,0000000c,00208463,0,00000000
2538,1507,00000010,fe000ce3,0,00000000
2541,1508,00000008,00108093,1,000001f7
2542,1509,0000000c,00208463,0,00000000
2543,1510,00000010,fe000ce3,0,00000000
2546,1511,00000008,00108093,1,000001f8
2547,1512,0000000c,00208463,0,00000000
2548,1513,00000010,fe000ce3,0,00000000
2551,1514,00000008,00108093,1,000001f9
2552,1515,0000000c,00208463,0,00000000
2553,1516,00000010,fe000ce3,0,00000000
2556,1517,00000008,00108093,1,000001fa
2557,1518,0000000c,00208463,0,00000000
2558,1519,00000010,fe000ce3,0,00000000
2561,1520,00000008,00108093,1,000001fb
2562,1521,0000000c,00208463,0,00000000
2563,1522,00000010,fe000ce3,0,00000000
2566,1523,00000008,00108093,1,000001fc
2567,1524,0000000c,00208463,0,00000000
2568,1525,00000010,fe000ce3,0,00000000
2571,1526,00000008,00108093,1,000001fd
2572,1527,0000000c,00208463,0,00000000
2573,1528,00000010,fe000ce3,0,00000000
2576,1529,00000008,00108093,1,000001fe
2577,1530,0000000c,00208463,0,00000000
2578,1531,00000010,fe000ce3,0,00000000
2581,1532,00000008,00108093,1,000001ff
2582,1533,0000000c,00208463,0,00000000
2583,1534,00000010,fe000ce3,0,00000000
2586,1535,00000008,00108093,1,00000200
2587,1536,0000000c,00208463,0,00000000
2588,1537,00000010,fe000ce3,0,00000000
2591,1538,00000008,00108093,1,00000201
2592,1539,0000000c,00208463,0,00000000
2593,1540,00000010,fe000ce3,0,00000000
2596,1541,00000008,00108093,1,00000202
2597,1542,0000000c,00208463,0,00000000
2598,1543,00000010,fe000ce3,0,00000000
2601,1544,00000008,00108093,1,00000203
2602,1545,0000000c,00208463,0,00000000
2603,1546,00000010,fe000ce3,0,00000000
2606,1547,00000008,00108093,1,00000204
2607,1548,0000000c,00208463,0,00000000
2608,1549,00000010,fe000ce3,0,00000000
2611,1550,00000008,00108093,1,00000205
2612,1551,0000000c,00208463,0,00000000
2613,1552,00000010,fe000ce3,0,00000000
2616,1553,00000008,00108093,1,00000206
2617,1554,0000000c,00208463,0,00000000
2618,1555,00000010,fe000ce3,0,00000000
2621,1556,00000008,00108093,1,00000207
2622,1557,0000000c,00208463,0,00000000
2623,1558,00000010,fe000ce3,0,00000000
2626,1559,00000008,00108093,1,00000208
2627,1560,0000000c,00208463,0,00000000
2628,1561,00000010,fe000ce3,0,00000000
2631,1562,00000008,00108093,1,00000209
2632,1563,0000000c,00208463,0,00000000
2633,1564,00000010,fe000ce3,0,00000000
2636,1565,00000008,00108093,1,0000020a
2637,1566,0000000c,00208463,0,00000000
2638,1567,00000010,fe000ce3,0,00000000
2641,1568,00000008,00108093,1,0000020b
2642,1569,0000000c,00208463,0,00000000
2643,1570,00000010,fe000ce3,0,00000000
2646,1571,00000008,00108093,1,0000020c
2647,1572,0000000c,00208463,0,00000000
2648,1573,00000010,fe000ce3,0,00000000
2651,1574,00000008,00108093,1,0000020d
2652,1575,0000000c,00208463,0,00000000
2653,1576,00000010,fe000ce3,0,00000000
2656,1577,00000008,00108093,1,0000020e
2657,1578,0000000c,00208463,0,00000000
2658,1579,00000010,fe000ce3,0,00000000
2661,1580,00000008,00108093,1,0000020f
2662,1581,0000000c,00208463,0,00000000
2663,1582,00000010,fe000ce3,0,00000000
2666,1583,00000008,00108093,1,00000210
2667,1584,0000000c,00208463,0,00000000
2668,1585,00000010,fe000ce3,0,00000000
2671,1586,00000008,00108093,1,00000211
2672,1587,0000000c,00208463,0,00000000
2673,1588,00000010,fe000ce3,0,00000000
2676,1589,00000008,00108093,1,00000212
2677,1590,0000000c,00208463,0,00000000
2678,1591,00000010,fe000ce3,0,00000000
2681,1592,00000008,00108093,1,00000213
2682,1593,0000000c,00208463,0,00000000
2683,1594,00000010,fe000ce3,0,00000000
2686,1595,00000008,00108093,1,00000214
2687,1596,0000000c,00208463,0,00000000
2688,1597,00000010,fe000ce3,0,00000000
2691,1598,00000008,00108093,1,00000215
2692,1599,0000000c,00208463,0,00000000
2693,1600,00000010,fe000ce3,0,00000000
2696,1601,00000008,00108093,1,00000216
2697,1602,0000000c,00208463,0,00000000
2698,1603,00000010,fe000ce3,0,00000000
2701,1604,00000008,00108093,1,00000217
2702,1605,0000000c,00208463,0,00000000
2703,1606,00000010,fe000ce3,0,00000000
2706,1607,00000008,00108093,1,00000218
2707,1608,0000000c,00208463,0,00000000
2708,1609,00000010,fe000ce3,0,00000000
2711,1610,00000008,00108093,1,00000219
2712,1611,0000000c,00208463,0,00000000
2713,1612,00000010,fe000ce3,0,00000000
2716,1613,00000008,00108093,1,0000021a
2717,1614,0000000c,00208463,0,00000000
2718,1615,00000010,fe000ce3,0,00000000
2721,1616,00000008,00108093,1,0000021b
2722,1617,0000000c,00208463,0,00000000
2723,1618,00000010,fe000ce3,0,00000000
2726,1619,00000008,00108093,1,0000021c
2727,1620,0000000c,00208463,0,00000000
2728,1621,00000010,fe000ce3,0,00000000
2731,1622,00000008,00108093,1,0000021d
2732,1623,0000000c,00208463,0,00000000
2733,1624,00000010,fe000ce3,0,00000000
2736,1625,00000008,00108093,1,0000021e
2737,1626,0000000c,00208463,0,00000000
2738,1627,00000010,fe000ce3,0,00000000
2741,1628,00000008,00108093,1,0000021f
2742,1629,0000000c,00208463,0,00000000
2743,1630,00000010,fe000ce3,0,00000000
2746,1631,00000008,00108093,1,00000220
2747,1632,0000000c,00208463,0,00000000
2748,1633,00000010,fe000ce3,0,00000000
2751,1634,00000008,00108093,1,00000221
2752,1635,0000000c,00208463,0,00000000
2753,1636,00000010,fe000ce3,0,00000000
2756,1637,00000008,00108093,1,00000222
2757,1638,0000000c,00208463,0,00000000
2758,1639,00000010,fe000ce3,0,00000000
2761,1640,00000008,00108093,1,00000223
2762,1641,0000000c,00208463,0,00000000
2763,1642,00000010,fe000ce3,0,00000000
2766,1643,00000008,00108093,1,00000224
2767,1644,0000000c,00208463,0,00000000
2768,1645,00000010,fe000ce3,0,00000000
2771,1646,00000008,00108093,1,00000225
2772,1647,0000000c,00208463,0,00000000
2773,1648,00000010,fe000ce3,0,00000000
2776,1649,00000008,00108093,1,00000226
2777,1650,0000000c,00208463,0,00000000
2778,1651,00000010,fe000ce3,0,00000000
2781,1652,00000008,00108093,1,00000227
2782,1653,0000000c,00208463,0,00000000
2783,1654,00000010,fe000ce3,0,00000000
2786,1655,00000008,00108093,1,00000228
2787,1656,0000000c,00208463,0,00000000
2788,1657,00000010,fe000ce3,0,00000000
2791,1658,00000008,00108093,1,00000229
2792,1659,0000000c,00208463,0,00000000
2793,1660,00000010,fe000ce3,0,00000000
2796,1661,00000008,00108093,1,0000022a
2797,1662,0000000c,00208463,0,00000000
2798,1663,00000010,fe000ce3,0,00000000
2801,1664,00000008,00108093,1,0000022b
2802,1665,0000000c,00208463,0,00000000
2803,1666,00000010,fe000ce3,0,00000000
2806,1667,00000008,00108093,1,0000022c
2807,1668,0000000c,00208463,0,00000000
2808,1669,00000010,fe000ce3,0,00000000
2811,1670,00000008,00108093,1,0000022d
2812,1671,0000000c,00208463,0,00000000
2813,1672,00000010,fe000ce3,0,00000000
2816,1673,00000008,00108093,1,0000022e
2817,1674,0000000c,00208463,0,00000000
2818,1675,00000010,fe000ce3,0,00000000
2821,1676,00000008,00108093,1,0000022f
2822,1677,0000000c,00208463,0,00000000
2823,1678,00000010,fe000ce3,0,00000000
2826,1679,00000008,00108093,1,00000230
2827,1680,0000000c,00208463,0,00000000
2828,1681,00000010,fe000ce3,0,00000000
2831,1682,00000008,00108093,1,00000231
2832,1683,0000000c,00208463,0,00000000
2833,1684,00000010,fe000ce3,0,00000000
2836,1685,00000008,00108093,1,00000232
2837,1686,0000000c,00208463,0,00000000
2838,1687,00000010,fe000ce3,0,00000000
2841,1688,00000008,00108093,1,00000233
2842,1689,0000000c,00208463,0,00000000
2843,1690,00000010,fe000ce3,0,00000000
2846,1691,00000008,00108093,1,00000234
2847,1692,0000000c,00208463,0,00000000
2848,1693,00000010,fe000ce3,0,00000000
2851,1694,00000008,00108093,1,00000235
2852,1695,0000000c,00208463,0,00000000
2853,1696,00000010,fe000ce3,0,00000000
2856,1697,00000008,00108093,1,00000236
2857,1698,0000000c,00208463,0,00000000
2858,1699,00000010,fe000ce3,0,00000000
2861,1700,00000008,00108093,1,00000237
2862,1701,0000000c,00208463,0,00000000
2863,1702,00000010,fe000ce3,0,00000000
2866,1703,00000008,00108093,1,00000238
2867,1704,0000000c,00208463,0,00000000
2868,1705,00000010,fe000ce3,0,00000000
2871,1706,00000008,00108093,1,00000239
2872,1707,0000000c,00208463,0,00000000
2873,1708,00000010,fe000ce3,0,00000000
2876,1709,00000008,00108093,1,0000023a
2877,1710,0000000c,00208463,0,00000000
2878,1711,00000010,fe000ce3,0,00000000
2881,1712,00000008,00108093,1,0000023b
2882,1713,0000000c,00208463,0,00000000
2883,1714,00000010,fe000ce3,0,00000000
2886,1715,00000008,00108093,1,0000023c
2887,1716,0000000c,00208463,0,00000000
2888,1717,00000010,fe000ce3,0,00000000
2891,1718,00000008,00108093,1,0000023d
2892,1719,0000000c,00208463,0,00000000
2893,1720,00000010,fe000ce3,0,00000000
2896,1721,00000008,00108093,1,0000023e
2897,1722,0000000c,00208463,0,00000000
2898,1723,00000010,fe000ce3,0,00000000
2901,1724,00000008,00108093,1,0000023f
2902,1725,0000000c,00208463,0,00000000
2903,1726,00000010,fe000ce3,0,00000000
2906,1727,00000008,00108093,1,00000240
2907,1728,0000000c,00208463,0,00000000
2908,1729,00000010,fe000ce3,0,00000000
2911,1730,00000008,00108093,1,00000241
2912,1731,0000000c,00208463,0,00000000
2913,1732,00000010,fe000ce3,0,00000000
2916,1733,00000008,00108093,1,00000242
2917,1734,0000000c,00208463,0,00000000
2918,1735,00000010,fe000ce3,0,00000000
2921,1736,00000008,00108093,1,00000243
2922,1737,0000000c,00208463,0,00000000
2923,1738,00000010,fe000ce3,0,00000000
2926,1739,00000008,00108093,1,00000244
2927,1740,0000000c,00208463,0,00000000
2928,1741,00000010,fe000ce3,0,00000000
2931,1742,00000008,00108093,1,00000245
2932,1743,0000000c,00208463,0,00000000
2933,1744,00000010,fe000ce3,0,00000000
2936,1745,00000008,00108093,1,00000246
2937,1746,0000000c,00208463,0,00000000
2938,1747,00000010,fe000ce3,0,00000000
2941,1748,00000008,00108093,1,00000247
2942,1749,0000000c,00208463,0,00000000
2943,1750,00000010,fe000ce3,0,00000000
2946,1751,00000008,00108093,1,00000248
2947,1752,0000000c,00208463,0,00000000
2948,1753,00000010,fe000ce3,0,00000000
2951,1754,00000008,00108093,1,00000249
2952,1755,0000000c,00208463,0,00000000
2953,1756,00000010,fe000ce3,0,00000000
2956,1757,00000008,00108093,1,0000024a
2957,1758,0000000c,00208463,0,00000000
2958,1759,00000010,fe000ce3,0,00000000
2961,1760,00000008,00108093,1,0000024b
2962,1761,0000000c,00208463,0,00000000
2963,1762,00000010,fe000ce3,0,00000000
2966,1763,00000008,00108093,1,0000024c
2967,1764,0000000c,00208463,0,00000000
2968,1765,00000010,fe000ce3,0,00000000
2971,1766,00000008,00108093,1,0000024d
2972,1767,0000000c,00208463,0,00000000
2973,1768,00000010,fe000ce3,0,00000000
2976,1769,00000008,00108093,1,0000024e
2977,1770,0000000c,00208463,0,00000000
2978,1771,00000010,fe000ce3,0,00000000
2981,1772,00000008,00108093,1,0000024f
2982,1773,0000000c,00208463,0,00000000
2983,1774,00000010,fe000ce3,0,00000000
2986,1775,00000008,00108093,1,00000250
2987,1776,0000000c,00208463,0,00000000
2988,1777,00000010,fe000ce3,0,00000000
2991,1778,00000008,00108093,1,00000251
2992,1779,0000000c,00208463,0,00000000
2993,1780,00000010,fe000ce3,0,00000000
2996,1781,00000008,00108093,1,00000252
2997,1782,0000000c,00208463,0,00000000
2998,1783,00000010,fe000ce3,0,00000000
3001,1784,00000008,00108093,1,00000253
3002,1785,0000000c,00208463,0,00000000
3003,1786,00000010,fe000ce3,0,00000000
3006,1787,00000008,00108093,1,00000254
3007,1788,0000000c,00208463,0,00000000
3008,1789,00000010,fe000ce3,0,00000000
3011,1790,00000008,00108093,1,00000255
3012,1791,0000000c,00208463,0,00000000
3013,1792,00000010,fe000ce3,0,00000000
3016,1793,00000008,00108093,1,00000256
3017,1794,0000000c,00208463,0,00000000
3018,1795,00000010,fe000ce3,0,00000000
3021,1796,00000008,00108093,1,00000257
3022,1797,0000000c,00208463,0,00000000
3023,1798,00000010,fe000ce3,0,00000000
3026,1799,00000008,00108093,1,00000258
3027,1800,0000000c,00208463,0,00000000
3028,1801,00000010,fe000ce3,0,00000000
3031,1802,00000008,00108093,1,00000259
3032,1803,0000000c,00208463,0,00000000
3033,1804,00000010,fe000ce3,0,00000000
3036,1805,00000008,00108093,1,0000025a
3037,1806,0000000c,00208463,0,00000000
3038,1807,00000010,fe000ce3,0,00000000
3041,1808,00000008,00108093,1,0000025b
3042,1809,0000000c,00208463,0,00000000
3043,1810,00000010,fe000ce3,0,00000000
3046,1811,00000008,00108093,1,0000025c
3047,1812,0000000c,00208463,0,00000000
3048,1813,00000010,fe000ce3,0,00000000
3051,1814,00000008,00108093,1,0000025d
3052,1815,0000000c,00208463,0,00000000
3053,1816,00000010,fe000ce3,0,00000000
3056,1817,00000008,00108093,1,0000025e
3057,1818,0000000c,00208463,0,00000000
3058,1819,00000010,fe000ce3,0,00000000
3061,1820,00000008,00108093,1,0000025f
3062,1821,0000000c,00208463,0,00000000
3063,1822,00000010,fe000ce3,0,00000000
3066,1823,00000008,00108093,1,00000260
3067,1824,0000000c,00208463,0,00000000
3068,1825,00000010,fe000ce3,0,00000000
3071,1826,00000008,00108093,1,00000261
3072,1827,0000000c,00208463,0,00000000
3073,1828,00000010,fe000ce3,0,00000000
3076,1829,00000008,00108093,1,00000262
3077,1830,0000000c,00208463,0,00000000
3078,1831,00000010,fe000ce3,0,00000000
3081,1832,00000008,00108093,1,00000263
3082,1833,0000000c,00208463,0,00000000
3083,1834,00000010,fe000ce3,0,00000000
3086,1835,00000008,00108093,1,00000264
3087,1836,0000000c,00208463,0,00000000
3088,1837,00000010,fe000ce3,0,00000000
3091,1838,00000008,00108093,1,00000265
3092,1839,0000000c,00208463,0,00000000
3093,1840,00000010,fe000ce3,0,00000000
3096,1841,00000008,00108093,1,00000266
3097,1842,0000000c,00208463,0,00000000
3098,1843,00000010,fe000ce3,0,00000000
3101,1844,00000008,00108093,1,00000267
3102,1845,0000000c,00208463,0,00000000
3103,1846,00000010,fe000ce3,0,00000000
3106,1847,00000008,00108093,1,00000268
3107,1848,0000000c,00208463,0,00000000
3108,1849,00000010,fe000ce3,0,00000000
3111,1850,00000008,00108093,1,00000269
3112,1851,0000000c,00208463,0,00000000
3113,1852,00000010,fe000ce3,0,00000000
3116,1853,00000008,00108093,1,0000026a
3117,1854,0000000c,00208463,0,00000000
3118,1855,00000010,fe000ce3,0,00000000
3121,1856,00000008,00108093,1,0000026b
3122,1857,0000000c,00208463,0,00000000
3123,1858,00000010,fe000ce3,0,00000000
3126,1859,00000008,00108093,1,0000026c
3127,1860,0000000c,00208463,0,00000000
3128,1861,00000010,fe000ce3,0,00000000
3131,1862,00000008,00108093,1,0000026d
3132,1863,0000000c,00208463,0,00000000
3133,1864,00000010,fe000ce3,0,00000000
3136,1865,00000008,00108093,1,0000026e
3137,1866,0000000c,00208463,0,00000000
3138,1867,00000010,fe000ce3,0,00000000
3141,1868,00000008,00108093,1,0000026f
3142,1869,0000000c,00208463,0,00000000
3143,1870,00000010,fe000ce3,0,00000000
3146,1871,00000008,00108093,1,00000270
3147,1872,0000000c,00208463,0,00000000
3148,1873,00000010,fe000ce3,0,00000000
3151,1874,00000008,00108093,1,00000271
3152,1875,0000000c,00208463,0,00000000
3153,1876,00000010,fe000ce3,0,00000000
3156,1877,00000008,00108093,1,00000272
3157,1878,0000000c,00208463,0,00000000
3158,1879,00000010,fe000ce3,0,00000000
3161,1880,00000008,00108093,1,00000273
3162,1881,0000000c,00208463,0,00000000
3163,1882,00000010,fe000ce3,0,00000000
3166,1883,00000008,00108093,1,00000274
3167,1884,0000000c,00208463,0,00000000
3168,1885,00000010,fe000ce3,0,00000000
3171,1886,00000008,00108093,1,00000275
3172,1887,0000000c,00208463,0,00000000
3173,1888,00000010,fe000ce3,0,00000000
3176,1889,00000008,00108093,1,00000276
3177,1890,0000000c,00208463,0,00000000
3178,1891,00000010,fe000ce3,0,00000000
3181,1892,00000008,00108093,1,00000277
3182,1893,0000000c,00208463,0,00000000
3183,1894,00000010,fe000ce3,0,00000000
3186,1895,00000008,00108093,1,00000278
3187,1896,0000000c,00208463,0,00000000
3188,1897,00000010,fe000ce3,0,00000000
3191,1898,00000008,00108093,1,00000279
3192,1899,0000000c,00208463,0,00000000
3193,1900,00000010,fe000ce3,0,00000000
3196,1901,00000008,00108093,1,0000027a
3197,1902,0000000c,00208463,0,00000000
3198,1903,00000010,fe000ce3,0,00000000
3201,1904,00000008,00108093,1,0000027b
3202,1905,0000000c,00208463,0,00000000
3203,1906,00000010,fe000ce3,0,00000000
3206,1907,00000008,00108093,1,0000027c
3207,1908,0000000c,00208463,0,00000000
3208,1909,00000010,fe000ce3,0,00000000
3211,1910,00000008,00108093,1,0000027d
3212,1911,0000000c,00208463,0,00000000
3213,1912,00000010,fe000ce3,0,00000000
3216,1913,00000008,00108093,1,0000027e
3217,1914,0000000c,00208463,0,00000000
3218,1915,00000010,fe000ce3,0,00000000
3221,1916,00000008,00108093,1,0000027f
3222,1917,0000000c,00208463,0,00000000
3223,1918,00000010,fe000ce3,0,00000000
3226,1919,00000008,00108093,1,00000280
3227,1920,0000000c,00208463,0,00000000
3228,1921,00000010,fe000ce3,0,00000000
3231,1922,00000008,00108093,1,00000281
3232,1923,0000000c,00208463,0,00000000
3233,1924,00000010,fe000ce3,0,00000000
3236,1925,00000008,00108093,1,00000282
3237,1926,0000000c,00208463,0,00000000
3238,1927,00000010,fe000ce3,0,00000000
3241,1928,00000008,00108093,1,00000283
3242,1929,0000000c,00208463,0,00000000
3243,1930,00000010,fe000ce3,0,00000000
3246,1931,00000008,00108093,1,00000284
3247,1932,0000000c,00208463,0,00000000
3248,1933,00000010,fe000ce3,0,00000000
3251,1934,00000008,00108093,1,00000285
3252,1935,0000000c,00208463,0,00000000
3253,1936,00000010,fe000ce3,0,00000000
3256,1937,00000008,00108093,1,00000286
3257,1938,0000000c,00208463,0,00000000
3258,1939,00000010,fe000ce3,0,00000000
3261,1940,00000008,00108093,1,00000287
3262,1941,0000000c,00208463,0,00000000
3263,1942,00000010,fe000ce3,0,00000000
3266,1943,00000008,00108093,1,00000288
3267,1944,0000000c,00208463,0,00000000
3268,1945,00000010,fe000ce3,0,00000000
3271,1946,00000008,00108093,1,00000289
3272,1947,0000000c,00208463,0,00000000
3273,1948,00000010,fe000ce3,0,00000000
3276,1949,00000008,00108093,1,0000028a
3277,1950,0000000c,00208463,0,00000000
3278,1951,00000010,fe000ce3,0,00000000
3281,1952,00000008,00108093,1,0000028b
3282,1953,0000000c,00208463,0,00000000
3283,1954,00000010,fe000ce3,0,00000000
3286,1955,00000008,00108093,1,0000028c
3287,1956,0000000c,00208463,0,00000000
3288,1957,00000010,fe000ce3,0,00000000
3291,1958,00000008,00108093,1,0000028d
3292,1959,0000000c,00208463,0,00000000
3293,1960,00000010,fe000ce3,0,00000000
3296,1961,00000008,00108093,1,0000028e
3297,1962,0000000c,00208463,0,00000000
3298,1963,00000010,fe000ce3,0,00000000
3301,1964,00000008,00108093,1,0000028f
3302,1965,0000000c,00208463,0,00000000
3303,1966,00000010,fe000ce3,0,00000000
3306,1967,00000008,00108093,1,00000290
3307,1968,0000000c,00208463,0,00000000
3308,1969,00000010,fe000ce3,0,00000000
3311,1970,00000008,00108093,1,00000291
3312,1971,0000000c,00208463,0,00000000
3313,1972,00000010,fe000ce3,0,00000000
3316,1973,00000008,00108093,1,00000292
3317,1974,0000000c,00208463,0,00000000
3318,1975,00000010,fe000ce3,0,00000000
3321,1976,00000008,00108093,1,00000293
3322,1977,0000000c,00208463,0,00000000
3323,1978,00000010,fe000ce3,0,00000000
3326,1979,00000008,00108093,1,00000294
3327,1980,0000000c,00208463,0,00000000
3328,1981,00000010,fe000ce3,0,00000000
3331,1982,00000008,00108093,1,00000295
3332,1983,0000000c,00208463,0,00000000
3333,1984,00000010,fe000ce3,0,00000000
3336,1985,00000008,00108093,1,00000296
3337,1986,0000000c,00208463,0,00000000
3338,1987,00000010,fe000ce3,0,00000000
3341,1988,00000008,00108093,1,00000297
3342,1989,0000000c,00208463,0,00000000
3343,1990,00000010,fe000ce3,0,00000000
3346,1991,00000008,00108093,1,00000298
3347,1992,0000000c,00208463,0,00000000
3348,1993,00000010,fe000ce3,0,00000000
3351,1994,00000008,00108093,1,00000299
3352,1995,0000000c,00208463,0,00000000
3353,1996,00000010,fe000ce3,0,00000000
3356,1997,00000008,00108093,1,0000029a
3357,1998,0000000c,00208463,0,00000000
3358,1999,00000010,fe000ce3,0,00000000
3361,2000,00000008,00108093,1,0000029b
3362,2001,0000000c,00208463,0,00000000
3363,2002,00000010,fe000ce3,0,00000000
3366,2003,00000008,00108093,1,0000029c
3367,2004,0000000c,00208463,0,00000000
3368,2005,00000010,fe000ce3,0,00000000
3371,2006,00000008,00108093,1,0000029d
3372,2007,0000000c,00208463,0,00000000
3373,2008,00000010,fe000ce3,0,00000000
3376,2009,00000008,00108093,1,0000029e
3377,2010,0000000c,00208463,0,00000000
3378,2011,00000010,fe000ce3,0,00000000
3381,2012,00000008,00108093,1,0000029f
3382,2013,0000000c,00208463,0,00000000
3383,2014,00000010,fe000ce3,0,00000000
3386,2015,00000008,00108093,1,000002a0
3387,2016,0000000c,00208463,0,00000000
3388,2017,00000010,fe000ce3,0,00000000
3391,2018,00000008,00108093,1,000002a1
3392,2019,0000000c,00208463,0,00000000
3393,2020,00000010,fe000ce3,0,00000000
3396,2021,00000008,00108093,1,000002a2
3397,2022,0000000c,00208463,0,00000000
3398,2023,00000010,fe000ce3,0,00000000
3401,2024,00000008,00108093,1,000002a3
3402,2025,0000000c,00208463,0,00000000
3403,2026,00000010,fe000ce3,0,00000000
3406,2027,00000008,00108093,1,000002a4
3407,2028,0000000c,00208463,0,00000000
3408,2029,00000010,fe000ce3,0,00000000
3411,2030,00000008,00108093,1,000002a5
3412,2031,0000000c,00208463,0,00000000
3413,2032,00000010,fe000ce3,0,00000000
3416,2033,00000008,00108093,1,000002a6
3417,2034,0000000c,00208463,0,00000000
3418,2035,00000010,fe000ce3,0,00000000
3421,2036,00000008,00108093,1,000002a7
3422,2037,0000000c,00208463,0,00000000
3423,2038,00000010,fe000ce3,0,00000000
3426,2039,00000008,00108093,1,000002a8
