cycle,index,pc,instruction,rd,value
159,105,00000024,fe0006e3,0,00000000
162,106,00000010,00012283,5,00000012
164,107,00000014,005080b3,1,000000ab
165,108,00000018,00410113,2,00000048
166,109,0000001c,fff18193,3,0000000e
167,110,00000020,00018463,0,00000000
168,111,00000024,fe0006e3,0,00000000
171,112,00000010,00012283,5,00000013
173,113,00000014,005080b3,1,000000be
174,114,00000018,00410113,2,0000004c
175,115,0000001c,fff18193,3,0000000d
176,116,00000020,00018463,0,00000000
177,117,00000024,fe0006e3,0,00000000
180,118,00000010,00012283,5,00000014
182,119,00000014,005080b3,1,000000d2
183,120,00000018,00410113,2,00000050
184,121,0000001c,fff18193,3,0000000c
185,122,00000020,00018463,0,00000000
186,123,00000024,fe0006e3,0,00000000
189,124,00000010,00012283,5,00000015
191,125,00000014,005080b3,1,000000e7
192,126,00000018,00410113,2,00000054
193,127,0000001c,fff18193,3,0000000b
194,128,00000020,00018463,0,00000000
195,129,00000024,fe0006e3,0,00000000
198,130,00000010,00012283,5,00000016
200,131,00000014,005080b3,1,000000fd
201,132,00000018,00410113,2,00000058
202,133,0000001c,fff18193,3,0000000a
203,134,00000020,00018463,0,00000000
204,135,00000024,fe0006e3,0,00000000
207,136,00000010,00012283,5,00000017
209,137,00000014,005080b3,1,00000114
210,138,00000018,00410113,2,0000005c
211,139,0000001c,fff18193,3,00000009
212,140,00000020,00018463,0,00000000
213,141,00000024,fe0006e3,0,00000000
216,142,00000010,00012283,5,00000018
218,143,00000014,005080b3,1,0000012c
219,144,00000018,00410113,2,00000060
220,145,0000001c,fff18193,3,00000008
221,146,00000020,00018463,0,00000000
222,147,00000024,fe0006e3,0,00000000
225,148,00000010,00012283,5,00000019
227,149,00000014,005080b3,1,00000145
228,150,00000018,00410113,2,00000064
229,151,0000001c,fff18193,3,00000007
230,152,00000020,00018463,0,00000000
231,153,00000024,fe0006e3,0,00000000
234,154,00000010,00012283,5,0000001a
236,155,00000014,005080b3,1,0000015f
237,156,00000018,00410113,2,00000068
238,157,0000001c,fff18193,3,00000006
239,158,00000020,00018463,0,00000000
240,159,00000024,fe0006e3,0,00000000
243,160,00000010,00012283,5,0000001b
245,161,00000014,005080b3,1,0000017a
246,162,00000018,00410113,2,0000006c
247,163,0000001c,fff18193,3,00000005
248,164,00000020,00018463,0,00000000
249,165,00000024,fe0006e3,0,00000000
252,166,00000010,00012283,5,0000001c
254,167,00000014,005080b3,1,00000196
255,168,00000018,00410113,2,00000070
256,169,0000001c,fff18193,3,00000004
257,170,00000020,00018463,0,00000000
258,171,00000024,fe0006e3,0,00000000
261,172,00000010,00012283,5,0000001d
263,173,00000014,005080b3,1,000001b3
264,174,00000018,00410113,2,00000074
265,175,0000001c,fff18193,3,00000003
266,176,00000020,00018463,0,00000000
267,177,00000024,fe0006e3,0,00000000
270,178,00000010,00012283,5,0000001e
272,179,00000014,005080b3,1,000001d1
273,180,00000018,00410113,2,00000078
274,181,0000001c,fff18193,3,00000002
275,182,00000020,00018463,0,00000000
276,183,00000024,fe0006e3,0,00000000
279,184,00000010,00012283,5,0000001f
281,185,00000014,005080b3,1,000001f0
282,186,00000018,00410113,2,0000007c
283,187,0000001c,fff18193,3,00000001
284,188,00000020,00018463,0,00000000
285,189,00000024,fe0006e3,0,00000000
288,190,00000010,00012283,5,00000020
290,191,00000014,005080b3,1,00000210
291,192,00000018,00410113,2,00000080
292,193,0000001c,fff18193,3,00000000
293,194,00000020,00018463,0,00000000
296,195,00000028,fff20213,4,00000003
297,196,0000002c,00020463,0,00000000
298,197,00000030,fc000ce3,0,00000000
301,198,00000008,00000113,2,00000000
302,199,0000000c,02000193,3,00000020
303,200,00000010,00012283,5,00000001
305,201,00000014,005080b3,1,00000211
306,202,00000018,00410113,2,00000004
307,203,0000001c,fff18193,3,0000001f
308,204,00000020,00018463,0,00000000
309,205,00000024,fe0006e3,0,00000000
312,206,00000010,00012283,5,00000002
314,207,00000014,005080b3,1,00000213
315,208,00000018,00410113,2,00000008
316,209,0000001c,fff18193,3,0000001e
317,210,00000020,00018463,0,00000000
318,211,00000024,fe0006e3,0,00000000
321,212,00000010,00012283,5,00000003
323,213,00000014,005080b3,1,00000216
324,214,00000018,00410113,2,0000000c
325,215,0000001c,fff18193,3,0000001d
326,216,00000020,00018463,0,00000000
327,217,00000024,fe0006e3,0,00000000
330,218,00000010,00012283,5,00000004
332,219,00000014,005080b3,1,0000021a
333,220,00000018,00410113,2,00000010
334,221,0000001c,fff18193,3,0000001c
335,222,00000020,00018463,0,00000000
336,223,00000024,fe0006e3,0,00000000
339,224,00000010,00012283,5,00000005
341,225,00000014,005080b3,1,0000021f
342,226,00000018,00410113,2,00000014
343,227,0000001c,fff18193,3,0000001b
344,228,00000020,00018463,0,00000000
345,229,00000024,fe0006e3,0,00000000
348,230,00000010,00012283,5,00000006
350,231,00000014,005080b3,1,00000225
351,232,00000018,00410113,2,00000018
352,233,0000001c,fff18193,3,0000001a
353,234,00000020,00018463,0,00000000
354,235,00000024,fe0006e3,0,00000000
357,236,00000010,00012283,5,00000007
359,237,00000014,005080b3,1,0000022c
360,238,00000018,00410113,2,0000001c
361,239,0000001c,fff18193,3,00000019
362,240,00000020,00018463,0,00000000
363,241,00000024,fe0006e3,0,00000000
366,242,00000010,00012283,5,00000008
368,243,00000014,005080b3,1,00000234
369,244,00000018,00410113,2,00000020
370,245,0000001c,fff18193,3,00000018
371,246,00000020,00018463,0,00000000
372,247,00000024,fe0006e3,0,00000000
375,248,00000010,00012283,5,00000009
377,249,00000014,005080b3,1,0000023d
378,250,00000018,00410113,2,00000024
379,251,0000001c,fff18193,3,00000017
380,252,00000020,00018463,0,00000000
381,253,00000024,fe0006e3,0,00000000
384,254,00000010,00012283,5,0000000a
386,255,00000014,005080b3,1,00000247
387,256,00000018,00410113,2,00000028
388,257,0000001c,fff18193,3,00000016
389,258,00000020,00018463,0,00000000
390,259,00000024,fe0006e3,0,00000000
393,260,00000010,00012283,5,0000000b
395,261,00000014,005080b3,1,00000252
396,262,00000018,00410113,2,0000002c
397,263,0000001c,fff18193,3,00000015
398,264,00000020,00018463,0,00000000
399,265,00000024,fe0006e3,0,00000000
402,266,00000010,00012283,5,0000000c
404,267,00000014,005080b3,1,0000025e
405,268,00000018,00410113,2,00000030
406,269,0000001c,fff18193,3,00000014
407,270,00000020,00018463,0,00000000
408,271,00000024,fe0006e3,0,00000000
411,272,00000010,00012283,5,0000000d
413,273,00000014,005080b3,1,0000026b
414,274,00000018,00410113,2,00000034
415,275,0000001c,fff18193,3,00000013
416,276,00000020,00018463,0,00000000
417,277,00000024,fe0006e3,0,00000000
420,278,00000010,00012283,5,0000000e
422,279,00000014,005080b3,1,00000279
423,280,00000018,00410113,2,00000038
424,281,0000001c,fff18193,3,00000012
425,282,00000020,00018463,0,00000000
426,283,00000024,fe0006e3,0,00000000
429,284,00000010,00012283,5,0000000f
431,285,00000014,005080b3,1,00000288
432,286,00000018,00410113,2,0000003c
433,287,0000001c,fff18193,3,00000011
434,288,00000020,00018463,0,00000000
435,289,00000024,fe0006e3,0,00000000
438,290,00000010,00012283,5,00000010
440,291,00000014,005080b3,1,00000298
441,292,00000018,00410113,2,00000040
442,293,0000001c,fff18193,3,00000010
443,294,00000020,00018463,0,00000000
444,295,00000024,fe0006e3,0,00000000
447,296,00000010,00012283,5,00000011
449,297,00000014,005080b3,1,000002a9
450,298,00000018,00410113,2,00000044
451,299,0000001c,fff18193,3,0000000f
452,300,00000020,00018463,0,00000000
453,301,00000024,fe0006e3,0,00000000
456,302,00000010,00012283,5,00000012
458,303,00000014,005080b3,1,000002bb
459,304,00000018,00410113,2,00000048
460,305,0000001c,fff18193,3,0000000e
461,306,00000020,00018463,0,00000000
462,307,00000024,fe0006e3,0,00000000
465,308,00000010,00012283,5,00000013
467,309,00000014,005080b3,1,000002ce
468,310,00000018,00410113,2,0000004c
469,311,0000001c,fff18193,3,0000000d
470,312,00000020,00018463,0,00000000
471,313,00000024,fe0006e3,0,00000000
474,314,00000010,00012283,5,00000014
476,315,00000014,005080b3,1,000002e2
477,316,00000018,00410113,2,00000050
478,317,0000001c,fff18193,3,0000000c
479,318,00000020,00018463,0,00000000
480,319,00000024,fe0006e3,0,00000000
483,320,00000010,00012283,5,00000015
485,321,00000014,005080b3,1,000002f7
486,322,00000018,00410113,2,00000054
487,323,0000001c,fff18193,3,0000000b
488,324,00000020,00018463,0,00000000
489,325,00000024,fe0006e3,0,00000000
492,326,00000010,00012283,5,00000016
494,327,00000014,005080b3,1,0000030d
495,328,00000018,00410113,2,00000058
496,329,0000001c,fff18193,3,0000000a
497,330,00000020,00018463,0,00000000
498,331,00000024,fe0006e3,0,00000000
501,332,00000010,00012283,5,00000017
503,333,00000014,005080b3,1,00000324
504,334,00000018,00410113,2,0000005c
505,335,0000001c,fff18193,3,00000009
506,336,00000020,00018463,0,00000000
507,337,00000024,fe0006e3,0,00000000
510,338,00000010,00012283,5,00000018
512,339,00000014,005080b3,1,0000033c
513,340,00000018,00410113,2,00000060
514,341,0000001c,fff18193,3,00000008
515,342,00000020,00018463,0,00000000
516,343,00000024,fe0006e3,0,00000000
519,344,00000010,00012283,5,00000019
521,345,00000014,005080b3,1,00000355
522,346,00000018,00410113,2,00000064
523,347,0000001c,fff18193,3,00000007
524,348,00000020,00018463,0,00000000
525,349,00000024,fe0006e3,0,00000000
528,350,00000010,00012283,5,0000001a
530,351,00000014,005080b3,1,0000036f
531,352,00000018,00410113,2,00000068
532,353,0000001c,fff18193,3,00000006
533,354,00000020,00018463,0,00000000
534,355,00000024,fe0006e3,0,00000000
537,356,00000010,00012283,5,0000001b
539,357,00000014,005080b3,1,0000038a
540,358,00000018,00410113,2,0000006c
541,359,0000001c,fff18193,3,00000005
542,360,00000020,00018463,0,00000000
543,361,00000024,fe0006e3,0,00000000
546,362,00000010,00012283,5,0000001c
548,363,00000014,005080b3,1,000003a6
549,364,00000018,00410113,2,00000070
550,365,0000001c,fff18193,3,00000004
551,366,00000020,00018463,0,00000000
552,367,00000024,fe0006e3,0,00000000
555,368,00000010,00012283,5,0000001d
557,369,00000014,005080b3,1,000003c3
558,370,00000018,00410113,2,00000074
559,371,0000001c,fff18193,3,00000003
560,372,00000020,00018463,0,00000000
561,373,00000024,fe0006e3,0,00000000
564,374,00000010,00012283,5,0000001e
566,375,00000014,005080b3,1,000003e1
567,376,00000018,00410113,2,00000078
568,377,0000001c,fff18193,3,00000002
569,378,00000020,00018463,0,00000000
570,379,00000024,fe0006e3,0,00000000
573,380,00000010,00012283,5,0000001f
575,381,00000014,005080b3,1,00000400
576,382,00000018,00410113,2,0000007c
577,383,0000001c,fff18193,3,00000001
578,384,00000020,00018463,0,00000000
579,385,00000024,fe0006e3,0,00000000
582,386,00000010,00012283,5,00000020
584,387,00000014,005080b3,1,00000420
585,388,00000018,00410113,2,00000080
586,389,0000001c,fff18193,3,00000000
587,390,00000020,00018463,0,00000000
590,391,00000028,fff20213,4,00000002
591,392,0000002c,00020463,0,00000000
592,393,00000030,fc000ce3,0,00000000
595,394,00000008,00000113,2,00000000
596,395,0000000c,02000193,3,00000020
597,396,00000010,00012283,5,00000001
599,397,00000014,005080b3,1,00000421
600,398,00000018,00410113,2,00000004
601,399,0000001c,fff18193,3,0000001f
602,400,00000020,00018463,0,00000000
603,401,00000024,fe0006e3,0,00000000
606,402,00000010,00012283,5,00000002
608,403,00000014,005080b3,1,00000423
609,404,00000018,00410113,2,00000008
610,405,0000001c,fff18193,3,0000001e
611,406,00000020,00018463,0,00000000
612,407,00000024,fe0006e3,0,00000000
615,408,00000010,00012283,5,00000003
617,409,00000014,005080b3,1,00000426
618,410,00000018,00410113,2,0000000c
619,411,0000001c,fff18193,3,0000001d
620,412,00000020,00018463,0,00000000
621,413,00000024,fe0006e3,0,00000000
624,414,00000010,00012283,5,00000004
626,415,00000014,005080b3,1,0000042a
627,416,00000018,00410113,2,00000010
628,417,0000001c,fff18193,3,0000001c
629,418,00000020,00018463,0,00000000
630,419,00000024,fe0006e3,0,00000000
633,420,00000010,00012283,5,00000005
635,421,00000014,005080b3,1,0000042f
636,422,00000018,00410113,2,00000014
637,423,0000001c,fff18193,3,0000001b
638,424,00000020,00018463,0,00000000
639,425,00000024,fe0006e3,0,00000000
642,426,00000010,00012283,5,00000006
644,427,00000014,005080b3,1,00000435
645,428,00000018,00410113,2,00000018
646,429,0000001c,fff18193,3,0000001a
647,430,00000020,00018463,0,00000000
648,431,00000024,fe0006e3,0,00000000
651,432,00000010,00012283,5,00000007
653,433,00000014,005080b3,1,0000043c
654,434,00000018,00410113,2,0000001c
655,435,0000001c,fff18193,3,00000019
656,436,00000020,00018463,0,00000000
657,437,00000024,fe0006e3,0,00000000
660,438,00000010,00012283,5,00000008
662,439,00000014,005080b3,1,00000444
663,440,00000018,00410113,2,00000020
664,441,0000001c,fff18193,3,00000018
665,442,00000020,00018463,0,00000000
666,443,00000024,fe0006e3,0,00000000
669,444,00000010,00012283,5,00000009
671,445,00000014,005080b3,1,0000044d
672,446,00000018,00410113,2,00000024
673,447,0000001c,fff18193,3,00000017
674,448,00000020,00018463,0,00000000
675,449,00000024,fe0006e3,0,00000000
678,450,00000010,00012283,5,0000000a
680,451,00000014,005080b3,1,00000457
681,452,00000018,00410113,2,00000028
682,453,0000001c,fff18193,3,00000016
683,454,00000020,00018463,0,00000000
684,455,00000024,fe0006e3,0,00000000
687,456,00000010,00012283,5,0000000b
689,457,00000014,005080b3,1,00000462
690,458,00000018,00410113,2,0000002c
691,459,0000001c,fff18193,3,00000015
692,460,00000020,00018463,0,00000000
693,461,00000024,fe0006e3,0,00000000
696,462,00000010,00012283,5,0000000c
698,463,00000014,005080b3,1,0000046e
699,464,00000018,00410113,2,00000030
700,465,0000001c,fff18193,3,00000014
701,466,00000020,00018463,0,00000000
702,467,00000024,fe0006e3,0,00000000
705,468,00000010,00012283,5,0000000d
707,469,00000014,005080b3,1,0000047b
708,470,00000018,00410113,2,00000034
709,471,0000001c,fff18193,3,00000013
710,472,00000020,00018463,0,00000000
711,473,00000024,fe0006e3,0,00000000
714,474,00000010,00012283,5,0000000e
716,475,00000014,005080b3,1,00000489
717,476,00000018,00410113,2,00000038
718,477,0000001c,fff18193,3,00000012
719,478,00000020,00018463,0,00000000
720,479,00000024,fe0006e3,0,00000000
723,480,00000010,00012283,5,0000000f
725,481,00000014,005080b3,1,00000498
726,482,00000018,00410113,2,0000003c
727,483,0000001c,fff18193,3,00000011
728,484,00000020,00018463,0,00000000
729,485,00000024,fe0006e3,0,00000000
732,486,00000010,00012283,5,00000010
734,487,00000014,005080b3,1,000004a8
735,488,00000018,00410113,2,00000040
736,489,0000001c,fff18193,3,00000010
737,490,00000020,00018463,0,00000000
738,491,00000024,fe0006e3,0,00000000
741,492,00000010,00012283,5,00000011
743,493,00000014,005080b3,1,000004b9
744,494,00000018,00410113,2,00000044
745,495,0000001c,fff18193,3,0000000f
746,496,00000020,00018463,0,00000000
747,497,00000024,fe0006e3,0,00000000
750,498,00000010,00012283,5,00000012
752,499,00000014,005080b3,1,000004cb
753,500,00000018,00410113,2,00000048
754,501,0000001c,fff18193,3,0000000e
755,502,00000020,00018463,0,00000000
756,503,00000024,fe0006e3,0,00000000
759,504,00000010,00012283,5,00000013
761,505,00000014,005080b3,1,000004de
762,506,00000018,00410113,2,0000004c
763,507,0000001c,fff18193,3,0000000d
764,508,00000020,00018463,0,00000000
765,509,00000024,fe0006e3,0,00000000
768,510,00000010,00012283,5,00000014
770,511,00000014,005080b3,1,000004f2
771,512,00000018,00410113,2,00000050
772,513,0000001c,fff18193,3,0000000c
773,514,00000020,00018463,0,00000000
774,515,00000024,fe0006e3,0,00000000
777,516,00000010,00012283,5,00000015
779,517,00000014,005080b3,1,00000507
780,518,00000018,00410113,2,00000054
781,519,0000001c,fff18193,3,0000000b
782,520,00000020,00018463,0,00000000
783,521,00000024,fe0006e3,0,00000000
786,522,00000010,00012283,5,00000016
788,523,00000014,005080b3,1,0000051d
789,524,00000018,00410113,2,00000058
790,525,0000001c,fff18193,3,0000000a
791,526,00000020,00018463,0,00000000
792,527,00000024,fe0006e3,0,00000000
795,528,00000010,00012283,5,00000017
797,529,00000014,005080b3,1,00000534
798,530,00000018,00410113,2,0000005c
799,531,0000001c,fff18193,3,00000009
800,532,00000020,00018463,0,00000000
801,533,00000024,fe0006e3,0,00000000
804,534,00000010,00012283,5,00000018
806,535,00000014,005080b3,1,0000054c
807,536,00000018,00410113,2,00000060
808,537,0000001c,fff18193,3,00000008
809,538,00000020,00018463,0,00000000
810,539,00000024,fe0006e3,0,00000000
813,540,00000010,00012283,5,00000019
815,541,00000014,005080b3,1,00000565
816,542,00000018,00410113,2,00000064
817,543,0000001c,fff18193,3,00000007
818,544,00000020,00018463,0,00000000
819,545,00000024,fe0006e3,0,00000000
822,546,00000010,00012283,5,0000001a
824,547,00000014,005080b3,1,0000057f
825,548,00000018,00410113,2,00000068
826,549,0000001c,fff18193,3,00000006
827,550,00000020,00018463,0,00000000
828,551,00000024,fe0006e3,0,00000000
831,552,00000010,00012283,5,0000001b
833,553,00000014,005080b3,1,0000059a
834,554,00000018,00410113,2,0000006c
835,555,0000001c,fff18193,3,00000005
836,556,00000020,00018463,0,00000000
837,557,00000024,fe0006e3,0,00000000
840,558,00000010,00012283,5,0000001c
842,559,00000014,005080b3,1,000005b6
843,560,00000018,00410113,2,00000070
844,561,0000001c,fff18193,3,00000004
845,562,00000020,00018463,0,00000000
846,563,00000024,fe0006e3,0,00000000
849,564,00000010,00012283,5,0000001d
851,565,00000014,005080b3,1,000005d3
852,566,00000018,00410113,2,00000074
853,567,0000001c,fff18193,3,00000003
854,568,00000020,00018463,0,00000000
855,569,00000024,fe0006e3,0,00000000
858,570,00000010,00012283,5,0000001e
860,571,00000014,005080b3,1,000005f1
861,572,00000018,00410113,2,00000078
862,573,0000001c,fff18193,3,00000002
863,574,00000020,00018463,0,00000000
864,575,00000024,fe0006e3,0,00000000
867,576,00000010,00012283,5,0000001f
869,577,00000014,005080b3,1,00000610
870,578,00000018,00410113,2,0000007c
871,579,0000001c,fff18193,3,00000001
872,580,00000020,00018463,0,00000000
873,581,00000024,fe0006e3,0,00000000
876,582,00000010,00012283,5,00000020
878,583,00000014,005080b3,1,00000630
879,584,00000018,00410113,2,00000080
880,585,0000001c,fff18193,3,00000000
881,586,00000020,00018463,0,00000000
884,587,00000028,fff20213,4,00000001
885,588,0000002c,00020463,0,00000000
886,589,00000030,fc000ce3,0,00000000
889,590,00000008,00000113,2,00000000
890,591,0000000c,02000193,3,00000020
891,592,00000010,00012283,5,00000001
893,593,00000014,005080b3,1,00000631
894,594,00000018,00410113,2,00000004
895,595,0000001c,fff18193,3,0000001f
896,596,00000020,00018463,0,00000000
897,597,00000024,fe0006e3,0,00000000
900,598,00000010,00012283,5,00000002
902,599,00000014,005080b3,1,00000633
903,600,00000018,00410113,2,00000008
904,601,0000001c,fff18193,3,0000001e
905,602,00000020,00018463,0,00000000
906,603,00000024,fe0006e3,0,00000000
909,604,00000010,00012283,5,00000003
911,605,00000014,005080b3,1,00000636
912,606,00000018,00410113,2,0000000c
913,607,0000001c,fff18193,3,0000001d
914,608,00000020,00018463,0,00000000
915,609,00000024,fe0006e3,0,00000000
918,610,00000010,00012283,5,00000004
920,611,00000014,005080b3,1,0000063a
921,612,00000018,00410113,2,00000010
922,613,0000001c,fff18193,3,0000001c
923,614,00000020,00018463,0,00000000
924,615,00000024,fe0006e3,0,00000000
927,616,00000010,00012283,5,00000005
929,617,00000014,005080b3,1,0000063f
930,618,00000018,00410113,2,00000014
931,619,0000001c,fff18193,3,0000001b
932,620,00000020,00018463,0,00000000
933,621,00000024,fe0006e3,0,00000000
936,622,00000010,00012283,5,00000006
938,623,00000014,005080b3,1,00000645
939,624,00000018,00410113,2,00000018
940,625,0000001c,fff18193,3,0000001a
941,626,00000020,00018463,0,00000000
942,627,00000024,fe0006e3,0,00000000
945,628,00000010,00012283,5,00000007
947,629,00000014,005080b3,1,0000064c
948,630,00000018,00410113,2,0000001c
949,631,0000001c,fff18193,3,00000019
950,632,00000020,00018463,0,00000000
951,633,00000024,fe0006e3,0,00000000
954,634,00000010,00012283,5,00000008
956,635,00000014,005080b3,1,00000654
957,636,00000018,00410113,2,00000020
958,637,0000001c,fff18193,3,00000018
959,638,00000020,00018463,0,00000000
960,639,00000024,fe0006e3,0,00000000
963,640,00000010,00012283,5,00000009
965,641,00000014,005080b3,1,0000065d
966,642,00000018,00410113,2,00000024
967,643,0000001c,fff18193,3,00000017
968,644,00000020,00018463,0,00000000
969,645,00000024,fe0006e3,0,00000000
972,646,00000010,00012283,5,0000000a
974,647,00000014,005080b3,1,00000667
975,648,00000018,00410113,2,00000028
976,649,0000001c,fff18193,3,00000016
977,650,00000020,00018463,0,00000000
978,651,00000024,fe0006e3,0,00000000
981,652,00000010,00012283,5,0000000b
983,653,00000014,005080b3,1,00000672
984,654,00000018,00410113,2,0000002c
985,655,0000001c,fff18193,3,00000015
986,656,00000020,00018463,0,00000000
987,657,00000024,fe0006e3,0,00000000
990,658,00000010,00012283,5,0000000c
992,659,00000014,005080b3,1,0000067e
993,660,00000018,00410113,2,00000030
994,661,0000001c,fff18193,3,00000014
995,662,00000020,00018463,0,00000000
996,663,00000024,fe0006e3,0,00000000
999,664,00000010,00012283,5,0000000d
1001,665,00000014,005080b3,1,0000068b
1002,666,00000018,00410113,2,00000034
1003,667,0000001c,fff18193,3,00000013
1004,668,00000020,00018463,0,00000000
1005,669,00000024,fe0006e3,0,00000000
1008,670,00000010,00012283,5,0000000e
1010,671,00000014,005080b3,1,00000699
1011,672,00000018,00410113,2,00000038
1012,673,0000001c,fff18193,3,00000012
1013,674,00000020,00018463,0,00000000
1014,675,00000024,fe0006e3,0,00000000
1017,676,00000010,00012283,5,0000000f
1019,677,00000014,005080b3,1,000006a8
1020,678,00000018,00410113,2,0000003c
1021,679,0000001c,fff18193,3,00000011
1022,680,00000020,00018463,0,00000000
1023,681,00000024,fe0006e3,0,00000000
1026,682,00000010,00012283,5,00000010
1028,683,00000014,005080b3,1,000006b8
1029,684,00000018,00410113,2,00000040
1030,685,0000001c,fff18193,3,00000010
1031,686,00000020,00018463,0,00000000
1032,687,00000024,fe0006e3,0,00000000
1035,688,00000010,00012283,5,00000011
1037,689,00000014,005080b3,1,000006c9
1038,690,00000018,00410113,2,00000044
1039,691,0000001c,fff18193,3,0000000f
1040,692,00000020,00018463,0,00000000
1041,693,00000024,fe0006e3,0,00000000
1044,694,00000010,00012283,5,00000012
1046,695,00000014,005080b3,1,000006db
1047,696,00000018,00410113,2,00000048
1048,697,0000001c,fff18193,3,0000000e
1049,698,00000020,00018463,0,00000000
1050,699,00000024,fe0006e3,0,00000000
1053,700,00000010,00012283,5,00000013
1055,701,00000014,005080b3,1,000006ee
1056,702,00000018,00410113,2,0000004c
1057,703,0000001c,fff18193,3,0000000d
1058,704,00000020,00018463,0,00000000
1059,705,00000024,fe0006e3,0,00000000
1062,706,00000010,00012283,5,00000014
1064,707,00000014,005080b3,1,00000702
1065,708,00000018,00410113,2,00000050
1066,709,0000001c,fff18193,3,0000000c
1067,710,00000020,00018463,0,00000000
1068,711,00000024,fe0006e3,0,00000000
1071,712,00000010,00012283,5,00000015
1073,713,00000014,005080b3,1,00000717
1074,714,00000018,00410113,2,00000054
1075,715,0000001c,fff18193,3,0000000b
1076,716,00000020,00018463,0,00000000
1077,717,00000024,fe0006e3,0,00000000
1080,718,00000010,00012283,5,00000016
1082,719,00000014,005080b3,1,0000072d
1083,720,00000018,00410113,2,00000058
1084,721,0000001c,fff18193,3,0000000a
