cycle,index,pc,instruction,rd,value
63,62,000000f8,00108093,1,0000003e
64,63,000000fc,00108093,1,0000003f
65,64,00000100,00108093,1,00000040
66,65,00000104,00108093,1,00000041
67,66,00000108,00108093,1,00000042
68,67,0000010c,00108093,1,00000043
69,68,00000110,00108093,1,00000044
70,69,00000114,00108093,1,00000045
71,70,00000118,00108093,1,00000046
72,71,0000011c,00108093,1,00000047
73,72,00000120,00108093,1,00000048
74,73,00000124,00108093,1,00000049
75,74,00000128,00108093,1,0000004a
76,75,0000012c,00108093,1,0000004b
77,76,00000130,00108093,1,0000004c
78,77,00000134,00108093,1,0000004d
79,78,00000138,00108093,1,0000004e
80,79,0000013c,00108093,1,0000004f
81,80,00000140,00108093,1,00000050
82,81,00000144,00108093,1,00000051
83,82,00000148,00108093,1,00000052
84,83,0000014c,00108093,1,00000053
85,84,00000150,00108093,1,00000054
86,85,00000154,00108093,1,00000055
87,86,00000158,00108093,1,00000056
88,87,0000015c,00108093,1,00000057
89,88,00000160,00108093,1,00000058
90,89,00000164,00108093,1,00000059
91,90,00000168,00108093,1,0000005a
92,91,0000016c,00108093,1,0000005b
93,92,00000170,00108093,1,0000005c
94,93,00000174,00108093,1,0000005d
95,94,00000178,00108093,1,0000005e
96,95,0000017c,00108093,1,0000005f
97,96,00000180,00108093,1,00000060
98,97,00000184,00108093,1,00000061
99,98,00000188,00108093,1,00000062
100,99,0000018c,00108093,1,00000063
101,100,00000190,00108093,1,00000064
102,101,00000194,00108093,1,00000065
103,102,00000198,00108093,1,00000066
104,103,0000019c,00108093,1,00000067
105,104,000001a0,00108093,1,00000068
106,105,000001a4,00108093,1,00000069
107,106,000001a8,00108093,1,0000006a
108,107,000001ac,00108093,1,0000006b
109,108,000001b0,00108093,1,0000006c
110,109,000001b4,00108093,1,0000006d
111,110,000001b8,00108093,1,0000006e
112,111,000001bc,00108093,1,0000006f
113,112,000001c0,00108093,1,00000070
114,113,000001c4,00108093,1,00000071
115,114,000001c8,00108093,1,00000072
116,115,000001cc,00108093,1,00000073
117,116,000001d0,00108093,1,00000074
118,117,000001d4,00108093,1,00000075
119,118,000001d8,00108093,1,00000076
120,119,000001dc,00108093,1,00000077
121,120,000001e0,00108093,1,00000078
122,121,000001e4,00108093,1,00000079
123,122,000001e8,00108093,1,0000007a
124,123,000001ec,00108093,1,0000007b
125,124,000001f0,00108093,1,0000007c
126,125,000001f4,00108093,1,0000007d
127,126,000001f8,00108093,1,0000007e
128,127,000001fc,00108093,1,0000007f
129,128,00000200,00108093,1,00000080
130,129,00000204,00108093,1,00000081
131,130,00000208,00108093,1,00000082
132,131,0000020c,00108093,1,00000083
133,132,00000210,00108093,1,00000084
134,133,00000214,00108093,1,00000085
135,134,00000218,00108093,1,00000086
136,135,0000021c,00108093,1,00000087
137,136,00000220,00108093,1,00000088
138,137,00000224,00108093,1,00000089
139,138,00000228,00108093,1,0000008a
140,139,0000022c,00108093,1,0000008b
141,140,00000230,00108093,1,0000008c
142,141,00000234,00108093,1,0000008d
143,142,00000238,00108093,1,0000008e
144,143,0000023c,00108093,1,0000008f
145,144,00000240,00108093,1,00000090
146,145,00000244,00108093,1,00000091
147,146,00000248,00108093,1,00000092
148,147,0000024c,00108093,1,00000093
149,148,00000250,00108093,1,00000094
150,149,00000254,00108093,1,00000095
151,150,00000258,00108093,1,00000096
152,151,0000025c,00108093,1,00000097
153,152,00000260,00108093,1,00000098
154,153,00000264,00108093,1,00000099
155,154,00000268,00108093,1,0000009a
156,155,0000026c,00108093,1,0000009b
157,156,00000270,00108093,1,0000009c
158,157,00000274,00108093,1,0000009d
159,158,00000278,00108093,1,0000009e
160,159,0000027c,00108093,1,0000009f
161,160,00000280,00108093,1,000000a0
162,161,00000284,00108093,1,000000a1
163,162,00000288,00108093,1,000000a2
164,163,0000028c,00108093,1,000000a3
165,164,00000290,00108093,1,000000a4
166,165,00000294,00108093,1,000000a5
167,166,00000298,00108093,1,000000a6
168,167,0000029c,00108093,1,000000a7
169,168,000002a0,00108093,1,000000a8
170,169,000002a4,00108093,1,000000a9
171,170,000002a8,00108093,1,000000aa
172,171,000002ac,00108093,1,000000ab
173,172,000002b0,00108093,1,000000ac
174,173,000002b4,00108093,1,000000ad
175,174,000002b8,00108093,1,000000ae
176,175,000002bc,00108093,1,000000af
177,176,000002c0,00108093,1,000000b0
178,177,000002c4,00108093,1,000000b1
179,178,000002c8,00108093,1,000000b2
180,179,000002cc,00108093,1,000000b3
181,180,000002d0,00108093,1,000000b4
182,181,000002d4,00108093,1,000000b5
183,182,000002d8,00108093,1,000000b6
184,183,000002dc,00108093,1,000000b7
185,184,000002e0,00108093,1,000000b8
186,185,000002e4,00108093,1,000000b9
187,186,000002e8,00108093,1,000000ba
188,187,000002ec,00108093,1,000000bb
189,188,000002f0,00108093,1,000000bc
190,189,000002f4,00108093,1,000000bd
191,190,000002f8,00108093,1,000000be
192,191,000002fc,00108093,1,000000bf
193,192,00000300,00108093,1,000000c0
194,193,00000304,00000063,0,00000000
