cycle,index,pc,instruction,rd,value
445,132,0000000c,00208463,0,00000000
448,133,00000010,fe000ce3,0,00000000
452,134,00000008,00108093,1,0000002d
455,135,0000000c,00208463,0,00000000
458,136,00000010,fe000ce3,0,00000000
462,137,00000008,00108093,1,0000002e
465,138,0000000c,00208463,0,00000000
468,139,00000010,fe000ce3,0,00000000
472,140,00000008,00108093,1,0000002f
475,141,0000000c,00208463,0,00000000
478,142,00000010,fe000ce3,0,00000000
482,143,00000008,00108093,1,00000030
485,144,0000000c,00208463,0,00000000
488,145,00000010,fe000ce3,0,00000000
492,146,00000008,00108093,1,00000031
495,147,0000000c,00208463,0,00000000
498,148,00000010,fe000ce3,0,00000000
502,149,00000008,00108093,1,00000032
505,150,0000000c,00208463,0,00000000
508,151,00000010,fe000ce3,0,00000000
512,152,00000008,00108093,1,00000033
515,153,0000000c,00208463,0,00000000
518,154,00000010,fe000ce3,0,00000000
522,155,00000008,00108093,1,00000034
525,156,0000000c,00208463,0,00000000
528,157,00000010,fe000ce3,0,00000000
532,158,00000008,00108093,1,00000035
535,159,0000000c,00208463,0,00000000
538,160,00000010,fe000ce3,0,00000000
542,161,00000008,00108093,1,00000036
545,162,0000000c,00208463,0,00000000
548,163,00000010,fe000ce3,0,00000000
552,164,00000008,00108093,1,00000037
555,165,0000000c,00208463,0,00000000
558,166,00000010,fe000ce3,0,00000000
562,167,00000008,00108093,1,00000038
565,168,0000000c,00208463,0,00000000
568,169,00000010,fe000ce3,0,00000000
572,170,00000008,00108093,1,00000039
575,171,0000000c,00208463,0,00000000
578,172,00000010,fe000ce3,0,00000000
582,173,00000008,00108093,1,0000003a
585,174,0000000c,00208463,0,00000000
588,175,00000010,fe000ce3,0,00000000
592,176,00000008,00108093,1,0000003b
595,177,0000000c,00208463,0,00000000
598,178,00000010,fe000ce3,0,00000000
602,179,00000008,00108093,1,0000003c
605,180,0000000c,00208463,0,00000000
608,181,00000010,fe000ce3,0,00000000
612,182,00000008,00108093,1,0000003d
615,183,0000000c,00208463,0,00000000
618,184,00000010,fe000ce3,0,00000000
622,185,00000008,00108093,1,0000003e
625,186,0000000c,00208463,0,00000000
628,187,00000010,fe000ce3,0,00000000
632,188,00000008,00108093,1,0000003f
635,189,0000000c,00208463,0,00000000
638,190,00000010,fe000ce3,0,00000000
642,191,00000008,00108093,1,00000040
645,192,0000000c,00208463,0,00000000
648,193,00000010,fe000ce3,0,00000000
652,194,00000008,00108093,1,00000041
655,195,0000000c,00208463,0,00000000
658,196,00000010,fe000ce3,0,00000000
662,197,00000008,00108093,1,00000042
665,198,0000000c,00208463,0,00000000
668,199,00000010,fe000ce3,0,00000000
672,200,00000008,00108093,1,00000043
675,201,0000000c,00208463,0,00000000
678,202,00000010,fe000ce3,0,00000000
682,203,00000008,00108093,1,00000044
685,204,0000000c,00208463,0,00000000
688,205,00000010,fe000ce3,0,00000000
692,206,00000008,00108093,1,00000045
695,207,0000000c,00208463,0,00000000
698,208,00000010,fe000ce3,0,00000000
702,209,00000008,00108093,1,00000046
705,210,0000000c,00208463,0,00000000
708,211,00000010,fe000ce3,0,00000000
712,212,00000008,00108093,1,00000047
715,213,0000000c,00208463,0,00000000
718,214,00000010,fe000ce3,0,00000000
722,215,00000008,00108093,1,00000048
725,216,0000000c,00208463,0,00000000
728,217,00000010,fe000ce3,0,00000000
732,218,00000008,00108093,1,00000049
735,219,0000000c,00208463,0,00000000
738,220,00000010,fe000ce3,0,00000000
742,221,00000008,00108093,1,0000004a
745,222,0000000c,00208463,0,00000000
748,223,00000010,fe000ce3,0,00000000
752,224,00000008,00108093,1,0000004b
755,225,0000000c,00208463,0,00000000
758,226,00000010,fe000ce3,0,00000000
762,227,00000008,00108093,1,0000004c
765,228,0000000c,00208463,0,00000000
768,229,00000010,fe000ce3,0,00000000
772,230,00000008,00108093,1,0000004d
775,231,0000000c,00208463,0,00000000
778,232,00000010,fe000ce3,0,00000000
782,233,00000008,00108093,1,0000004e
785,234,0000000c,00208463,0,00000000
788,235,00000010,fe000ce3,0,00000000
792,236,00000008,00108093,1,0000004f
795,237,0000000c,00208463,0,00000000
798,238,00000010,fe000ce3,0,00000000
802,239,00000008,00108093,1,00000050
805,240,0000000c,00208463,0,00000000
808,241,00000010,fe000ce3,0,00000000
812,242,00000008,00108093,1,00000051
815,243,0000000c,00208463,0,00000000
818,244,00000010,fe000ce3,0,00000000
822,245,00000008,00108093,1,00000052
825,246,0000000c,00208463,0,00000000
828,247,00000010,fe000ce3,0,00000000
832,248,00000008,00108093,1,00000053
835,249,0000000c,00208463,0,00000000
838,250,00000010,fe000ce3,0,00000000
842,251,00000008,00108093,1,00000054
845,252,0000000c,00208463,0,00000000
848,253,00000010,fe000ce3,0,00000000
852,254,00000008,00108093,1,00000055
855,255,0000000c,00208463,0,00000000
858,256,00000010,fe000ce3,0,00000000
862,257,00000008,00108093,1,00000056
865,258,0000000c,00208463,0,00000000
868,259,00000010,fe000ce3,0,00000000
872,260,00000008,00108093,1,00000057
875,261,0000000c,00208463,0,00000000
878,262,00000010,fe000ce3,0,00000000
882,263,00000008,00108093,1,00000058
885,264,0000000c,00208463,0,00000000
888,265,00000010,fe000ce3,0,00000000
892,266,00000008,00108093,1,00000059
895,267,0000000c,00208463,0,00000000
898,268,00000010,fe000ce3,0,00000000
902,269,00000008,00108093,1,0000005a
905,270,0000000c,00208463,0,00000000
908,271,00000010,fe000ce3,0,00000000
912,272,00000008,00108093,1,0000005b
915,273,0000000c,00208463,0,00000000
918,274,00000010,fe000ce3,0,00000000
922,275,00000008,00108093,1,0000005c
925,276,0000000c,00208463,0,00000000
928,277,00000010,fe000ce3,0,00000000
932,278,00000008,00108093,1,0000005d
935,279,0000000c,00208463,0,00000000
938,280,00000010,fe000ce3,0,00000000
942,281,00000008,00108093,1,0000005e
945,282,0000000c,00208463,0,00000000
948,283,00000010,fe000ce3,0,00000000
952,284,00000008,00108093,1,0000005f
955,285,0000000c,00208463,0,00000000
958,286,00000010,fe000ce3,0,00000000
962,287,00000008,00108093,1,00000060
965,288,0000000c,00208463,0,00000000
968,289,00000010,fe000ce3,0,00000000
972,290,00000008,00108093,1,00000061
975,291,0000000c,00208463,0,00000000
978,292,00000010,fe000ce3,0,00000000
982,293,00000008,00108093,1,00000062
985,294,0000000c,00208463,0,00000000
988,295,00000010,fe000ce3,0,00000000
992,296,00000008,00108093,1,00000063
995,297,0000000c,00208463,0,00000000
998,298,00000010,fe000ce3,0,00000000
1002,299,00000008,00108093,1,00000064
1005,300,0000000c,00208463,0,00000000
1008,301,00000010,fe000ce3,0,00000000
1012,302,00000008,00108093,1,00000065
1015,303,0000000c,00208463,0,00000000
1018,304,00000010,fe000ce3,0,00000000
1022,305,00000008,00108093,1,00000066
1025,306,0000000c,00208463,0,00000000
1028,307,00000010,fe000ce3,0,00000000
1032,308,00000008,00108093,1,00000067
1035,309,0000000c,00208463,0,00000000
1038,310,00000010,fe000ce3,0,00000000
1042,311,00000008,00108093,1,00000068
1045,312,0000000c,00208463,0,00000000
1048,313,00000010,fe000ce3,0,00000000
1052,314,00000008,00108093,1,00000069
1055,315,0000000c,00208463,0,00000000
1058,316,00000010,fe000ce3,0,00000000
1062,317,00000008,00108093,1,0000006a
1065,318,0000000c,00208463,0,00000000
1068,319,00000010,fe000ce3,0,00000000
1072,320,00000008,00108093,1,0000006b
1075,321,0000000c,00208463,0,00000000
1078,322,00000010,fe000ce3,0,00000000
1082,323,00000008,00108093,1,0000006c
1085,324,0000000c,00208463,0,00000000
1088,325,00000010,fe000ce3,0,00000000
1092,326,00000008,00108093,1,0000006d
1095,327,0000000c,00208463,0,00000000
1098,328,00000010,fe000ce3,0,00000000
1102,329,00000008,00108093,1,0000006e
1105,330,0000000c,00208463,0,00000000
1108,331,00000010,fe000ce3,0,00000000
1112,332,00000008,00108093,1,0000006f
1115,333,0000000c,00208463,0,00000000
1118,334,00000010,fe000ce3,0,00000000
1122,335,00000008,00108093,1,00000070
1125,336,0000000c,00208463,0,00000000
1128,337,00000010,fe000ce3,0,00000000
1132,338,00000008,00108093,1,00000071
1135,339,0000000c,00208463,0,00000000
1138,340,00000010,fe000ce3,0,00000000
1142,341,00000008,00108093,1,00000072
1145,342,0000000c,00208463,0,00000000
1148,343,00000010,fe000ce3,0,00000000
1152,344,00000008,00108093,1,00000073
1155,345,0000000c,00208463,0,00000000
1158,346,00000010,fe000ce3,0,00000000
1162,347,00000008,00108093,1,00000074
1165,348,0000000c,00208463,0,00000000
1168,349,00000010,fe000ce3,0,00000000
1172,350,00000008,00108093,1,00000075
1175,351,0000000c,00208463,0,00000000
1178,352,00000010,fe000ce3,0,00000000
1182,353,00000008,00108093,1,00000076
1185,354,0000000c,00208463,0,00000000
1188,355,00000010,fe000ce3,0,00000000
1192,356,00000008,00108093,1,00000077
1195,357,0000000c,00208463,0,00000000
1198,358,00000010,fe000ce3,0,00000000
1202,359,00000008,00108093,1,00000078
1205,360,0000000c,00208463,0,00000000
1208,361,00000010,fe000ce3,0,00000000
1212,362,00000008,00108093,1,00000079
1215,363,0000000c,00208463,0,00000000
1218,364,00000010,fe000ce3,0,00000000
1222,365,00000008,00108093,1,0000007a
1225,366,0000000c,00208463,0,00000000
1228,367,00000010,fe000ce3,0,00000000
1232,368,00000008,00108093,1,0000007b
1235,369,0000000c,00208463,0,00000000
1238,370,00000010,fe000ce3,0,00000000
1242,371,00000008,00108093,1,0000007c
1245,372,0000000c,00208463,0,00000000
1248,373,00000010,fe000ce3,0,00000000
1252,374,00000008,00108093,1,0000007d
1255,375,0000000c,00208463,0,00000000
1258,376,00000010,fe000ce3,0,00000000
1262,377,00000008,00108093,1,0000007e
1265,378,0000000c,00208463,0,00000000
1268,379,00000010,fe000ce3,0,00000000
1272,380,00000008,00108093,1,0000007f
1275,381,0000000c,00208463,0,00000000
1278,382,00000010,fe000ce3,0,00000000
1282,383,00000008,00108093,1,00000080
1285,384,0000000c,00208463,0,00000000
1289,385,00000014,00000063,0,00000000
