cycle,index,pc,instruction,rd,value
244,79,00000010,fe000ce3,0,00000000
247,80,00000008,00108093,1,0000001b
250,81,0000000c,00208463,0,00000000
253,82,00000010,fe000ce3,0,00000000
256,83,00000008,00108093,1,0000001c
259,84,0000000c,00208463,0,00000000
262,85,00000010,fe000ce3,0,00000000
265,86,00000008,00108093,1,0000001d
268,87,0000000c,00208463,0,00000000
271,88,00000010,fe000ce3,0,00000000
274,89,00000008,00108093,1,0000001e
277,90,0000000c,00208463,0,00000000
280,91,00000010,fe000ce3,0,00000000
283,92,00000008,00108093,1,0000001f
286,93,0000000c,00208463,0,00000000
289,94,00000010,fe000ce3,0,00000000
292,95,00000008,00108093,1,00000020
295,96,0000000c,00208463,0,00000000
298,97,00000010,fe000ce3,0,00000000
301,98,00000008,00108093,1,00000021
304,99,0000000c,00208463,0,00000000
307,100,00000010,fe000ce3,0,00000000
310,101,00000008,00108093,1,00000022
313,102,0000000c,00208463,0,00000000
316,103,00000010,fe000ce3,0,00000000
319,104,00000008,00108093,1,00000023
322,105,0000000c,00208463,0,00000000
325,106,00000010,fe000ce3,0,00000000
328,107,00000008,00108093,1,00000024
331,108,0000000c,00208463,0,00000000
334,109,00000010,fe000ce3,0,00000000
337,110,00000008,00108093,1,00000025
340,111,0000000c,00208463,0,00000000
343,112,00000010,fe000ce3,0,00000000
346,113,00000008,00108093,1,00000026
349,114,0000000c,00208463,0,00000000
352,115,00000010,fe000ce3,0,00000000
355,116,00000008,00108093,1,00000027
358,117,0000000c,00208463,0,00000000
361,118,00000010,fe000ce3,0,00000000
364,119,00000008,00108093,1,00000028
367,120,0000000c,00208463,0,00000000
370,121,00000010,fe000ce3,0,00000000
373,122,00000008,00108093,1,00000029
376,123,0000000c,00208463,0,00000000
379,124,00000010,fe000ce3,0,00000000
382,125,00000008,00108093,1,0000002a
385,126,0000000c,00208463,0,00000000
388,127,00000010,fe000ce3,0,00000000
391,128,00000008,00108093,1,0000002b
394,129,0000000c,00208463,0,00000000
397,130,00000010,fe000ce3,0,00000000
400,131,00000008,00108093,1,0000002c
403,132,0000000c,00208463,0,00000000
406,133,00000010,fe000ce3,0,00000000
409,134,00000008,00108093,1,0000002d
412,135,0000000c,00208463,0,00000000
415,136,00000010,fe000ce3,0,00000000
418,137,00000008,00108093,1,0000002e
421,138,0000000c,00208463,0,00000000
424,139,00000010,fe000ce3,0,00000000
427,140,00000008,00108093,1,0000002f
430,141,0000000c,00208463,0,00000000
433,142,00000010,fe000ce3,0,00000000
436,143,00000008,00108093,1,00000030
439,144,0000000c,00208463,0,00000000
442,145,00000010,fe000ce3,0,00000000
445,146,00000008,00108093,1,00000031
448,147,0000000c,00208463,0,00000000
451,148,00000010,fe000ce3,0,00000000
454,149,00000008,00108093,1,00000032
457,150,0000000c,00208463,0,00000000
460,151,00000010,fe000ce3,0,00000000
463,152,00000008,00108093,1,00000033
466,153,0000000c,00208463,0,00000000
469,154,00000010,fe000ce3,0,00000000
472,155,00000008,00108093,1,00000034
475,156,0000000c,00208463,0,00000000
478,157,00000010,fe000ce3,0,00000000
481,158,00000008,00108093,1,00000035
484,159,0000000c,00208463,0,00000000
487,160,00000010,fe000ce3,0,00000000
490,161,00000008,00108093,1,00000036
493,162,0000000c,00208463,0,00000000
496,163,00000010,fe000ce3,0,00000000
499,164,00000008,00108093,1,00000037
502,165,0000000c,00208463,0,00000000
505,166,00000010,fe000ce3,0,00000000
508,167,00000008,00108093,1,00000038
511,168,0000000c,00208463,0,00000000
514,169,00000010,fe000ce3,0,00000000
517,170,00000008,00108093,1,00000039
520,171,0000000c,00208463,0,00000000
523,172,00000010,fe000ce3,0,00000000
526,173,00000008,00108093,1,0000003a
529,174,0000000c,00208463,0,00000000
532,175,00000010,fe000ce3,0,00000000
535,176,00000008,00108093,1,0000003b
538,177,0000000c,00208463,0,00000000
541,178,00000010,fe000ce3,0,00000000
544,179,00000008,00108093,1,0000003c
547,180,0000000c,00208463,0,00000000
550,181,00000010,fe000ce3,0,00000000
553,182,00000008,00108093,1,0000003d
556,183,0000000c,00208463,0,00000000
559,184,00000010,fe000ce3,0,00000000
562,185,00000008,00108093,1,0000003e
565,186,0000000c,00208463,0,00000000
568,187,00000010,fe000ce3,0,00000000
571,188,00000008,00108093,1,0000003f
574,189,0000000c,00208463,0,00000000
577,190,00000010,fe000ce3,0,00000000
580,191,00000008,00108093,1,00000040
583,192,0000000c,00208463,0,00000000
586,193,00000010,fe000ce3,0,00000000
589,194,00000008,00108093,1,00000041
592,195,0000000c,00208463,0,00000000
595,196,00000010,fe000ce3,0,00000000
598,197,00000008,00108093,1,00000042
601,198,0000000c,00208463,0,00000000
604,199,00000010,fe000ce3,0,00000000
607,200,00000008,00108093,1,00000043
610,201,0000000c,00208463,0,00000000
613,202,00000010,fe000ce3,0,00000000
616,203,00000008,00108093,1,00000044
619,204,0000000c,00208463,0,00000000
622,205,00000010,fe000ce3,0,00000000
625,206,00000008,00108093,1,00000045
628,207,0000000c,00208463,0,00000000
631,208,00000010,fe000ce3,0,00000000
634,209,00000008,00108093,1,00000046
637,210,0000000c,00208463,0,00000000
640,211,00000010,fe000ce3,0,00000000
643,212,00000008,00108093,1,00000047
646,213,0000000c,00208463,0,00000000
649,214,00000010,fe000ce3,0,00000000
652,215,00000008,00108093,1,00000048
655,216,0000000c,00208463,0,00000000
658,217,00000010,fe000ce3,0,00000000
661,218,00000008,00108093,1,00000049
664,219,0000000c,00208463,0,00000000
667,220,00000010,fe000ce3,0,00000000
670,221,00000008,00108093,1,0000004a
673,222,0000000c,00208463,0,00000000
676,223,00000010,fe000ce3,0,00000000
679,224,00000008,00108093,1,0000004b
682,225,0000000c,00208463,0,00000000
685,226,00000010,fe000ce3,0,00000000
688,227,00000008,00108093,1,0000004c
691,228,0000000c,00208463,0,00000000
694,229,00000010,fe000ce3,0,00000000
697,230,00000008,00108093,1,0000004d
700,231,0000000c,00208463,0,00000000
703,232,00000010,fe000ce3,0,00000000
706,233,00000008,00108093,1,0000004e
709,234,0000000c,00208463,0,00000000
712,235,00000010,fe000ce3,0,00000000
715,236,00000008,00108093,1,0000004f
718,237,0000000c,00208463,0,00000000
721,238,00000010,fe000ce3,0,00000000
724,239,00000008,00108093,1,00000050
727,240,0000000c,00208463,0,00000000
730,241,00000010,fe000ce3,0,00000000
733,242,00000008,00108093,1,00000051
736,243,0000000c,00208463,0,00000000
739,244,00000010,fe000ce3,0,00000000
742,245,00000008,00108093,1,00000052
745,246,0000000c,00208463,0,00000000
748,247,00000010,fe000ce3,0,00000000
751,248,00000008,00108093,1,00000053
754,249,0000000c,00208463,0,00000000
757,250,00000010,fe000ce3,0,00000000
760,251,00000008,00108093,1,00000054
763,252,0000000c,00208463,0,00000000
766,253,00000010,fe000ce3,0,00000000
769,254,00000008,00108093,1,00000055
772,255,0000000c,00208463,0,00000000
775,256,00000010,fe000ce3,0,00000000
778,257,00000008,00108093,1,00000056
781,258,0000000c,00208463,0,00000000
784,259,00000010,fe000ce3,0,00000000
787,260,00000008,00108093,1,00000057
790,261,0000000c,00208463,0,00000000
793,262,00000010,fe000ce3,0,00000000
796,263,00000008,00108093,1,00000058
799,264,0000000c,00208463,0,00000000
802,265,00000010,fe000ce3,0,00000000
805,266,00000008,00108093,1,00000059
808,267,0000000c,00208463,0,00000000
811,268,00000010,fe000ce3,0,00000000
814,269,00000008,00108093,1,0000005a
817,270,0000000c,00208463,0,00000000
820,271,00000010,fe000ce3,0,00000000
823,272,00000008,00108093,1,0000005b
826,273,0000000c,00208463,0,00000000
829,274,00000010,fe000ce3,0,00000000
832,275,00000008,00108093,1,0000005c
835,276,0000000c,00208463,0,00000000
838,277,00000010,fe000ce3,0,00000000
841,278,00000008,00108093,1,0000005d
844,279,0000000c,00208463,0,00000000
847,280,00000010,fe000ce3,0,00000000
850,281,00000008,00108093,1,0000005e
853,282,0000000c,00208463,0,00000000
856,283,00000010,fe000ce3,0,00000000
859,284,00000008,00108093,1,0000005f
862,285,0000000c,00208463,0,00000000
865,286,00000010,fe000ce3,0,00000000
868,287,00000008,00108093,1,00000060
871,288,0000000c,00208463,0,00000000
874,289,00000010,fe000ce3,0,00000000
877,290,00000008,00108093,1,00000061
880,291,0000000c,00208463,0,00000000
883,292,00000010,fe000ce3,0,00000000
886,293,00000008,00108093,1,00000062
889,294,0000000c,00208463,0,00000000
892,295,00000010,fe000ce3,0,00000000
895,296,00000008,00108093,1,00000063
898,297,0000000c,00208463,0,00000000
901,298,00000010,fe000ce3,0,00000000
904,299,00000008,00108093,1,00000064
907,300,0000000c,00208463,0,00000000
910,301,00000010,fe000ce3,0,00000000
913,302,00000008,00108093,1,00000065
916,303,0000000c,00208463,0,00000000
919,304,00000010,fe000ce3,0,00000000
922,305,00000008,00108093,1,00000066
925,306,0000000c,00208463,0,00000000
928,307,00000010,fe000ce3,0,00000000
931,308,00000008,00108093,1,00000067
934,309,0000000c,00208463,0,00000000
937,310,00000010,fe000ce3,0,00000000
940,311,00000008,00108093,1,00000068
943,312,0000000c,00208463,0,00000000
946,313,00000010,fe000ce3,0,00000000
949,314,00000008,00108093,1,00000069
952,315,0000000c,00208463,0,00000000
955,316,00000010,fe000ce3,0,00000000
958,317,00000008,00108093,1,0000006a
961,318,0000000c,00208463,0,00000000
964,319,00000010,fe000ce3,0,00000000
967,320,00000008,00108093,1,0000006b
970,321,0000000c,00208463,0,00000000
973,322,00000010,fe000ce3,0,00000000
976,323,00000008,00108093,1,0000006c
979,324,0000000c,00208463,0,00000000
982,325,00000010,fe000ce3,0,00000000
985,326,00000008,00108093,1,0000006d
988,327,0000000c,00208463,0,00000000
991,328,00000010,fe000ce3,0,00000000
994,329,00000008,00108093,1,0000006e
997,330,0000000c,00208463,0,00000000
1000,331,00000010,fe000ce3,0,00000000
1003,332,00000008,00108093,1,0000006f
1006,333,0000000c,00208463,0,00000000
1009,334,00000010,fe000ce3,0,00000000
1012,335,00000008,00108093,1,00000070
1015,336,0000000c,00208463,0,00000000
1018,337,00000010,fe000ce3,0,00000000
1021,338,00000008,00108093,1,00000071
1024,339,0000000c,00208463,0,00000000
1027,340,00000010,fe000ce3,0,00000000
1030,341,00000008,00108093,1,00000072
1033,342,0000000c,00208463,0,00000000
1036,343,00000010,fe000ce3,0,00000000
1039,344,00000008,00108093,1,00000073
1042,345,0000000c,00208463,0,00000000
1045,346,00000010,fe000ce3,0,00000000
1048,347,00000008,00108093,1,00000074
1051,348,0000000c,00208463,0,00000000
1054,349,00000010,fe000ce3,0,00000000
1057,350,00000008,00108093,1,00000075
1060,351,0000000c,00208463,0,00000000
1063,352,00000010,fe000ce3,0,00000000
1066,353,00000008,00108093,1,00000076
1069,354,0000000c,00208463,0,00000000
1072,355,00000010,fe000ce3,0,00000000
1075,356,00000008,00108093,1,00000077
1078,357,0000000c,00208463,0,00000000
1081,358,00000010,fe000ce3,0,00000000
1084,359,00000008,00108093,1,00000078
1087,360,0000000c,00208463,0,00000000
1090,361,00000010,fe000ce3,0,00000000
1093,362,00000008,00108093,1,00000079
1096,363,0000000c,00208463,0,00000000
1099,364,00000010,fe000ce3,0,00000000
1102,365,00000008,00108093,1,0000007a
1105,366,0000000c,00208463,0,00000000
1108,367,00000010,fe000ce3,0,00000000
1111,368,00000008,00108093,1,0000007b
1114,369,0000000c,00208463,0,00000000
1117,370,00000010,fe000ce3,0,00000000
1120,371,00000008,00108093,1,0000007c
1123,372,0000000c,00208463,0,00000000
1126,373,00000010,fe000ce3,0,00000000
1129,374,00000008,00108093,1,0000007d
1132,375,0000000c,00208463,0,00000000
1135,376,00000010,fe000ce3,0,00000000
1138,377,00000008,00108093,1,0000007e
1141,378,0000000c,00208463,0,00000000
1144,379,00000010,fe000ce3,0,00000000
1147,380,00000008,00108093,1,0000007f
1150,381,0000000c,00208463,0,00000000
1153,382,00000010,fe000ce3,0,00000000
1156,383,00000008,00108093,1,00000080
1159,384,0000000c,00208463,0,00000000
1162,385,00000010,fe000ce3,0,00000000
1165,386,00000008,00108093,1,00000081
1168,387,0000000c,00208463,0,00000000
1171,388,00000010,fe000ce3,0,00000000
1174,389,00000008,00108093,1,00000082
1177,390,0000000c,00208463,0,00000000
1180,391,00000010,fe000ce3,0,00000000
1183,392,00000008,00108093,1,00000083
1186,393,0000000c,00208463,0,00000000
1189,394,00000010,fe000ce3,0,00000000
1192,395,00000008,00108093,1,00000084
1195,396,0000000c,00208463,0,00000000
1198,397,00000010,fe000ce3,0,00000000
1201,398,00000008,00108093,1,00000085
1204,399,0000000c,00208463,0,00000000
1207,400,00000010,fe000ce3,0,00000000
1210,401,00000008,00108093,1,00000086
1213,402,0000000c,00208463,0,00000000
1216,403,00000010,fe000ce3,0,00000000
1219,404,00000008,00108093,1,00000087
1222,405,0000000c,00208463,0,00000000
1225,406,00000010,fe000ce3,0,00000000
1228,407,00000008,00108093,1,00000088
1231,408,0000000c,00208463,0,00000000
1234,409,00000010,fe000ce3,0,00000000
1237,410,00000008,00108093,1,00000089
1240,411,0000000c,00208463,0,00000000
1243,412,00000010,fe000ce3,0,00000000
1246,413,00000008,00108093,1,0000008a
1249,414,0000000c,00208463,0,00000000
1252,415,00000010,fe000ce3,0,00000000
1255,416,00000008,00108093,1,0000008b
1258,417,0000000c,00208463,0,00000000
1261,418,00000010,fe000ce3,0,00000000
1264,419,00000008,00108093,1,0000008c
1267,420,0000000c,00208463,0,00000000
1270,421,00000010,fe000ce3,0,00000000
1273,422,00000008,00108093,1,0000008d
1276,423,0000000c,00208463,0,00000000
1279,424,00000010,fe000ce3,0,00000000
1282,425,00000008,00108093,1,0000008e
1285,426,0000000c,00208463,0,00000000
1288,427,00000010,fe000ce3,0,00000000
1291,428,00000008,00108093,1,0000008f
1294,429,0000000c,00208463,0,00000000
1297,430,00000010,fe000ce3,0,00000000
1300,431,00000008,00108093,1,00000090
1303,432,0000000c,00208463,0,00000000
1306,433,00000010,fe000ce3,0,00000000
1309,434,00000008,00108093,1,00000091
1312,435,0000000c,00208463,0,00000000
1315,436,00000010,fe000ce3,0,00000000
1318,437,00000008,00108093,1,00000092
1321,438,0000000c,00208463,0,00000000
1324,439,00000010,fe000ce3,0,00000000
1327,440,00000008,00108093,1,00000093
1330,441,0000000c,00208463,0,00000000
1333,442,00000010,fe000ce3,0,00000000
1336,443,00000008,00108093,1,00000094
1339,444,0000000c,00208463,0,00000000
1342,445,00000010,fe000ce3,0,00000000
1345,446,00000008,00108093,1,00000095
1348,447,0000000c,00208463,0,00000000
1351,448,00000010,fe000ce3,0,00000000
1354,449,00000008,00108093,1,00000096
1357,450,0000000c,00208463,0,00000000
1360,451,00000010,fe000ce3,0,00000000
1363,452,00000008,00108093,1,00000097
1366,453,0000000c,00208463,0,00000000
1369,454,00000010,fe000ce3,0,00000000
1372,455,00000008,00108093,1,00000098
1375,456,0000000c,00208463,0,00000000
1378,457,00000010,fe000ce3,0,00000000
1381,458,00000008,00108093,1,00000099
1384,459,0000000c,00208463,0,00000000
1387,460,00000010,fe000ce3,0,00000000
1390,461,00000008,00108093,1,0000009a
1393,462,0000000c,00208463,0,00000000
1396,463,00000010,fe000ce3,0,00000000
1399,464,00000008,00108093,1,0000009b
1402,465,0000000c,00208463,0,00000000
1405,466,00000010,fe000ce3,0,00000000
1408,467,00000008,00108093,1,0000009c
1411,468,0000000c,00208463,0,00000000
1414,469,00000010,fe000ce3,0,00000000
1417,470,00000008,00108093,1,0000009d
1420,471,0000000c,00208463,0,00000000
1423,472,00000010,fe000ce3,0,00000000
1426,473,00000008,00108093,1,0000009e
1429,474,0000000c,00208463,0,00000000
1432,475,00000010,fe000ce3,0,00000000
1435,476,00000008,00108093,1,0000009f
1438,477,0000000c,00208463,0,00000000
1441,478,00000010,fe000ce3,0,00000000
1444,479,00000008,00108093,1,000000a0
1447,480,0000000c,00208463,0,00000000
1450,481,00000010,fe000ce3,0,00000000
1453,482,00000008,00108093,1,000000a1
1456,483,0000000c,00208463,0,00000000
1459,484,00000010,fe000ce3,0,00000000
1462,485,00000008,00108093,1,000000a2
1465,486,0000000c,00208463,0,00000000
1468,487,00000010,fe000ce3,0,00000000
1471,488,00000008,00108093,1,000000a3
1474,489,0000000c,00208463,0,00000000
1477,490,00000010,fe000ce3,0,00000000
1480,491,00000008,00108093,1,000000a4
1483,492,0000000c,00208463,0,00000000
1486,493,00000010,fe000ce3,0,00000000
1489,494,00000008,00108093,1,000000a5
1492,495,0000000c,00208463,0,00000000
1495,496,00000010,fe000ce3,0,00000000
1498,497,00000008,00108093,1,000000a6
1501,498,0000000c,00208463,0,00000000
1504,499,00000010,fe000ce3,0,00000000
1507,500,00000008,00108093,1,000000a7
1510,501,0000000c,00208463,0,00000000
1513,502,00000010,fe000ce3,0,00000000
1516,503,00000008,00108093,1,000000a8
1519,504,0000000c,00208463,0,00000000
1522,505,00000010,fe000ce3,0,00000000
1525,506,00000008,00108093,1,000000a9
1528,507,0000000c,00208463,0,00000000
1531,508,00000010,fe000ce3,0,00000000
1534,509,00000008,00108093,1,000000aa
1537,510,0000000c,00208463,0,00000000
1540,511,00000010,fe000ce3,0,00000000
1543,512,00000008,00108093,1,000000ab
1546,513,0000000c,00208463,0,00000000
1549,514,00000010,fe000ce3,0,00000000
1552,515,00000008,00108093,1,000000ac
1555,516,0000000c,00208463,0,00000000
1558,517,00000010,fe000ce3,0,00000000
1561,518,00000008,00108093,1,000000ad
1564,519,0000000c,00208463,0,00000000
1567,520,00000010,fe000ce3,0,00000000
1570,521,00000008,00108093,1,000000ae
1573,522,0000000c,00208463,0,00000000
1576,523,00000010,fe000ce3,0,00000000
1579,524,00000008,00108093,1,000000af
1582,525,0000000c,00208463,0,00000000
1585,526,00000010,fe000ce3,0,00000000
1588,527,00000008,00108093,1,000000b0
1591,528,0000000c,00208463,0,00000000
1594,529,00000010,fe000ce3,0,00000000
1597,530,00000008,00108093,1,000000b1
1600,531,0000000c,00208463,0,00000000
1603,532,00000010,fe000ce3,0,00000000
1606,533,00000008,00108093,1,000000b2
1609,534,0000000c,00208463,0,00000000
1612,535,00000010,fe000ce3,0,00000000
1615,536,00000008,00108093,1,000000b3
1618,537,0000000c,00208463,0,00000000
1621,538,00000010,fe000ce3,0,00000000
1624,539,00000008,00108093,1,000000b4
1627,540,0000000c,00208463,0,00000000
1630,541,00000010,fe000ce3,0,00000000
1633,542,00000008,00108093,1,000000b5
1636,543,0000000c,00208463,0,00000000
1639,544,00000010,fe000ce3,0,00000000
1642,545,00000008,00108093,1,000000b6
1645,546,0000000c,00208463,0,00000000
1648,547,00000010,fe000ce3,0,00000000
1651,548,00000008,00108093,1,000000b7
1654,549,0000000c,00208463,0,00000000
1657,550,00000010,fe000ce3,0,00000000
1660,551,00000008,00108093,1,000000b8
1663,552,0000000c,00208463,0,00000000
1666,553,00000010,fe000ce3,0,00000000
1669,554,00000008,00108093,1,000000b9
1672,555,0000000c,00208463,0,00000000
1675,556,00000010,fe000ce3,0,00000000
1678,557,00000008,00108093,1,000000ba
1681,558,0000000c,00208463,0,00000000
1684,559,00000010,fe000ce3,0,00000000
1687,560,00000008,00108093,1,000000bb
1690,561,0000000c,00208463,0,00000000
1693,562,00000010,fe000ce3,0,00000000
1696,563,00000008,00108093,1,000000bc
1699,564,0000000c,00208463,0,00000000
1702,565,00000010,fe000ce3,0,00000000
1705,566,00000008,00108093,1,000000bd
1708,567,0000000c,00208463,0,00000000
1711,568,00000010,fe000ce3,0,00000000
1714,569,00000008,00108093,1,000000be
1717,570,0000000c,00208463,0,00000000
1720,571,00000010,fe000ce3,0,00000000
1723,572,00000008,00108093,1,000000bf
1726,573,0000000c,00208463,0,00000000
1729,574,00000010,fe000ce3,0,00000000
1732,575,00000008,00108093,1,000000c0
1735,576,0000000c,00208463,0,00000000
1738,577,00000010,fe000ce3,0,00000000
1741,578,00000008,00108093,1,000000c1
1744,579,0000000c,00208463,0,00000000
1747,580,00000010,fe000ce3,0,00000000
1750,581,00000008,00108093,1,000000c2
1753,582,0000000c,00208463,0,00000000
1756,583,00000010,fe000ce3,0,00000000
1759,584,00000008,00108093,1,000000c3
1762,585,0000000c,00208463,0,00000000
1765,586,00000010,fe000ce3,0,00000000
1768,587,00000008,00108093,1,000000c4
1771,588,0000000c,00208463,0,00000000
1774,589,00000010,fe000ce3,0,00000000
1777,590,00000008,00108093,1,000000c5
1780,591,0000000c,00208463,0,00000000
1783,592,00000010,fe000ce3,0,00000000
1786,593,00000008,00108093,1,000000c6
1789,594,0000000c,00208463,0,00000000
1792,595,00000010,fe000ce3,0,00000000
1795,596,00000008,00108093,1,000000c7
1798,597,0000000c,00208463,0,00000000
1801,598,00000010,fe000ce3,0,00000000
1804,599,00000008,00108093,1,000000c8
1807,600,0000000c,00208463,0,00000000
1810,601,00000010,fe000ce3,0,00000000
1813,602,00000008,00108093,1,000000c9
1816,603,0000000c,00208463,0,00000000
1819,604,00000010,fe000ce3,0,00000000
1822,605,00000008,00108093,1,000000ca
1825,606,0000000c,00208463,0,00000000
1828,607,00000010,fe000ce3,0,00000000
1831,608,00000008,00108093,1,000000cb
1834,609,0000000c,00208463,0,00000000
1837,610,00000010,fe000ce3,0,00000000
1840,611,00000008,00108093,1,000000cc
1843,612,0000000c,00208463,0,00000000
1846,613,00000010,fe000ce3,0,00000000
1849,614,00000008,00108093,1,000000cd
1852,615,0000000c,00208463,0,00000000
1855,616,00000010,fe000ce3,0,00000000
1858,617,00000008,00108093,1,000000ce
1861,618,0000000c,00208463,0,00000000
1864,619,00000010,fe000ce3,0,00000000
1867,620,00000008,00108093,1,000000cf
1870,621,0000000c,00208463,0,00000000
1873,622,00000010,fe000ce3,0,00000000
1876,623,00000008,00108093,1,000000d0
1879,624,0000000c,00208463,0,00000000
1882,625,00000010,fe000ce3,0,00000000
1885,626,00000008,00108093,1,000000d1
1888,627,0000000c,00208463,0,00000000
1891,628,00000010,fe000ce3,0,00000000
1894,629,00000008,00108093,1,000000d2
1897,630,0000000c,00208463,0,00000000
1900,631,00000010,fe000ce3,0,00000000
1903,632,00000008,00108093,1,000000d3
1906,633,0000000c,00208463,0,00000000
1909,634,00000010,fe000ce3,0,00000000
1912,635,00000008,00108093,1,000000d4
1915,636,0000000c,00208463,0,00000000
1918,637,00000010,fe000ce3,0,00000000
1921,638,00000008,00108093,1,000000d5
1924,639,0000000c,00208463,0,00000000
1927,640,00000010,fe000ce3,0,00000000
1930,641,00000008,00108093,1,000000d6
1933,642,0000000c,00208463,0,00000000
1936,643,00000010,fe000ce3,0,00000000
1939,644,00000008,00108093,1,000000d7
1942,645,0000000c,00208463,0,00000000
1945,646,00000010,fe000ce3,0,00000000
1948,647,00000008,00108093,1,000000d8
1951,648,0000000c,00208463,0,00000000
1954,649,00000010,fe000ce3,0,00000000
1957,650,00000008,00108093,1,000000d9
1960,651,0000000c,00208463,0,00000000
1963,652,00000010,fe000ce3,0,00000000
1966,653,00000008,00108093,1,000000da
1969,654,0000000c,00208463,0,00000000
1972,655,00000010,fe000ce3,0,00000000
1975,656,00000008,00108093,1,000000db
1978,657,0000000c,00208463,0,00000000
1981,658,00000010,fe000ce3,0,00000000
1984,659,00000008,00108093,1,000000dc
1987,660,0000000c,00208463,0,00000000
1990,661,00000010,fe000ce3,0,00000000
1993,662,00000008,00108093,1,000000dd
1996,663,0000000c,00208463,0,00000000
1999,664,00000010,fe000ce3,0,00000000
2002,665,00000008,00108093,1,000000de
2005,666,0000000c,00208463,0,00000000
2008,667,00000010,fe000ce3,0,00000000
2011,668,00000008,00108093,1,000000df
2014,669,0000000c,00208463,0,00000000
2017,670,00000010,fe000ce3,0,00000000
2020,671,00000008,00108093,1,000000e0
2023,672,0000000c,00208463,0,00000000
2026,673,00000010,fe000ce3,0,00000000
2029,674,00000008,00108093,1,000000e1
2032,675,0000000c,00208463,0,00000000
2035,676,00000010,fe000ce3,0,00000000
2038,677,00000008,00108093,1,000000e2
2041,678,0000000c,00208463,0,00000000
2044,679,00000010,fe000ce3,0,00000000
2047,680,00000008,00108093,1,000000e3
2050,681,0000000c,00208463,0,00000000
2053,682,00000010,fe000ce3,0,00000000
2056,683,00000008,00108093,1,000000e4
2059,684,0000000c,00208463,0,00000000
2062,685,00000010,fe000ce3,0,00000000
2065,686,00000008,00108093,1,000000e5
2068,687,0000000c,00208463,0,00000000
2071,688,00000010,fe000ce3,0,00000000
2074,689,00000008,00108093,1,000000e6
2077,690,0000000c,00208463,0,00000000
2080,691,00000010,fe000ce3,0,00000000
2083,692,00000008,00108093,1,000000e7
2086,693,0000000c,00208463,0,00000000
2089,694,00000010,fe000ce3,0,00000000
2092,695,00000008,00108093,1,000000e8
