cycle,index,pc,instruction,rd,value
595,168,00000018,00410113,2,00000070
598,169,0000001c,fff18193,3,00000004
601,170,00000020,00018463,0,00000000
604,171,00000024,fe0006e3,0,00000000
608,172,00000010,00012283,5,0000001d
613,173,00000014,005080b3,1,000001b3
616,174,00000018,00410113,2,00000074
619,175,0000001c,fff18193,3,00000003
622,176,00000020,00018463,0,00000000
625,177,00000024,fe0006e3,0,00000000
629,178,00000010,00012283,5,0000001e
634,179,00000014,005080b3,1,000001d1
637,180,00000018,00410113,2,00000078
640,181,0000001c,fff18193,3,00000002
643,182,00000020,00018463,0,00000000
646,183,00000024,fe0006e3,0,00000000
650,184,00000010,00012283,5,0000001f
655,185,00000014,005080b3,1,000001f0
658,186,00000018,00410113,2,0000007c
661,187,0000001c,fff18193,3,00000001
664,188,00000020,00018463,0,00000000
667,189,00000024,fe0006e3,0,00000000
671,190,00000010,00012283,5,00000020
676,191,00000014,005080b3,1,00000210
679,192,00000018,00410113,2,00000080
682,193,0000001c,fff18193,3,00000000
685,194,00000020,00018463,0,00000000
689,195,00000028,fff20213,4,00000003
692,196,0000002c,00020463,0,00000000
695,197,00000030,fc000ce3,0,00000000
699,198,00000008,00000113,2,00000000
702,199,0000000c,02000193,3,00000020
706,200,00000010,00012283,5,00000001
711,201,00000014,005080b3,1,00000211
714,202,00000018,00410113,2,00000004
717,203,0000001c,fff18193,3,0000001f
720,204,00000020,00018463,0,00000000
723,205,00000024,fe0006e3,0,00000000
727,206,00000010,00012283,5,00000002
732,207,00000014,005080b3,1,00000213
735,208,00000018,00410113,2,00000008
738,209,0000001c,fff18193,3,0000001e
741,210,00000020,00018463,0,00000000
744,211,00000024,fe0006e3,0,00000000
748,212,00000010,00012283,5,00000003
753,213,00000014,005080b3,1,00000216
756,214,00000018,00410113,2,0000000c
759,215,0000001c,fff18193,3,0000001d
762,216,00000020,00018463,0,00000000
765,217,00000024,fe0006e3,0,00000000
769,218,00000010,00012283,5,00000004
774,219,00000014,005080b3,1,0000021a
777,220,00000018,00410113,2,00000010
780,221,0000001c,fff18193,3,0000001c
783,222,00000020,00018463,0,00000000
786,223,00000024,fe0006e3,0,00000000
790,224,00000010,00012283,5,00000005
795,225,00000014,005080b3,1,0000021f
798,226,00000018,00410113,2,00000014
801,227,0000001c,fff18193,3,0000001b
804,228,00000020,00018463,0,00000000
807,229,00000024,fe0006e3,0,00000000
811,230,00000010,00012283,5,00000006
816,231,00000014,005080b3,1,00000225
819,232,00000018,00410113,2,00000018
822,233,0000001c,fff18193,3,0000001a
825,234,00000020,00018463,0,00000000
828,235,00000024,fe0006e3,0,00000000
832,236,00000010,00012283,5,00000007
837,237,00000014,005080b3,1,0000022c
840,238,00000018,00410113,2,0000001c
843,239,0000001c,fff18193,3,00000019
846,240,00000020,00018463,0,00000000
849,241,00000024,fe0006e3,0,00000000
853,242,00000010,00012283,5,00000008
858,243,00000014,005080b3,1,00000234
861,244,00000018,00410113,2,00000020
864,245,0000001c,fff18193,3,00000018
867,246,00000020,00018463,0,00000000
870,247,00000024,fe0006e3,0,00000000
874,248,00000010,00012283,5,00000009
879,249,00000014,005080b3,1,0000023d
882,250,00000018,00410113,2,00000024
885,251,0000001c,fff18193,3,00000017
888,252,00000020,00018463,0,00000000
891,253,00000024,fe0006e3,0,00000000
895,254,00000010,00012283,5,0000000a
900,255,00000014,005080b3,1,00000247
903,256,00000018,00410113,2,00000028
906,257,0000001c,fff18193,3,00000016
909,258,00000020,00018463,0,00000000
912,259,00000024,fe0006e3,0,00000000
916,260,00000010,00012283,5,0000000b
921,261,00000014,005080b3,1,00000252
924,262,00000018,00410113,2,0000002c
927,263,0000001c,fff18193,3,00000015
930,264,00000020,00018463,0,00000000
933,265,00000024,fe0006e3,0,00000000
937,266,00000010,00012283,5,0000000c
942,267,00000014,005080b3,1,0000025e
945,268,00000018,00410113,2,00000030
948,269,0000001c,fff18193,3,00000014
951,270,00000020,00018463,0,00000000
954,271,00000024,fe0006e3,0,00000000
958,272,00000010,00012283,5,0000000d
963,273,00000014,005080b3,1,0000026b
966,274,00000018,00410113,2,00000034
969,275,0000001c,fff18193,3,00000013
972,276,00000020,00018463,0,00000000
975,277,00000024,fe0006e3,0,00000000
979,278,00000010,00012283,5,0000000e
984,279,00000014,005080b3,1,00000279
987,280,00000018,00410113,2,00000038
990,281,0000001c,fff18193,3,00000012
993,282,00000020,00018463,0,00000000
996,283,00000024,fe0006e3,0,00000000
1000,284,00000010,00012283,5,0000000f
1005,285,00000014,005080b3,1,00000288
1008,286,00000018,00410113,2,0000003c
1011,287,0000001c,fff18193,3,00000011
1014,288,00000020,00018463,0,00000000
1017,289,00000024,fe0006e3,0,00000000
1021,290,00000010,00012283,5,00000010
1026,291,00000014,005080b3,1,00000298
1029,292,00000018,00410113,2,00000040
1032,293,0000001c,fff18193,3,00000010
1035,294,00000020,00018463,0,00000000
1038,295,00000024,fe0006e3,0,00000000
1042,296,00000010,00012283,5,00000011
1047,297,00000014,005080b3,1,000002a9
1050,298,00000018,00410113,2,00000044
1053,299,0000001c,fff18193,3,0000000f
1056,300,00000020,00018463,0,00000000
1059,301,00000024,fe0006e3,0,00000000
1063,302,00000010,00012283,5,00000012
1068,303,00000014,005080b3,1,000002bb
1071,304,00000018,00410113,2,00000048
1074,305,0000001c,fff18193,3,0000000e
1077,306,00000020,00018463,0,00000000
1080,307,00000024,fe0006e3,0,00000000
1084,308,00000010,00012283,5,00000013
1089,309,00000014,005080b3,1,000002ce
1092,310,00000018,00410113,2,0000004c
1095,311,0000001c,fff18193,3,0000000d
1098,312,00000020,00018463,0,00000000
1101,313,00000024,fe0006e3,0,00000000
1105,314,00000010,00012283,5,00000014
1110,315,00000014,005080b3,1,000002e2
1113,316,00000018,00410113,2,00000050
1116,317,0000001c,fff18193,3,0000000c
1119,318,00000020,00018463,0,00000000
1122,319,00000024,fe0006e3,0,00000000
1126,320,00000010,00012283,5,00000015
1131,321,00000014,005080b3,1,000002f7
1134,322,00000018,00410113,2,00000054
1137,323,0000001c,fff18193,3,0000000b
1140,324,00000020,00018463,0,00000000
1143,325,00000024,fe0006e3,0,00000000
1147,326,00000010,00012283,5,00000016
1152,327,00000014,005080b3,1,0000030d
1155,328,00000018,00410113,2,00000058
1158,329,0000001c,fff18193,3,0000000a
1161,330,00000020,00018463,0,00000000
1164,331,00000024,fe0006e3,0,00000000
1168,332,00000010,00012283,5,00000017
1173,333,00000014,005080b3,1,00000324
1176,334,00000018,00410113,2,0000005c
1179,335,0000001c,fff18193,3,00000009
1182,336,00000020,00018463,0,00000000
1185,337,00000024,fe0006e3,0,00000000
1189,338,00000010,00012283,5,00000018
1194,339,00000014,005080b3,1,0000033c
1197,340,00000018,00410113,2,00000060
1200,341,0000001c,fff18193,3,00000008
1203,342,00000020,00018463,0,00000000
1206,343,00000024,fe0006e3,0,00000000
1210,344,00000010,00012283,5,00000019
1215,345,00000014,005080b3,1,00000355
1218,346,00000018,00410113,2,00000064
1221,347,0000001c,fff18193,3,00000007
1224,348,00000020,00018463,0,00000000
1227,349,00000024,fe0006e3,0,00000000
1231,350,00000010,00012283,5,0000001a
1236,351,00000014,005080b3,1,0000036f
1239,352,00000018,00410113,2,00000068
1242,353,0000001c,fff18193,3,00000006
1245,354,00000020,00018463,0,00000000
1248,355,00000024,fe0006e3,0,00000000
1252,356,00000010,00012283,5,0000001b
1257,357,00000014,005080b3,1,0000038a
1260,358,00000018,00410113,2,0000006c
1263,359,0000001c,fff18193,3,00000005
1266,360,00000020,00018463,0,00000000
1269,361,00000024,fe0006e3,0,00000000
1273,362,00000010,00012283,5,0000001c
1278,363,00000014,005080b3,1,000003a6
1281,364,00000018,00410113,2,00000070
1284,365,0000001c,fff18193,3,00000004
1287,366,00000020,00018463,0,00000000
1290,367,00000024,fe0006e3,0,00000000
1294,368,00000010,00012283,5,0000001d
1299,369,00000014,005080b3,1,000003c3
1302,370,00000018,00410113,2,00000074
1305,371,0000001c,fff18193,3,00000003
1308,372,00000020,00018463,0,00000000
1311,373,00000024,fe0006e3,0,00000000
1315,374,00000010,00012283,5,0000001e
1320,375,00000014,005080b3,1,000003e1
1323,376,00000018,00410113,2,00000078
1326,377,0000001c,fff18193,3,00000002
1329,378,00000020,00018463,0,00000000
1332,379,00000024,fe0006e3,0,00000000
1336,380,00000010,00012283,5,0000001f
1341,381,00000014,005080b3,1,00000400
1344,382,00000018,00410113,2,0000007c
1347,383,0000001c,fff18193,3,00000001
1350,384,00000020,00018463,0,00000000
1353,385,00000024,fe0006e3,0,00000000
1357,386,00000010,00012283,5,00000020
1362,387,00000014,005080b3,1,00000420
1365,388,00000018,00410113,2,00000080
1368,389,0000001c,fff18193,3,00000000
1371,390,00000020,00018463,0,00000000
1375,391,00000028,fff20213,4,00000002
1378,392,0000002c,00020463,0,00000000
1381,393,00000030,fc000ce3,0,00000000
1384,394,00000008,00000113,2,00000000
1387,395,0000000c,02000193,3,00000020
1391,396,00000010,00012283,5,00000001
1396,397,00000014,005080b3,1,00000421
1399,398,00000018,00410113,2,00000004
1402,399,0000001c,fff18193,3,0000001f
1405,400,00000020,00018463,0,00000000
1408,401,00000024,fe0006e3,0,00000000
1412,402,00000010,00012283,5,00000002
1417,403,00000014,005080b3,1,00000423
1420,404,00000018,00410113,2,00000008
1423,405,0000001c,fff18193,3,0000001e
1426,406,00000020,00018463,0,00000000
1429,407,00000024,fe0006e3,0,00000000
1433,408,00000010,00012283,5,00000003
1438,409,00000014,005080b3,1,00000426
1441,410,00000018,00410113,2,0000000c
1444,411,0000001c,fff18193,3,0000001d
1447,412,00000020,00018463,0,00000000
1450,413,00000024,fe0006e3,0,00000000
1454,414,00000010,00012283,5,00000004
1459,415,00000014,005080b3,1,0000042a
1462,416,00000018,00410113,2,00000010
1465,417,0000001c,fff18193,3,0000001c
1468,418,00000020,00018463,0,00000000
1471,419,00000024,fe0006e3,0,00000000
1475,420,00000010,00012283,5,00000005
1480,421,00000014,005080b3,1,0000042f
1483,422,00000018,00410113,2,00000014
1486,423,0000001c,fff18193,3,0000001b
1489,424,00000020,00018463,0,00000000
1492,425,00000024,fe0006e3,0,00000000
1496,426,00000010,00012283,5,00000006
1501,427,00000014,005080b3,1,00000435
1504,428,00000018,00410113,2,00000018
1507,429,0000001c,fff18193,3,0000001a
1510,430,00000020,00018463,0,00000000
1513,431,00000024,fe0006e3,0,00000000
1517,432,00000010,00012283,5,00000007
1522,433,00000014,005080b3,1,0000043c
1525,434,00000018,00410113,2,0000001c
1528,435,0000001c,fff18193,3,00000019
1531,436,00000020,00018463,0,00000000
1534,437,00000024,fe0006e3,0,00000000
1538,438,00000010,00012283,5,00000008
1543,439,00000014,005080b3,1,00000444
1546,440,00000018,00410113,2,00000020
1549,441,0000001c,fff18193,3,00000018
1552,442,00000020,00018463,0,00000000
1555,443,00000024,fe0006e3,0,00000000
1559,444,00000010,00012283,5,00000009
1564,445,00000014,005080b3,1,0000044d
1567,446,00000018,00410113,2,00000024
1570,447,0000001c,fff18193,3,00000017
1573,448,00000020,00018463,0,00000000
1576,449,00000024,fe0006e3,0,00000000
1580,450,00000010,00012283,5,0000000a
1585,451,00000014,005080b3,1,00000457
1588,452,00000018,00410113,2,00000028
1591,453,0000001c,fff18193,3,00000016
1594,454,00000020,00018463,0,00000000
1597,455,00000024,fe0006e3,0,00000000
1601,456,00000010,00012283,5,0000000b
1606,457,00000014,005080b3,1,00000462
1609,458,00000018,00410113,2,0000002c
1612,459,0000001c,fff18193,3,00000015
1615,460,00000020,00018463,0,00000000
1618,461,00000024,fe0006e3,0,00000000
1622,462,00000010,00012283,5,0000000c
1627,463,00000014,005080b3,1,0000046e
1630,464,00000018,00410113,2,00000030
1633,465,0000001c,fff18193,3,00000014
1636,466,00000020,00018463,0,00000000
1639,467,00000024,fe0006e3,0,00000000
1643,468,00000010,00012283,5,0000000d
1648,469,00000014,005080b3,1,0000047b
1651,470,00000018,00410113,2,00000034
1654,471,0000001c,fff18193,3,00000013
1657,472,00000020,00018463,0,00000000
1660,473,00000024,fe0006e3,0,00000000
1664,474,00000010,00012283,5,0000000e
1669,475,00000014,005080b3,1,00000489
1672,476,00000018,00410113,2,00000038
1675,477,0000001c,fff18193,3,00000012
1678,478,00000020,00018463,0,00000000
1681,479,00000024,fe0006e3,0,00000000
1685,480,00000010,00012283,5,0000000f
1690,481,00000014,005080b3,1,00000498
1693,482,00000018,00410113,2,0000003c
1696,483,0000001c,fff18193,3,00000011
1699,484,00000020,00018463,0,00000000
1702,485,00000024,fe0006e3,0,00000000
1706,486,00000010,00012283,5,00000010
1711,487,00000014,005080b3,1,000004a8
1714,488,00000018,00410113,2,00000040
1717,489,0000001c,fff18193,3,00000010
1720,490,00000020,00018463,0,00000000
1723,491,00000024,fe0006e3,0,00000000
1727,492,00000010,00012283,5,00000011
1732,493,00000014,005080b3,1,000004b9
1735,494,00000018,00410113,2,00000044
1738,495,0000001c,fff18193,3,0000000f
1741,496,00000020,00018463,0,00000000
1744,497,00000024,fe0006e3,0,00000000
1748,498,00000010,00012283,5,00000012
1753,499,00000014,005080b3,1,000004cb
1756,500,00000018,00410113,2,00000048
1759,501,0000001c,fff18193,3,0000000e
1762,502,00000020,00018463,0,00000000
1765,503,00000024,fe0006e3,0,00000000
1769,504,00000010,00012283,5,00000013
1774,505,00000014,005080b3,1,000004de
1777,506,00000018,00410113,2,0000004c
1780,507,0000001c,fff18193,3,0000000d
1783,508,00000020,00018463,0,00000000
1786,509,00000024,fe0006e3,0,00000000
1790,510,00000010,00012283,5,00000014
1795,511,00000014,005080b3,1,000004f2
1798,512,00000018,00410113,2,00000050
1801,513,0000001c,fff18193,3,0000000c
1804,514,00000020,00018463,0,00000000
1807,515,00000024,fe0006e3,0,00000000
1811,516,00000010,00012283,5,00000015
1816,517,00000014,005080b3,1,00000507
1819,518,00000018,00410113,2,00000054
1822,519,0000001c,fff18193,3,0000000b
1825,520,00000020,00018463,0,00000000
1828,521,00000024,fe0006e3,0,00000000
1832,522,00000010,00012283,5,00000016
1837,523,00000014,005080b3,1,0000051d
1840,524,00000018,00410113,2,00000058
1843,525,0000001c,fff18193,3,0000000a
1846,526,00000020,00018463,0,00000000
1849,527,00000024,fe0006e3,0,00000000
1853,528,00000010,00012283,5,00000017
1858,529,00000014,005080b3,1,00000534
1861,530,00000018,00410113,2,0000005c
1864,531,0000001c,fff18193,3,00000009
1867,532,00000020,00018463,0,00000000
1870,533,00000024,fe0006e3,0,00000000
1874,534,00000010,00012283,5,00000018
1879,535,00000014,005080b3,1,0000054c
1882,536,00000018,00410113,2,00000060
1885,537,0000001c,fff18193,3,00000008
1888,538,00000020,00018463,0,00000000
1891,539,00000024,fe0006e3,0,00000000
1895,540,00000010,00012283,5,00000019
1900,541,00000014,005080b3,1,00000565
1903,542,00000018,00410113,2,00000064
1906,543,0000001c,fff18193,3,00000007
1909,544,00000020,00018463,0,00000000
1912,545,00000024,fe0006e3,0,00000000
1916,546,00000010,00012283,5,0000001a
1921,547,00000014,005080b3,1,0000057f
1924,548,00000018,00410113,2,00000068
1927,549,0000001c,fff18193,3,00000006
1930,550,00000020,00018463,0,00000000
1933,551,00000024,fe0006e3,0,00000000
1937,552,00000010,00012283,5,0000001b
1942,553,00000014,005080b3,1,0000059a
1945,554,00000018,00410113,2,0000006c
1948,555,0000001c,fff18193,3,00000005
1951,556,00000020,00018463,0,00000000
1954,557,00000024,fe0006e3,0,00000000
1958,558,00000010,00012283,5,0000001c
1963,559,00000014,005080b3,1,000005b6
1966,560,00000018,00410113,2,00000070
1969,561,0000001c,fff18193,3,00000004
1972,562,00000020,00018463,0,00000000
1975,563,00000024,fe0006e3,0,00000000
1979,564,00000010,00012283,5,0000001d
1984,565,00000014,005080b3,1,000005d3
1987,566,00000018,00410113,2,00000074
1990,567,0000001c,fff18193,3,00000003
1993,568,00000020,00018463,0,00000000
1996,569,00000024,fe0006e3,0,00000000
2000,570,00000010,00012283,5,0000001e
2005,571,00000014,005080b3,1,000005f1
2008,572,00000018,00410113,2,00000078
2011,573,0000001c,fff18193,3,00000002
2014,574,00000020,00018463,0,00000000
2017,575,00000024,fe0006e3,0,00000000
2021,576,00000010,00012283,5,0000001f
2026,577,00000014,005080b3,1,00000610
2029,578,00000018,00410113,2,0000007c
2032,579,0000001c,fff18193,3,00000001
2035,580,00000020,00018463,0,00000000
2038,581,00000024,fe0006e3,0,00000000
2042,582,00000010,00012283,5,00000020
2047,583,00000014,005080b3,1,00000630
2050,584,00000018,00410113,2,00000080
2053,585,0000001c,fff18193,3,00000000
2056,586,00000020,00018463,0,00000000
2060,587,00000028,fff20213,4,00000001
2063,588,0000002c,00020463,0,00000000
2066,589,00000030,fc000ce3,0,00000000
2069,590,00000008,00000113,2,00000000
2072,591,0000000c,02000193,3,00000020
2076,592,00000010,00012283,5,00000001
2081,593,00000014,005080b3,1,00000631
2084,594,00000018,00410113,2,00000004
2087,595,0000001c,fff18193,3,0000001f
2090,596,00000020,00018463,0,00000000
2093,597,00000024,fe0006e3,0,00000000
2097,598,00000010,00012283,5,00000002
2102,599,00000014,005080b3,1,00000633
2105,600,00000018,00410113,2,00000008
2108,601,0000001c,fff18193,3,0000001e
2111,602,00000020,00018463,0,00000000
2114,603,00000024,fe0006e3,0,00000000
2118,604,00000010,00012283,5,00000003
2123,605,00000014,005080b3,1,00000636
2126,606,00000018,00410113,2,0000000c
2129,607,0000001c,fff18193,3,0000001d
2132,608,00000020,00018463,0,00000000
2135,609,00000024,fe0006e3,0,00000000
2139,610,00000010,00012283,5,00000004
2144,611,00000014,005080b3,1,0000063a
2147,612,00000018,00410113,2,00000010
2150,613,0000001c,fff18193,3,0000001c
2153,614,00000020,00018463,0,00000000
2156,615,00000024,fe0006e3,0,00000000
2160,616,00000010,00012283,5,00000005
2165,617,00000014,005080b3,1,0000063f
2168,618,00000018,00410113,2,00000014
2171,619,0000001c,fff18193,3,0000001b
2174,620,00000020,00018463,0,00000000
2177,621,00000024,fe0006e3,0,00000000
2181,622,00000010,00012283,5,00000006
2186,623,00000014,005080b3,1,00000645
2189,624,00000018,00410113,2,00000018
2192,625,0000001c,fff18193,3,0000001a
2195,626,00000020,00018463,0,00000000
2198,627,00000024,fe0006e3,0,00000000
2202,628,00000010,00012283,5,00000007
2207,629,00000014,005080b3,1,0000064c
2210,630,00000018,00410113,2,0000001c
2213,631,0000001c,fff18193,3,00000019
2216,632,00000020,00018463,0,00000000
2219,633,00000024,fe0006e3,0,00000000
2223,634,00000010,00012283,5,00000008
2228,635,00000014,005080b3,1,00000654
2231,636,00000018,00410113,2,00000020
2234,637,0000001c,fff18193,3,00000018
2237,638,00000020,00018463,0,00000000
2240,639,00000024,fe0006e3,0,00000000
2244,640,00000010,00012283,5,00000009
2249,641,00000014,005080b3,1,0000065d
2252,642,00000018,00410113,2,00000024
2255,643,0000001c,fff18193,3,00000017
2258,644,00000020,00018463,0,00000000
2261,645,00000024,fe0006e3,0,00000000
2265,646,00000010,00012283,5,0000000a
2270,647,00000014,005080b3,1,00000667
2273,648,00000018,00410113,2,00000028
2276,649,0000001c,fff18193,3,00000016
2279,650,00000020,00018463,0,00000000
2282,651,00000024,fe0006e3,0,00000000
2286,652,00000010,00012283,5,0000000b
2291,653,00000014,005080b3,1,00000672
2294,654,00000018,00410113,2,0000002c
2297,655,0000001c,fff18193,3,00000015
2300,656,00000020,00018463,0,00000000
2303,657,00000024,fe0006e3,0,00000000
2307,658,00000010,00012283,5,0000000c
2312,659,00000014,005080b3,1,0000067e
2315,660,00000018,00410113,2,00000030
2318,661,0000001c,fff18193,3,00000014
2321,662,00000020,00018463,0,00000000
2324,663,00000024,fe0006e3,0,00000000
2328,664,00000010,00012283,5,0000000d
2333,665,00000014,005080b3,1,0000068b
2336,666,00000018,00410113,2,00000034
2339,667,0000001c,fff18193,3,00000013
2342,668,00000020,00018463,0,00000000
2345,669,00000024,fe0006e3,0,00000000
2349,670,00000010,00012283,5,0000000e
2354,671,00000014,005080b3,1,00000699
2357,672,00000018,00410113,2,00000038
2360,673,0000001c,fff18193,3,00000012
2363,674,00000020,00018463,0,00000000
2366,675,00000024,fe0006e3,0,00000000
2370,676,00000010,00012283,5,0000000f
2375,677,00000014,005080b3,1,000006a8
2378,678,00000018,00410113,2,0000003c
2381,679,0000001c,fff18193,3,00000011
2384,680,00000020,00018463,0,00000000
2387,681,00000024,fe0006e3,0,00000000
2391,682,00000010,00012283,5,00000010
2396,683,00000014,005080b3,1,000006b8
2399,684,00000018,00410113,2,00000040
2402,685,0000001c,fff18193,3,00000010
2405,686,00000020,00018463,0,00000000
2408,687,00000024,fe0006e3,0,00000000
2412,688,00000010,00012283,5,00000011
2417,689,00000014,005080b3,1,000006c9
2420,690,00000018,00410113,2,00000044
2423,691,0000001c,fff18193,3,0000000f
2426,692,00000020,00018463,0,00000000
2429,693,00000024,fe0006e3,0,00000000
2433,694,00000010,00012283,5,00000012
2438,695,00000014,005080b3,1,000006db
2441,696,00000018,00410113,2,00000048
2444,697,0000001c,fff18193,3,0000000e
2447,698,00000020,00018463,0,00000000
2450,699,00000024,fe0006e3,0,00000000
2454,700,00000010,00012283,5,00000013
2459,701,00000014,005080b3,1,000006ee
2462,702,00000018,00410113,2,0000004c
