cycle,index,pc,instruction,rd,value
89,84,00000150,00108093,1,00000054
90,85,00000154,00108093,1,00000055
91,86,00000158,00108093,1,00000056
92,87,0000015c,00108093,1,00000057
93,88,00000160,00108093,1,00000058
94,89,00000164,00108093,1,00000059
95,90,00000168,00108093,1,0000005a
96,91,0000016c,00108093,1,0000005b
97,92,00000170,00108093,1,0000005c
98,93,00000174,00108093,1,0000005d
99,94,00000178,00108093,1,0000005e
100,95,0000017c,00108093,1,0000005f
101,96,00000180,00108093,1,00000060
102,97,00000184,00108093,1,00000061
103,98,00000188,00108093,1,00000062
104,99,0000018c,00108093,1,00000063
105,100,00000190,00108093,1,00000064
106,101,00000194,00108093,1,00000065
107,102,00000198,00108093,1,00000066
108,103,0000019c,00108093,1,00000067
109,104,000001a0,00108093,1,00000068
110,105,000001a4,00108093,1,00000069
111,106,000001a8,00108093,1,0000006a
112,107,000001ac,00108093,1,0000006b
113,108,000001b0,00108093,1,0000006c
114,109,000001b4,00108093,1,0000006d
115,110,000001b8,00108093,1,0000006e
116,111,000001bc,00108093,1,0000006f
117,112,000001c0,00108093,1,00000070
118,113,000001c4,00108093,1,00000071
119,114,000001c8,00108093,1,00000072
120,115,000001cc,00108093,1,00000073
121,116,000001d0,00108093,1,00000074
122,117,000001d4,00108093,1,00000075
123,118,000001d8,00108093,1,00000076
124,119,000001dc,00108093,1,00000077
125,120,000001e0,00108093,1,00000078
126,121,000001e4,00108093,1,00000079
127,122,000001e8,00108093,1,0000007a
128,123,000001ec,00108093,1,0000007b
129,124,000001f0,00108093,1,0000007c
130,125,000001f4,00108093,1,0000007d
131,126,000001f8,00108093,1,0000007e
132,127,000001fc,00108093,1,0000007f
133,128,00000200,00108093,1,00000080
134,129,00000204,00108093,1,00000081
135,130,00000208,00108093,1,00000082
136,131,0000020c,00108093,1,00000083
137,132,00000210,00108093,1,00000084
138,133,00000214,00108093,1,00000085
139,134,00000218,00108093,1,00000086
140,135,0000021c,00108093,1,00000087
141,136,00000220,00108093,1,00000088
142,137,00000224,00108093,1,00000089
143,138,00000228,00108093,1,0000008a
144,139,0000022c,00108093,1,0000008b
145,140,00000230,00108093,1,0000008c
146,141,00000234,00108093,1,0000008d
147,142,00000238,00108093,1,0000008e
148,143,0000023c,00108093,1,0000008f
149,144,00000240,00108093,1,00000090
150,145,00000244,00108093,1,00000091
151,146,00000248,00108093,1,00000092
152,147,0000024c,00108093,1,00000093
153,148,00000250,00108093,1,00000094
154,149,00000254,00108093,1,00000095
155,150,00000258,00108093,1,00000096
156,151,0000025c,00108093,1,00000097
157,152,00000260,00108093,1,00000098
158,153,00000264,00108093,1,00000099
159,154,00000268,00108093,1,0000009a
160,155,0000026c,00108093,1,0000009b
161,156,00000270,00108093,1,0000009c
162,157,00000274,00108093,1,0000009d
163,158,00000278,00108093,1,0000009e
164,159,0000027c,00108093,1,0000009f
165,160,00000280,00108093,1,000000a0
166,161,00000284,00108093,1,000000a1
167,162,00000288,00108093,1,000000a2
168,163,0000028c,00108093,1,000000a3
169,164,00000290,00108093,1,000000a4
170,165,00000294,00108093,1,000000a5
171,166,00000298,00108093,1,000000a6
172,167,0000029c,00108093,1,000000a7
173,168,000002a0,00108093,1,000000a8
174,169,000002a4,00108093,1,000000a9
175,170,000002a8,00108093,1,000000aa
176,171,000002ac,00108093,1,000000ab
177,172,000002b0,00108093,1,000000ac
178,173,000002b4,00108093,1,000000ad
179,174,000002b8,00108093,1,000000ae
180,175,000002bc,00108093,1,000000af
181,176,000002c0,00108093,1,000000b0
182,177,000002c4,00108093,1,000000b1
183,178,000002c8,00108093,1,000000b2
184,179,000002cc,00108093,1,000000b3
185,180,000002d0,00108093,1,000000b4
186,181,000002d4,00108093,1,000000b5
187,182,000002d8,00108093,1,000000b6
188,183,000002dc,00108093,1,000000b7
189,184,000002e0,00108093,1,000000b8
190,185,000002e4,00108093,1,000000b9
191,186,000002e8,00108093,1,000000ba
192,187,000002ec,00108093,1,000000bb
193,188,000002f0,00108093,1,000000bc
194,189,000002f4,00108093,1,000000bd
195,190,000002f8,00108093,1,000000be
196,191,000002fc,00108093,1,000000bf
197,192,00000300,00108093,1,000000c0
198,193,00000304,00000063,0,00000000
