cycle,index,pc,instruction,rd,value
64,63,000000fc,00118193,3,0000000b
65,64,00000100,00120213,4,0000000b
66,65,00000104,00128293,5,0000000b
67,66,00000108,00130313,6,0000000b
68,67,0000010c,00108093,1,0000000c
69,68,00000110,00110113,2,0000000c
70,69,00000114,00118193,3,0000000c
71,70,00000118,00120213,4,0000000c
72,71,0000011c,00128293,5,0000000c
73,72,00000120,00130313,6,0000000c
74,73,00000124,00108093,1,0000000d
75,74,00000128,00110113,2,0000000d
76,75,0000012c,00118193,3,0000000d
77,76,00000130,00120213,4,0000000d
78,77,00000134,00128293,5,0000000d
79,78,00000138,00130313,6,0000000d
80,79,0000013c,00108093,1,0000000e
81,80,00000140,00110113,2,0000000e
82,81,00000144,00118193,3,0000000e
83,82,00000148,00120213,4,0000000e
84,83,0000014c,00128293,5,0000000e
85,84,00000150,00130313,6,0000000e
86,85,00000154,00108093,1,0000000f
87,86,00000158,00110113,2,0000000f
88,87,0000015c,00118193,3,0000000f
89,88,00000160,00120213,4,0000000f
90,89,00000164,00128293,5,0000000f
91,90,00000168,00130313,6,0000000f
92,91,0000016c,00108093,1,00000010
93,92,00000170,00110113,2,00000010
94,93,00000174,00118193,3,00000010
95,94,00000178,00120213,4,00000010
96,95,0000017c,00128293,5,00000010
97,96,00000180,00130313,6,00000010
98,97,00000184,00108093,1,00000011
99,98,00000188,00110113,2,00000011
100,99,0000018c,00118193,3,00000011
101,100,00000190,00120213,4,00000011
102,101,00000194,00128293,5,00000011
103,102,00000198,00130313,6,00000011
104,103,0000019c,00108093,1,00000012
105,104,000001a0,00110113,2,00000012
106,105,000001a4,00118193,3,00000012
107,106,000001a8,00120213,4,00000012
108,107,000001ac,00128293,5,00000012
109,108,000001b0,00130313,6,00000012
110,109,000001b4,00108093,1,00000013
111,110,000001b8,00110113,2,00000013
112,111,000001bc,00118193,3,00000013
113,112,000001c0,00120213,4,00000013
114,113,000001c4,00128293,5,00000013
115,114,000001c8,00130313,6,00000013
116,115,000001cc,00108093,1,00000014
117,116,000001d0,00110113,2,00000014
118,117,000001d4,00118193,3,00000014
119,118,000001d8,00120213,4,00000014
120,119,000001dc,00128293,5,00000014
121,120,000001e0,00130313,6,00000014
122,121,000001e4,00108093,1,00000015
123,122,000001e8,00110113,2,00000015
124,123,000001ec,00118193,3,00000015
125,124,000001f0,00120213,4,00000015
126,125,000001f4,00128293,5,00000015
127,126,000001f8,00130313,6,00000015
128,127,000001fc,00108093,1,00000016
129,128,00000200,00110113,2,00000016
130,129,00000204,00118193,3,00000016
131,130,00000208,00120213,4,00000016
132,131,0000020c,00128293,5,00000016
133,132,00000210,00130313,6,00000016
134,133,00000214,00108093,1,00000017
135,134,00000218,00110113,2,00000017
136,135,0000021c,00118193,3,00000017
137,136,00000220,00120213,4,00000017
138,137,00000224,00128293,5,00000017
139,138,00000228,00130313,6,00000017
140,139,0000022c,00108093,1,00000018
141,140,00000230,00110113,2,00000018
142,141,00000234,00118193,3,00000018
143,142,00000238,00120213,4,00000018
144,143,0000023c,00128293,5,00000018
145,144,00000240,00130313,6,00000018
146,145,00000244,00108093,1,00000019
147,146,00000248,00110113,2,00000019
148,147,0000024c,00118193,3,00000019
149,148,00000250,00120213,4,00000019
150,149,00000254,00128293,5,00000019
151,150,00000258,00130313,6,00000019
152,151,0000025c,00108093,1,0000001a
153,152,00000260,00110113,2,0000001a
154,153,00000264,00118193,3,0000001a
155,154,00000268,00120213,4,0000001a
156,155,0000026c,00128293,5,0000001a
157,156,00000270,00130313,6,0000001a
158,157,00000274,00108093,1,0000001b
159,158,00000278,00110113,2,0000001b
160,159,0000027c,00118193,3,0000001b
161,160,00000280,00120213,4,0000001b
162,161,00000284,00128293,5,0000001b
163,162,00000288,00130313,6,0000001b
164,163,0000028c,00108093,1,0000001c
165,164,00000290,00110113,2,0000001c
166,165,00000294,00118193,3,0000001c
167,166,00000298,00120213,4,0000001c
168,167,0000029c,00128293,5,0000001c
169,168,000002a0,00130313,6,0000001c
170,169,000002a4,00108093,1,0000001d
171,170,000002a8,00110113,2,0000001d
172,171,000002ac,00118193,3,0000001d
173,172,000002b0,00120213,4,0000001d
174,173,000002b4,00128293,5,0000001d
175,174,000002b8,00130313,6,0000001d
176,175,000002bc,00108093,1,0000001e
177,176,000002c0,00110113,2,0000001e
178,177,000002c4,00118193,3,0000001e
179,178,000002c8,00120213,4,0000001e
180,179,000002cc,00128293,5,0000001e
181,180,000002d0,00130313,6,0000001e
182,181,000002d4,00108093,1,0000001f
183,182,000002d8,00110113,2,0000001f
184,183,000002dc,00118193,3,0000001f
185,184,000002e0,00120213,4,0000001f
186,185,000002e4,00128293,5,0000001f
187,186,000002e8,00130313,6,0000001f
188,187,000002ec,00108093,1,00000020
189,188,000002f0,00110113,2,00000020
190,189,000002f4,00118193,3,00000020
191,190,000002f8,00120213,4,00000020
192,191,000002fc,00128293,5,00000020
193,192,00000300,00130313,6,00000020
194,193,00000304,00000063,0,00000000
