cycle,index,pc,instruction,rd,value
210,209,0000001c,fff18193,3,0000001e
211,210,00000020,00018463,0,00000000
212,211,00000024,fe0006e3,0,00000000
213,212,00000010,00012283,5,00000003
214,213,00000014,005080b3,1,00000216
215,214,00000018,00410113,2,0000000c
216,215,0000001c,fff18193,3,0000001d
217,216,00000020,00018463,0,00000000
218,217,00000024,fe0006e3,0,00000000
219,218,00000010,00012283,5,00000004
220,219,00000014,005080b3,1,0000021a
221,220,00000018,00410113,2,00000010
222,221,0000001c,fff18193,3,0000001c
223,222,00000020,00018463,0,00000000
224,223,00000024,fe0006e3,0,00000000
225,224,00000010,00012283,5,00000005
226,225,00000014,005080b3,1,0000021f
227,226,00000018,00410113,2,00000014
228,227,0000001c,fff18193,3,0000001b
229,228,00000020,00018463,0,00000000
230,229,00000024,fe0006e3,0,00000000
231,230,00000010,00012283,5,00000006
232,231,00000014,005080b3,1,00000225
233,232,00000018,00410113,2,00000018
234,233,0000001c,fff18193,3,0000001a
235,234,00000020,00018463,0,00000000
236,235,00000024,fe0006e3,0,00000000
237,236,00000010,00012283,5,00000007
238,237,00000014,005080b3,1,0000022c
239,238,00000018,00410113,2,0000001c
240,239,0000001c,fff18193,3,00000019
241,240,00000020,00018463,0,00000000
242,241,00000024,fe0006e3,0,00000000
243,242,00000010,00012283,5,00000008
244,243,00000014,005080b3,1,00000234
245,244,00000018,00410113,2,00000020
246,245,0000001c,fff18193,3,00000018
247,246,00000020,00018463,0,00000000
248,247,00000024,fe0006e3,0,00000000
249,248,00000010,00012283,5,00000009
250,249,00000014,005080b3,1,0000023d
251,250,00000018,00410113,2,00000024
252,251,0000001c,fff18193,3,00000017
253,252,00000020,00018463,0,00000000
254,253,00000024,fe0006e3,0,00000000
255,254,00000010,00012283,5,0000000a
256,255,00000014,005080b3,1,00000247
257,256,00000018,00410113,2,00000028
258,257,0000001c,fff18193,3,00000016
259,258,00000020,00018463,0,00000000
260,259,00000024,fe0006e3,0,00000000
261,260,00000010,00012283,5,0000000b
262,261,00000014,005080b3,1,00000252
263,262,00000018,00410113,2,0000002c
264,263,0000001c,fff18193,3,00000015
265,264,00000020,00018463,0,00000000
266,265,00000024,fe0006e3,0,00000000
267,266,00000010,00012283,5,0000000c
268,267,00000014,005080b3,1,0000025e
269,268,00000018,00410113,2,00000030
270,269,0000001c,fff18193,3,00000014
271,270,00000020,00018463,0,00000000
272,271,00000024,fe0006e3,0,00000000
273,272,00000010,00012283,5,0000000d
274,273,00000014,005080b3,1,0000026b
275,274,00000018,00410113,2,00000034
276,275,0000001c,fff18193,3,00000013
277,276,00000020,00018463,0,00000000
278,277,00000024,fe0006e3,0,00000000
279,278,00000010,00012283,5,0000000e
280,279,00000014,005080b3,1,00000279
281,280,00000018,00410113,2,00000038
282,281,0000001c,fff18193,3,00000012
283,282,00000020,00018463,0,00000000
284,283,00000024,fe0006e3,0,00000000
285,284,00000010,00012283,5,0000000f
286,285,00000014,005080b3,1,00000288
287,286,00000018,00410113,2,0000003c
288,287,0000001c,fff18193,3,00000011
289,288,00000020,00018463,0,00000000
290,289,00000024,fe0006e3,0,00000000
291,290,00000010,00012283,5,00000010
292,291,00000014,005080b3,1,00000298
293,292,00000018,00410113,2,00000040
294,293,0000001c,fff18193,3,00000010
295,294,00000020,00018463,0,00000000
296,295,00000024,fe0006e3,0,00000000
297,296,00000010,00012283,5,00000011
298,297,00000014,005080b3,1,000002a9
299,298,00000018,00410113,2,00000044
300,299,0000001c,fff18193,3,0000000f
301,300,00000020,00018463,0,00000000
302,301,00000024,fe0006e3,0,00000000
303,302,00000010,00012283,5,00000012
304,303,00000014,005080b3,1,000002bb
305,304,00000018,00410113,2,00000048
306,305,0000001c,fff18193,3,0000000e
307,306,00000020,00018463,0,00000000
308,307,00000024,fe0006e3,0,00000000
309,308,00000010,00012283,5,00000013
310,309,00000014,005080b3,1,000002ce
311,310,00000018,00410113,2,0000004c
312,311,0000001c,fff18193,3,0000000d
313,312,00000020,00018463,0,00000000
314,313,00000024,fe0006e3,0,00000000
315,314,00000010,00012283,5,00000014
316,315,00000014,005080b3,1,000002e2
317,316,00000018,00410113,2,00000050
318,317,0000001c,fff18193,3,0000000c
319,318,00000020,00018463,0,00000000
320,319,00000024,fe0006e3,0,00000000
321,320,00000010,00012283,5,00000015
322,321,00000014,005080b3,1,000002f7
323,322,00000018,00410113,2,00000054
324,323,0000001c,fff18193,3,0000000b
325,324,00000020,00018463,0,00000000
326,325,00000024,fe0006e3,0,00000000
327,326,00000010,00012283,5,00000016
328,327,00000014,005080b3,1,0000030d
329,328,00000018,00410113,2,00000058
330,329,0000001c,fff18193,3,0000000a
331,330,00000020,00018463,0,00000000
332,331,00000024,fe0006e3,0,00000000
333,332,00000010,00012283,5,00000017
334,333,00000014,005080b3,1,00000324
335,334,00000018,00410113,2,0000005c
336,335,0000001c,fff18193,3,00000009
337,336,00000020,00018463,0,00000000
338,337,00000024,fe0006e3,0,00000000
339,338,00000010,00012283,5,00000018
340,339,00000014,005080b3,1,0000033c
341,340,00000018,00410113,2,00000060
342,341,0000001c,fff18193,3,00000008
343,342,00000020,00018463,0,00000000
344,343,00000024,fe0006e3,0,00000000
345,344,00000010,00012283,5,00000019
346,345,00000014,005080b3,1,00000355
347,346,00000018,00410113,2,00000064
348,347,0000001c,fff18193,3,00000007
349,348,00000020,00018463,0,00000000
350,349,00000024,fe0006e3,0,00000000
351,350,00000010,00012283,5,0000001a
352,351,00000014,005080b3,1,0000036f
353,352,00000018,00410113,2,00000068
354,353,0000001c,fff18193,3,00000006
355,354,00000020,00018463,0,00000000
356,355,00000024,fe0006e3,0,00000000
357,356,00000010,00012283,5,0000001b
358,357,00000014,005080b3,1,0000038a
359,358,00000018,00410113,2,0000006c
360,359,0000001c,fff18193,3,00000005
361,360,00000020,00018463,0,00000000
362,361,00000024,fe0006e3,0,00000000
363,362,00000010,00012283,5,0000001c
364,363,00000014,005080b3,1,000003a6
365,364,00000018,00410113,2,00000070
366,365,0000001c,fff18193,3,00000004
367,366,00000020,00018463,0,00000000
368,367,00000024,fe0006e3,0,00000000
369,368,00000010,00012283,5,0000001d
370,369,00000014,005080b3,1,000003c3
371,370,00000018,00410113,2,00000074
372,371,0000001c,fff18193,3,00000003
373,372,00000020,00018463,0,00000000
374,373,00000024,fe0006e3,0,00000000
375,374,00000010,00012283,5,0000001e
376,375,00000014,005080b3,1,000003e1
377,376,00000018,00410113,2,00000078
378,377,0000001c,fff18193,3,00000002
379,378,00000020,00018463,0,00000000
380,379,00000024,fe0006e3,0,00000000
381,380,00000010,00012283,5,0000001f
382,381,00000014,005080b3,1,00000400
383,382,00000018,00410113,2,0000007c
384,383,0000001c,fff18193,3,00000001
385,384,00000020,00018463,0,00000000
386,385,00000024,fe0006e3,0,00000000
387,386,00000010,00012283,5,00000020
388,387,00000014,005080b3,1,00000420
389,388,00000018,00410113,2,00000080
390,389,0000001c,fff18193,3,00000000
391,390,00000020,00018463,0,00000000
392,391,00000028,fff20213,4,00000002
393,392,0000002c,00020463,0,00000000
394,393,00000030,fc000ce3,0,00000000
395,394,00000008,00000113,2,00000000
396,395,0000000c,02000193,3,00000020
397,396,00000010,00012283,5,00000001
398,397,00000014,005080b3,1,00000421
399,398,00000018,00410113,2,00000004
400,399,0000001c,fff18193,3,0000001f
401,400,00000020,00018463,0,00000000
402,401,00000024,fe0006e3,0,00000000
403,402,00000010,00012283,5,00000002
404,403,00000014,005080b3,1,00000423
405,404,00000018,00410113,2,00000008
406,405,0000001c,fff18193,3,0000001e
407,406,00000020,00018463,0,00000000
408,407,00000024,fe0006e3,0,00000000
409,408,00000010,00012283,5,00000003
410,409,00000014,005080b3,1,00000426
411,410,00000018,00410113,2,0000000c
412,411,0000001c,fff18193,3,0000001d
413,412,00000020,00018463,0,00000000
414,413,00000024,fe0006e3,0,00000000
415,414,00000010,00012283,5,00000004
416,415,00000014,005080b3,1,0000042a
417,416,00000018,00410113,2,00000010
418,417,0000001c,fff18193,3,0000001c
419,418,00000020,00018463,0,00000000
420,419,00000024,fe0006e3,0,00000000
421,420,00000010,00012283,5,00000005
422,421,00000014,005080b3,1,0000042f
423,422,00000018,00410113,2,00000014
424,423,0000001c,fff18193,3,0000001b
425,424,00000020,00018463,0,00000000
426,425,00000024,fe0006e3,0,00000000
427,426,00000010,00012283,5,00000006
428,427,00000014,005080b3,1,00000435
429,428,00000018,00410113,2,00000018
430,429,0000001c,fff18193,3,0000001a
431,430,00000020,00018463,0,00000000
432,431,00000024,fe0006e3,0,00000000
433,432,00000010,00012283,5,00000007
434,433,00000014,005080b3,1,0000043c
435,434,00000018,00410113,2,0000001c
436,435,0000001c,fff18193,3,00000019
437,436,00000020,00018463,0,00000000
438,437,00000024,fe0006e3,0,00000000
439,438,00000010,00012283,5,00000008
440,439,00000014,005080b3,1,00000444
441,440,00000018,00410113,2,00000020
442,441,0000001c,fff18193,3,00000018
443,442,00000020,00018463,0,00000000
444,443,00000024,fe0006e3,0,00000000
445,444,00000010,00012283,5,00000009
446,445,00000014,005080b3,1,0000044d
447,446,00000018,00410113,2,00000024
448,447,0000001c,fff18193,3,00000017
449,448,00000020,00018463,0,00000000
450,449,00000024,fe0006e3,0,00000000
451,450,00000010,00012283,5,0000000a
452,451,00000014,005080b3,1,00000457
453,452,00000018,00410113,2,00000028
454,453,0000001c,fff18193,3,00000016
455,454,00000020,00018463,0,00000000
456,455,00000024,fe0006e3,0,00000000
457,456,00000010,00012283,5,0000000b
458,457,00000014,005080b3,1,00000462
459,458,00000018,00410113,2,0000002c
460,459,0000001c,fff18193,3,00000015
461,460,00000020,00018463,0,00000000
462,461,00000024,fe0006e3,0,00000000
463,462,00000010,00012283,5,0000000c
464,463,00000014,005080b3,1,0000046e
465,464,00000018,00410113,2,00000030
466,465,0000001c,fff18193,3,00000014
467,466,00000020,00018463,0,00000000
468,467,00000024,fe0006e3,0,00000000
469,468,00000010,00012283,5,0000000d
470,469,00000014,005080b3,1,0000047b
471,470,00000018,00410113,2,00000034
472,471,0000001c,fff18193,3,00000013
473,472,00000020,00018463,0,00000000
474,473,00000024,fe0006e3,0,00000000
475,474,00000010,00012283,5,0000000e
476,475,00000014,005080b3,1,00000489
477,476,00000018,00410113,2,00000038
478,477,0000001c,fff18193,3,00000012
479,478,00000020,00018463,0,00000000
480,479,00000024,fe0006e3,0,00000000
481,480,00000010,00012283,5,0000000f
482,481,00000014,005080b3,1,00000498
483,482,00000018,00410113,2,0000003c
484,483,0000001c,fff18193,3,00000011
485,484,00000020,00018463,0,00000000
486,485,00000024,fe0006e3,0,00000000
487,486,00000010,00012283,5,00000010
488,487,00000014,005080b3,1,000004a8
489,488,00000018,00410113,2,00000040
490,489,0000001c,fff18193,3,00000010
491,490,00000020,00018463,0,00000000
492,491,00000024,fe0006e3,0,00000000
493,492,00000010,00012283,5,00000011
494,493,00000014,005080b3,1,000004b9
495,494,00000018,00410113,2,00000044
496,495,0000001c,fff18193,3,0000000f
497,496,00000020,00018463,0,00000000
498,497,00000024,fe0006e3,0,00000000
499,498,00000010,00012283,5,00000012
500,499,00000014,005080b3,1,000004cb
501,500,00000018,00410113,2,00000048
502,501,0000001c,fff18193,3,0000000e
503,502,00000020,00018463,0,00000000
504,503,00000024,fe0006e3,0,00000000
505,504,00000010,00012283,5,00000013
506,505,00000014,005080b3,1,000004de
507,506,00000018,00410113,2,0000004c
508,507,0000001c,fff18193,3,0000000d
509,508,00000020,00018463,0,00000000
510,509,00000024,fe0006e3,0,00000000
511,510,00000010,00012283,5,00000014
512,511,00000014,005080b3,1,000004f2
513,512,00000018,00410113,2,00000050
514,513,0000001c,fff18193,3,0000000c
515,514,00000020,00018463,0,00000000
516,515,00000024,fe0006e3,0,00000000
517,516,00000010,00012283,5,00000015
518,517,00000014,005080b3,1,00000507
519,518,00000018,00410113,2,00000054
520,519,0000001c,fff18193,3,0000000b
521,520,00000020,00018463,0,00000000
522,521,00000024,fe0006e3,0,00000000
523,522,00000010,00012283,5,00000016
524,523,00000014,005080b3,1,0000051d
525,524,00000018,00410113,2,00000058
526,525,0000001c,fff18193,3,0000000a
527,526,00000020,00018463,0,00000000
528,527,00000024,fe0006e3,0,00000000
529,528,00000010,00012283,5,00000017
530,529,00000014,005080b3,1,00000534
531,530,00000018,00410113,2,0000005c
532,531,0000001c,fff18193,3,00000009
533,532,00000020,00018463,0,00000000
534,533,00000024,fe0006e3,0,00000000
535,534,00000010,00012283,5,00000018
536,535,00000014,005080b3,1,0000054c
537,536,00000018,00410113,2,00000060
538,537,0000001c,fff18193,3,00000008
539,538,00000020,00018463,0,00000000
540,539,00000024,fe0006e3,0,00000000
541,540,00000010,00012283,5,00000019
542,541,00000014,005080b3,1,00000565
543,542,00000018,00410113,2,00000064
544,543,0000001c,fff18193,3,00000007
545,544,00000020,00018463,0,00000000
546,545,00000024,fe0006e3,0,00000000
547,546,00000010,00012283,5,0000001a
548,547,00000014,005080b3,1,0000057f
549,548,00000018,00410113,2,00000068
550,549,0000001c,fff18193,3,00000006
551,550,00000020,00018463,0,00000000
552,551,00000024,fe0006e3,0,00000000
553,552,00000010,00012283,5,0000001b
554,553,00000014,005080b3,1,0000059a
555,554,00000018,00410113,2,0000006c
556,555,0000001c,fff18193,3,00000005
557,556,00000020,00018463,0,00000000
558,557,00000024,fe0006e3,0,00000000
559,558,00000010,00012283,5,0000001c
560,559,00000014,005080b3,1,000005b6
561,560,00000018,00410113,2,00000070
562,561,0000001c,fff18193,3,00000004
563,562,00000020,00018463,0,00000000
564,563,00000024,fe0006e3,0,00000000
565,564,00000010,00012283,5,0000001d
566,565,00000014,005080b3,1,000005d3
567,566,00000018,00410113,2,00000074
568,567,0000001c,fff18193,3,00000003
569,568,00000020,00018463,0,00000000
570,569,00000024,fe0006e3,0,00000000
571,570,00000010,00012283,5,0000001e
572,571,00000014,005080b3,1,000005f1
573,572,00000018,00410113,2,00000078
574,573,0000001c,fff18193,3,00000002
575,574,00000020,00018463,0,00000000
576,575,00000024,fe0006e3,0,00000000
577,576,00000010,00012283,5,0000001f
578,577,00000014,005080b3,1,00000610
579,578,00000018,00410113,2,0000007c
580,579,0000001c,fff18193,3,00000001
581,580,00000020,00018463,0,00000000
582,581,00000024,fe0006e3,0,00000000
583,582,00000010,00012283,5,00000020
584,583,00000014,005080b3,1,00000630
585,584,00000018,00410113,2,00000080
586,585,0000001c,fff18193,3,00000000
587,586,00000020,00018463,0,00000000
588,587,00000028,fff20213,4,00000001
589,588,0000002c,00020463,0,00000000
590,589,00000030,fc000ce3,0,00000000
591,590,00000008,00000113,2,00000000
592,591,0000000c,02000193,3,00000020
593,592,00000010,00012283,5,00000001
594,593,00000014,005080b3,1,00000631
595,594,00000018,00410113,2,00000004
596,595,0000001c,fff18193,3,0000001f
597,596,00000020,00018463,0,00000000
598,597,00000024,fe0006e3,0,00000000
599,598,00000010,00012283,5,00000002
600,599,00000014,005080b3,1,00000633
601,600,00000018,00410113,2,00000008
602,601,0000001c,fff18193,3,0000001e
603,602,00000020,00018463,0,00000000
604,603,00000024,fe0006e3,0,00000000
605,604,00000010,00012283,5,00000003
606,605,00000014,005080b3,1,00000636
607,606,00000018,00410113,2,0000000c
608,607,0000001c,fff18193,3,0000001d
609,608,00000020,00018463,0,00000000
610,609,00000024,fe0006e3,0,00000000
611,610,00000010,00012283,5,00000004
612,611,00000014,005080b3,1,0000063a
613,612,00000018,00410113,2,00000010
614,613,0000001c,fff18193,3,0000001c
615,614,00000020,00018463,0,00000000
616,615,00000024,fe0006e3,0,00000000
617,616,00000010,00012283,5,00000005
618,617,00000014,005080b3,1,0000063f
619,618,00000018,00410113,2,00000014
620,619,0000001c,fff18193,3,0000001b
621,620,00000020,00018463,0,00000000
622,621,00000024,fe0006e3,0,00000000
623,622,00000010,00012283,5,00000006
624,623,00000014,005080b3,1,00000645
625,624,00000018,00410113,2,00000018
626,625,0000001c,fff18193,3,0000001a
627,626,00000020,00018463,0,00000000
628,627,00000024,fe0006e3,0,00000000
629,628,00000010,00012283,5,00000007
630,629,00000014,005080b3,1,0000064c
631,630,00000018,00410113,2,0000001c
632,631,0000001c,fff18193,3,00000019
633,632,00000020,00018463,0,00000000
634,633,00000024,fe0006e3,0,00000000
635,634,00000010,00012283,5,00000008
636,635,00000014,005080b3,1,00000654
637,636,00000018,00410113,2,00000020
638,637,0000001c,fff18193,3,00000018
639,638,00000020,00018463,0,00000000
640,639,00000024,fe0006e3,0,00000000
641,640,00000010,00012283,5,00000009
642,641,00000014,005080b3,1,0000065d
643,642,00000018,00410113,2,00000024
644,643,0000001c,fff18193,3,00000017
645,644,00000020,00018463,0,00000000
646,645,00000024,fe0006e3,0,00000000
647,646,00000010,00012283,5,0000000a
648,647,00000014,005080b3,1,00000667
649,648,00000018,00410113,2,00000028
650,649,0000001c,fff18193,3,00000016
651,650,00000020,00018463,0,00000000
652,651,00000024,fe0006e3,0,00000000
653,652,00000010,00012283,5,0000000b
654,653,00000014,005080b3,1,00000672
655,654,00000018,00410113,2,0000002c
656,655,0000001c,fff18193,3,00000015
657,656,00000020,00018463,0,00000000
658,657,00000024,fe0006e3,0,00000000
659,658,00000010,00012283,5,0000000c
660,659,00000014,005080b3,1,0000067e
661,660,00000018,00410113,2,00000030
662,661,0000001c,fff18193,3,00000014
663,662,00000020,00018463,0,00000000
664,663,00000024,fe0006e3,0,00000000
665,664,00000010,00012283,5,0000000d
666,665,00000014,005080b3,1,0000068b
667,666,00000018,00410113,2,00000034
668,667,0000001c,fff18193,3,00000013
669,668,00000020,00018463,0,00000000
670,669,00000024,fe0006e3,0,00000000
671,670,00000010,00012283,5,0000000e
672,671,00000014,005080b3,1,00000699
673,672,00000018,00410113,2,00000038
674,673,0000001c,fff18193,3,00000012
675,674,00000020,00018463,0,00000000
676,675,00000024,fe0006e3,0,00000000
677,676,00000010,00012283,5,0000000f
678,677,00000014,005080b3,1,000006a8
679,678,00000018,00410113,2,0000003c
680,679,0000001c,fff18193,3,00000011
681,680,00000020,00018463,0,00000000
682,681,00000024,fe0006e3,0,00000000
683,682,00000010,00012283,5,00000010
684,683,00000014,005080b3,1,000006b8
685,684,00000018,00410113,2,00000040
686,685,0000001c,fff18193,3,00000010
687,686,00000020,00018463,0,00000000
688,687,00000024,fe0006e3,0,00000000
689,688,00000010,00012283,5,00000011
690,689,00000014,005080b3,1,000006c9
691,690,00000018,00410113,2,00000044
692,691,0000001c,fff18193,3,0000000f
693,692,00000020,00018463,0,00000000
694,693,00000024,fe0006e3,0,00000000
695,694,00000010,00012283,5,00000012
696,695,00000014,005080b3,1,000006db
697,696,00000018,00410113,2,00000048
698,697,0000001c,fff18193,3,0000000e
699,698,00000020,00018463,0,00000000
700,699,00000024,fe0006e3,0,00000000
701,700,00000010,00012283,5,00000013
702,701,00000014,005080b3,1,000006ee
703,702,00000018,00410113,2,0000004c
704,703,0000001c,fff18193,3,0000000d
705,704,00000020,00018463,0,00000000
706,705,00000024,fe0006e3,0,00000000
707,706,00000010,00012283,5,00000014
708,707,00000014,005080b3,1,00000702
709,708,00000018,00410113,2,00000050
710,709,0000001c,fff18193,3,0000000c
711,710,00000020,00018463,0,00000000
712,711,00000024,fe0006e3,0,00000000
713,712,00000010,00012283,5,00000015
714,713,00000014,005080b3,1,00000717
715,714,00000018,00410113,2,00000054
716,715,0000001c,fff18193,3,0000000b
717,716,00000020,00018463,0,00000000
718,717,00000024,fe0006e3,0,00000000
719,718,00000010,00012283,5,00000016
720,719,00000014,005080b3,1,0000072d
721,720,00000018,00410113,2,00000058
722,721,0000001c,fff18193,3,0000000a
723,722,00000020,00018463,0,00000000
724,723,00000024,fe0006e3,0,00000000
725,724,00000010,00012283,5,00000017
